dimension,alex_conv_0,alex_conv_1,alex_conv_2,alex_conv_3,alex_conv_4,alex_fc_0,alex_fc_1,alex_fc_2
made of metal / artificial / hard,0.03584820213711637,0.07958510696337939,0.08789178947262022,0.08950700600524308,0.09672548977286821,-0.31170148948931464,-0.2046505543987307,-0.04029519555500505
food-related / eating-related / kitchen-related,0.11950904238195648,0.1431851868689913,0.16564467336850952,0.16409449358727268,0.16823473232976782,-0.18422532113134493,-0.047768522939489966,0.08159454852308967
animal-related / organic,0.005136063680524994,0.05368104948187091,0.056622874074682805,0.061319212331006345,0.06985087283249525,-0.38367312151881405,-0.2547951664320365,-0.049895908751177
clothing-related / fabric / covering,0.010958307960823865,0.03320585775108209,0.043767783001480653,0.04688901012875801,0.06781334928324811,-0.41765253807674574,-0.2381641029998105,-0.10968596286691246
furniture-related / household-related / artifact,0.01381071557622604,0.05234167548544044,0.06582473480073003,0.06345078204705346,0.09143628042689511,-0.21134684626015354,-0.12505167246718174,0.009013127432391466
plant-related / green,0.017401161700329792,0.27360153034667667,0.3152658119289,0.32216572769660445,0.3391520779591124,0.017879199090427234,0.10079711415331494,0.21212440873847216
outdoors-related,0.03780573399958331,0.0910304866615097,0.10622042116519981,0.11094388744249961,0.11992419070715288,-0.29780500597557014,-0.2146496688384365,-0.044947948003122296
transportation / motorized / dynamic,0.05224684122681844,0.093776218449932,0.10071016220532614,0.10175106277242862,0.11483258636443949,-0.39515975145226023,-0.23510997264300926,-0.02268943018168046
wood-related / brownish,0.041489170945044895,0.04635809389491019,0.06183332050719803,0.05850576186862544,0.06346786189049936,-0.48133288361194215,-0.3174832288407461,-0.15118571797965585
body part-related,-0.0007840666923801809,0.02421325599236035,0.04078400198548726,0.04100843819922528,0.056718463609001235,-0.44333316195637873,-0.3208656291736893,-0.1354189275621338
colorful,0.0005789815305731194,0.08547452447812609,0.13468801588013835,0.12304973770709882,0.13922574156021073,-0.13797097781266254,-0.10199801710390255,0.035346213314428665
valuable / special occasion-related,0.00234491813357518,0.030861021511506048,0.04318146481735907,0.042314410913675604,0.043801477698524716,-0.4632079673217808,-0.36909168712583607,-0.1837093449038032
electronic / technology,0.01461194533292709,0.030494887002924354,0.03529777577523807,0.03749555087334988,0.04547285861423478,-0.6116184027702285,-0.37815724462588163,-0.14435772622482435
sport-related / recreational activity-related,0.005390166433689836,0.008264515970315855,0.02227603190301497,0.02330957367149289,0.022715575946695044,-0.5777886143405118,-0.44508869278336927,-0.20790745770375918
disc-shaped / round,-0.002017374447081277,0.0005494941347879978,0.000757075843014321,-0.0008138204938350491,-0.0014279456495869258,-0.6002230451690116,-0.3597360432350829,-0.2243246131322607
tool-related,0.004400347151277906,0.01682592734034949,0.014583875062913698,0.012538587627745623,0.014820448075004267,-0.4140778961134082,-0.25069658872081324,-0.11034924715851857
many small things / course pattern,0.018545647450295633,0.12009716492962252,0.12389800710897414,0.12415890966497001,0.1257875289572994,-0.3307630400465389,-0.19457722441898895,-0.032719015563086984
paper-related / thin / flat / text-related,0.0032678031280678477,0.012775359381348994,0.01849996570109147,0.01608457225916593,0.0161259001211016,-0.5766697519891395,-0.3429004641981266,-0.1570104471303042
fluid-related / drink-related,0.002488751928211741,0.014890719208466519,0.033165529533891513,0.035576073827658705,0.036106181830497075,-0.5078396324709995,-0.4099498334931466,-0.20056828044221797
long / thin,0.004842836391949046,0.006089954127525332,0.010399600855282576,0.017532890418387903,0.016713385061835062,-0.45621453805493695,-0.34672102672271476,-0.10601859473162056
water-related / blue,0.0465319654116817,0.053727577370769275,0.06432560372281804,0.06563275380750799,0.0615302253195823,-0.38009078597583934,-0.2605717054876664,-0.10680409927738888
powdery / fine-scale pattern,0.0037582845201828974,0.011429278419281874,0.06151937702249177,0.06194310630031685,0.062071842928047904,-0.40113848705130506,-0.2507187130477708,-0.09719288059020204
red,0.07493012979878877,0.23286322339908472,0.28390538762596285,0.29496305222032126,0.3467285668828177,0.1605509764394054,0.2646614067840125,0.3025030965735196
feminine (stereotypically) / decorative,0.01028467479154438,0.026781369612953854,0.023826360700976323,0.026250044253591343,0.041677476325998386,-0.5199605823014588,-0.4237511454213898,-0.1730350972085224
bathroom-related / sanitary,0.038998904297640635,0.0822508510524721,0.09184689868066997,0.09158625017772803,0.0964883636676428,-0.4190111714103313,-0.2750572230048265,-0.08411235454428256
black / noble,0.004860598461415622,0.10065664914458472,0.11314771631971188,0.11678106026982937,0.10864113616178361,-0.4233670003651213,-0.25895494263088503,-0.026928034466526585
