dimension,Raw
mineral,0.012146589837126465
wood,0.06998123386410116
metallic,0.14152284401106918
fabric,-0.02060459151035765
white colour,0.5464882831889446
grainy,-0.014572234675972684
crystalline,-0.01023807590004977
"straw, fibrous",0.05692857189778433
cloudy,0.008136673391860083
small,-0.009834058262992107
"beige colour, tan colour",0.3125460368732276
viscous,-0.014538343384500996
black colour,0.29613602662559835
brick,-0.016981218081896676
swirly,-0.004180039173562244
maroon colour,0.3458185345867286
"lines, long, tubular, vertical",-0.025195027161587502
mesh,-0.0011764588114340224
yellow colour,0.46585226127140256
multi-coloured,-0.08850464002973601
thin,-0.012293787906084708
bulbous,-0.032921964955053395
green colour,0.26315306057824217
blue colour,0.17983996083117304
shell,-0.0006366050812989243
"gemstone, smooth",0.013281927255978765
sheet,-0.021451397328818622
hair,-0.009416390160498
spongy,0.002342566270681079
golden,0.020032257181778257
red colour,0.21840894080712836
"round, smooth",-0.008639800813784015
cream colour,0.071404101495954
bumpy,-0.004242631459058677
hot,0.04187184829374091
turquoise colour,0.0627380627711055
