dimension,alex_conv_0,alex_conv_1,alex_conv_2,alex_conv_3,alex_conv_4,alex_fc_0,alex_fc_1,alex_fc_2
mineral,0.007586336052749498,0.04838074233187706,0.07827566146850173,0.07085267362973457,0.06725951635073868,0.144135672390045,0.13851615077449808,0.19241888527924977
wood,0.07100222824047653,0.22676578360233302,0.27146857508207245,0.27219961158810746,0.2723161315526148,0.3179348577440435,0.3156197079448769,0.3960044549333791
metallic,0.14873339570144017,0.2194312636495277,0.26677597862078906,0.2656844654133208,0.24943913871931456,0.3389097468720783,0.33353151656039315,0.33750896162349486
fabric,-0.019621677410541327,-0.008205581360834824,0.007420288955065968,0.002490057091868114,0.002207162918600458,0.05209361868291362,0.049280390842450617,0.042366395022280345
white colour,0.5113831512445495,0.5819272930672637,0.5846622326934976,0.5940767148737576,0.611526548484508,0.6301736654702197,0.625789891728173,0.6411167768564687
grainy,-0.0042962830685633335,-0.012353494253619868,8.071772403850375e-05,-0.00017957743113927727,0.002363970686714789,0.11810239030559222,0.12803166821278056,0.1336077864740104
crystalline,-0.008232331690247063,-0.016744146005770455,-0.011695119497942219,-0.011307353590911173,-0.013315080330259965,0.018063766813771642,0.029967968676855472,0.061255525524219756
"straw, fibrous",0.033287379081025636,0.07613363814188834,0.07806487520851157,0.08847603934346404,0.07247933311589672,0.18134156374451416,0.18386106366536648,0.22930503372297784
cloudy,-0.022873030767602387,-0.0206636587513902,-0.02090932573936155,-0.02181705019812452,-0.022411023286114995,0.018459892040476156,0.007321838183250939,0.013041643440478534
small,-0.01760299796321818,0.14129258959941304,0.20308592075113552,0.19575981874259274,0.1918885358209963,0.22666299412056934,0.219012013039097,0.21742518570150526
"beige colour, tan colour",0.32247474788324204,0.3589181806140411,0.36041301498326506,0.36073620678306495,0.36445348732022165,0.3658017583611608,0.3686018205105023,0.3879426165627432
viscous,-0.02328328965337967,-0.028578315189812242,-0.03281123977507283,-0.032149001778670305,-0.03259684641634819,0.030763441076636977,0.028483105282574805,0.0254129380297633
