dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
metallic/artificial,0.11528916505870257,0.19604009024113067,0.2279016383619673,0.3304878482318059,0.37956171313883347,0.41792210633723437,0.5019828354878488,0.5672908739832636,0.6687821256070141,0.7710613886853406,0.8172832617061293,0.8560259321495858
food-related,0.14200520400180472,0.2162544863947511,0.21137053577267095,0.3576781571558164,0.4403338906909522,0.4987426027209999,0.5922720991741417,0.6222459628926689,0.706371749479668,0.7831528282528037,0.8451432177467724,0.885465653949225
animal-related,0.05791001164960219,0.1363558759957343,0.15517143564482416,0.28091029039581816,0.36579175533477937,0.387802943934224,0.5151550603100412,0.6513524590211868,0.7585486206347195,0.8678114379292691,0.9019040923361075,0.9192401445760198
textile,0.03558038246677542,0.09450163362479691,0.06650886164740488,0.15854034721059673,0.1704978422137171,0.18898751188855156,0.2989139852182865,0.37128937587335153,0.4937625036486484,0.6693633898343487,0.7288690280135992,0.7858191238510934
plant-related,0.21241768197066724,0.2815540538202438,0.282449919172881,0.36049917748551275,0.40999063583967,0.45371794324927806,0.4916464684409736,0.5092536737663751,0.5747479055599964,0.6763797119525473,0.7741245779499767,0.803189775928048
house-related/furnishing-related,0.07604375839055211,0.21093006816416415,0.18582282450364573,0.2787323255391495,0.3806273714212951,0.42584814050026343,0.4691269202310393,0.5091179980987134,0.6159418504769879,0.7085222186324786,0.7195778773425388,0.770134528443563
valuable/precious,0.030756933075381854,0.10718627542277548,0.07300848726527531,0.1571242463787651,0.17497490924105852,0.1991682409169705,0.2303145207464351,0.2687765119537845,0.42423634156585566,0.5763490311608039,0.6713934583534057,0.7146110873286895
transportation-/movement-related,0.10635938788131949,0.14621657514575293,0.22163470266691587,0.2826839032433116,0.3277570941819341,0.3525689009924732,0.4375283914238688,0.5006832407280298,0.660990148801478,0.7764081599130733,0.8166796967707163,0.8515547241108966
body-/people-related,0.024936755098395658,0.11143668747975344,0.06589776041458284,0.23745078915518925,0.34876696094186477,0.3538730902976609,0.5917811977389049,0.698457645796454,0.7816010717190589,0.8404624487723407,0.848198263835807,0.8408176663191063
wood-related/brown,0.0729230329637387,0.10554367156671529,0.12284403095455376,0.19232332801288765,0.2347024154564099,0.26776356897777975,0.2784531404507352,0.3085630970917256,0.3179942104298631,0.3959390113001885,0.5085138452850417,0.6463512665650326
