dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
mineral,0.07661605309289365,0.3990486223672385,0.5472399182980934,0.62355869418559,0.6917349560859113,0.7428129749844405,0.7782152842809485,0.8011050156828948,0.8054045062598849,0.8097091568407071,0.8262449093037219,0.7777673148176354
wood,0.41315035893192054,0.6080078486049846,0.7105056762968793,0.7193513322454972,0.7689464232804026,0.7955754415881042,0.828199675566049,0.8384235865040492,0.8448491511507117,0.844074859726399,0.8389419723758194,0.8047607538760592
metallic,0.25480644129304375,0.4728360971452541,0.5548339289920745,0.60390855803128,0.6126611352636577,0.6639204330587174,0.7131458964717347,0.7442979286839262,0.7244006224478241,0.7073034639483659,0.704946890682032,0.582294797435712
fabric,-0.1318713179629436,-0.00658840761844437,0.2677906302829979,0.3447737337928023,0.4752244388328919,0.6001659387398434,0.6543781623266671,0.673615871325624,0.672860190712504,0.6992905753349126,0.6993848628945476,0.6510088666568405
white colour,0.535920466753242,0.7031420278010412,0.7147795886002299,0.7398079570229532,0.7690407147083087,0.7796758636112537,0.8032162333303624,0.8018807212339483,0.7983610469602016,0.8106259257264856,0.7949067381602326,0.7311349899964521
grainy,0.14585026985849492,0.42665026443903664,0.6421638751681524,0.6633014738765126,0.6780345264792995,0.7170750972971511,0.7615460182583501,0.7653854076040707,0.7604993766589612,0.7408418820474841,0.7207748118221791,0.6822098787729266
crystalline,-0.20268787245235287,0.1696665727196871,0.3749990273020495,0.4309590161417506,0.48279219954249786,0.5646393105870668,0.6330172897525953,0.6757096734354247,0.6834895095420475,0.6661790406697288,0.6739603111928028,0.6045014610431717
"straw, fibrous",-0.00598038460471173,0.22804585211410988,0.4323302391998318,0.5415298307727261,0.5940370067523103,0.6352554151589163,0.6366574588661289,0.6487560943566679,0.6822583451122327,0.6664683384772592,0.6655959198441551,0.5190243767431063
cloudy,-0.14440853435166123,0.08674998900955666,0.24426149463835234,0.35766459256052874,0.4515744978943026,0.49807909756448887,0.5423774240564136,0.5845062376381045,0.5678310387182168,0.5932414019168718,0.5981619451883311,0.5574907120117489
small,0.09378303733273852,0.2995726774638615,0.5426784957287059,0.5970065291585587,0.655338234711315,0.7123048508422525,0.7277333267366584,0.7086239130744948,0.681542339555782,0.6778047439048047,0.6367615512333736,0.5086793309674242
