dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
made of metal / artificial / hard,0.0901551808788168,0.28214405211634064,0.3641819453122356,0.4444672929549045,0.5371610557184062,0.6102194695164223,0.6677769050514344,0.7093626238581432,0.7261644208736118,0.7443933858455687,0.7492175271822419,0.619977004553246
food-related / eating-related / kitchen-related,0.13172190668420902,0.3224559176279318,0.3923378730877263,0.516332599724389,0.5957727539232752,0.6478938625517047,0.6819477890376363,0.7004888348086196,0.7359898713771336,0.7514800008921235,0.7761265173160496,0.6929738889091976
animal-related / organic,0.09465308308195453,0.25428778261574114,0.3692747364818073,0.4832723682186272,0.6192027469540528,0.7035494388010193,0.7644497048676464,0.7882304775292756,0.7966392548245514,0.8005758543607611,0.7834292028007668,0.6716615387373482
clothing-related / fabric / covering,0.028888685797505476,0.14051553966987196,0.15508293485885583,0.23125938997967022,0.3298096950270404,0.420116499186727,0.4936008172350511,0.5377293274576218,0.5653084527273908,0.6090379115224259,0.6581444702854409,0.5508296757120673
furniture-related / household-related / artifact,0.05459487828277376,0.2541251823576097,0.33820986459901337,0.39198816224520083,0.4618614336480036,0.5307054010517755,0.5822891509988106,0.6176645503190675,0.6381948808989395,0.6513379018202909,0.6761470887188137,0.566051483827344
plant-related / green,0.25642536587861153,0.4101986409698123,0.4866624284205898,0.5534203507970056,0.6272385977104806,0.679270138690597,0.7068079833903782,0.7159504501715184,0.7154879118700908,0.7106012063287812,0.6751377994582539,0.5088000802759516
outdoors-related,0.14056039342357585,0.2206105861207739,0.289375668860657,0.3779841203445695,0.4376438813497283,0.519428993823251,0.571960634101739,0.5817564978360091,0.6070335521470804,0.6141813659525776,0.6144694766010268,0.48814760091770104
transportation / motorized / dynamic,0.07872883068063719,0.20359942961988464,0.26420743640418076,0.3372509553867864,0.4359865878063306,0.5086747206626603,0.5968295397755935,0.6397213733081512,0.6509450684348213,0.6608502643672955,0.6708897437183851,0.5184999557469562
wood-related / brownish,0.09354417832487094,0.17464772600136735,0.21713168436662855,0.2735371524143312,0.33527447640613794,0.408832359886803,0.48077735499343155,0.5063700520221759,0.5455607765529181,0.5700992542897991,0.5723096885229484,0.5057689970763092
body part-related,0.042963291145795335,0.15600381001027397,0.21463642724515497,0.32537615033543876,0.4934586141396512,0.6043319818543532,0.6762371170964261,0.708074793816265,0.7374492967900264,0.7409218696019146,0.6940167267345467,0.5955133863921389
