dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
made of metal / artificial / hard,0.14503620759557312,0.2442506297017042,0.292834802410435,0.38768484586684016,0.43413997732430043,0.48204722878175643,0.552416339835845,0.6063836875445401,0.6987380366821335,0.7783585839835647,0.8221157721100698,0.8489132929278292
food-related / eating-related / kitchen-related,0.18302983886929014,0.2957149220700769,0.3136164963844026,0.4412273995859013,0.5142765293341696,0.5793073066615066,0.6357791225936795,0.6526681842681885,0.7201538932185796,0.7873479615217984,0.8501525655850635,0.8854584056901325
animal-related / organic,0.09366994409467588,0.2237846833796111,0.280401458228435,0.35228173024020615,0.410811008709839,0.4741873937384714,0.6018210715260949,0.7099759036707308,0.7898384854403055,0.8672945310415198,0.9030497537474393,0.9169404007896003
clothing-related / fabric / covering,0.03186097381440878,0.10474047604456971,0.13618108191793243,0.19473485622701192,0.2551090184974908,0.2862358857540134,0.394315175794402,0.4750685950005159,0.5676495083353417,0.7000010833840313,0.7674619814626724,0.7952122925331382
furniture-related / household-related / artifact,0.08875600130786498,0.21946961479499816,0.2871777356731673,0.39442939958178347,0.40301483162521556,0.446001886151995,0.4926420152387425,0.521886653057426,0.6017535877185951,0.7012129285537994,0.7306483844399521,0.770247146809336
plant-related / green,0.3186505503098015,0.40663929825667866,0.41320575026311146,0.46613040142033013,0.48853842849166973,0.552808526526098,0.5749811756285536,0.6002427525437872,0.6621919789939033,0.7118841835495405,0.7781342355569545,0.8015692743329682
outdoors-related,0.17562357798933637,0.20490399127509906,0.24851026313005986,0.30936507364338184,0.35453655570393483,0.4004792849184985,0.4624838079034306,0.533494737407018,0.5890865532208622,0.656066804868921,0.699215723107304,0.7159185532845063
transportation / motorized / dynamic,0.10091974387638936,0.17106351938397368,0.25542769089942885,0.3111603214765345,0.3472747721973739,0.40167630192182147,0.4750920608269864,0.5456044497518908,0.6766705383628678,0.7605883821132979,0.8153664640550206,0.8209141977619359
wood-related / brownish,0.07889894879886261,0.1461792087243322,0.18381513028871543,0.24710346939258587,0.2640650542110622,0.31272246205435217,0.32533204079427747,0.34535321748220715,0.36850071753164004,0.46838125957249555,0.5312565124586472,0.6192976500921996
body part-related,0.049417083105145476,0.15479735528382133,0.21074826982705142,0.3121042466513889,0.43199266180536267,0.5047442651884034,0.6299444780768938,0.7055391770902018,0.7589393653918337,0.8236800583040556,0.8307116436004213,0.8324321762608126
colorful,0.28813266935683013,0.3546882494728212,0.360890597694672,0.38767615468279604,0.3985414216720006,0.44346477615900737,0.5075197832042955,0.5451762791697247,0.5696426803075216,0.6472132579644951,0.6454596693164798,0.6832629410674769
valuable / special occasion-related,0.035266512964112984,0.10762548357975588,0.14463699969292865,0.17747285103030186,0.18437905230939744,0.21502411198654225,0.2511481233576436,0.30665123467270106,0.4338627428390872,0.5634986505576225,0.6348154004168147,0.6743158343932864
electronic / technology,0.03504524793234087,0.11786402504954385,0.1699997475529631,0.2469101336794033,0.2887005014082462,0.33319134919995264,0.34671349056386713,0.40469933663987223,0.4809903982414834,0.5929682176330147,0.6953751772581865,0.7288081842179024
sport-related / recreational activity-related,0.018277484517478793,0.046431157490504305,0.07448803352688549,0.09679304589523718,0.10780466816430301,0.11839739047967446,0.14191109348859787,0.15568577660027183,0.2234379512677106,0.4062880679581934,0.6198657794447121,0.6629149072589096
disc-shaped / round,0.0020882729605605777,0.018436892163211427,0.043738568655592114,0.07918136085635141,0.12316246819881027,0.22323645421724558,0.31229153002717147,0.38764150459356916,0.40040565336431166,0.45944271266085956,0.5178850744576183,0.559483714554796
tool-related,0.045312095913836226,0.07244589745426822,0.10396933318083823,0.1768121488842006,0.20192135509456954,0.21407186020486446,0.2543644027220823,0.2982779550203182,0.388247842550828,0.46960501709584723,0.625811534812788,0.6769974692494789
many small things / course pattern,0.12563681174535046,0.15188209001186626,0.18234226265945597,0.2633432953620637,0.30372074746322564,0.3950444876998045,0.4388637614578441,0.5059383660152236,0.5619710519475325,0.6174520619890264,0.6267852438698862,0.6394499546880039
