dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
metallic/artificial,0.11528833421723472,0.19619469563601244,0.22802799740469948,0.33095694698613576,0.3809983289398571,0.41983574213530106,0.5035058215436163,0.5688445006111997,0.6705848431671,0.77479487180054,0.8218747882639902,0.8598351462896645
food-related,0.14199551659795817,0.21598277457775283,0.21144978404635473,0.3578968768787375,0.4410658444886436,0.4990262050529085,0.593032941664819,0.6232900281294669,0.7080679685783889,0.7873938379547404,0.8510531031050064,0.8885457512671114
animal-related,0.05829610854938061,0.13632108136020182,0.15534173339008261,0.28143774248343156,0.36555408025385716,0.38940962561164816,0.517167874182811,0.652177990270864,0.7589806645661377,0.8694315197802227,0.9048471919613048,0.9205528934312772
textile,0.03553717705517445,0.09473793366830774,0.06686446384808886,0.15904637650566578,0.17312744648529133,0.19271866124995474,0.30275854143406444,0.3749589092425344,0.496548401051106,0.6732071509805564,0.7378295699033173,0.7899876404110611
plant-related,0.21254923308197404,0.28171494295431965,0.2825143070376631,0.3608327832006112,0.41045586569142134,0.45504617733270214,0.49427235225643584,0.5123811178439739,0.5771669017974812,0.6804077704209959,0.781146960801091,0.8066350942606003
house-related/furnishing-related,0.07612531536652034,0.21106552164093872,0.18592726544963545,0.27928741784534694,0.3815247967644806,0.42744668994029567,0.4720681309244552,0.5120985779414814,0.6179111035788107,0.7114412885187478,0.7282564158833639,0.7751891703445818
valuable/precious,0.030403259193219068,0.10735031412632123,0.07324191192091267,0.15758170291702678,0.17671866951083193,0.20275214572627498,0.23814089654429516,0.2749367044641031,0.428022121145605,0.582458040048387,0.6785439783126082,0.7211047313731367
transportation-/movement-related,0.10647349030296949,0.14680522702644017,0.22170706948520946,0.2832730819792484,0.32982387116491707,0.35474035198307585,0.44095093735458935,0.5023051055268327,0.6619474430431956,0.7769341578308342,0.8221742351391496,0.8534027316203171
body-/people-related,0.025906590558140374,0.11154969816353422,0.06556833246170168,0.237204566557625,0.3489799184158313,0.3528468504754777,0.5925052588563104,0.6988238835901168,0.7826129500421448,0.8421885471320513,0.8524651277688577,0.8432898463250286
wood-related/brown,0.07303089266330709,0.10575824029113101,0.12317481050276757,0.1928838446387483,0.23645984571717016,0.27060539694433394,0.28307654853138065,0.31381618922429355,0.3252737574669472,0.40379695897668355,0.5256258090570571,0.6544820208401882
electronics/technology,0.03427587470913063,0.11589598034737103,0.14322536921198792,0.23101252570422626,0.26811503516914015,0.3198588161699375,0.33848275724684496,0.386538518972138,0.5038259331920905,0.6039492758635306,0.7416827535048465,0.7823410471525802
colorful/playful,0.3011216332583757,0.3099986407521016,0.2858915881661913,0.3646169397472824,0.3763321108003097,0.43011991633402935,0.48207132533421504,0.5442464001632894,0.5679969664278173,0.6756773099696174,0.6973096491686973,0.7093101194994231
outdoors,0.22377190470199715,0.24136839314517977,0.2552620807481981,0.3781893139310789,0.4410990955242631,0.47881524609369874,0.542388772086392,0.5793537802298928,0.6316204168775423,0.6952099613818659,0.7346243517983959,0.7440585171761562
circular/round,0.0009460386703677992,0.015490642206479999,0.0008003301787450345,0.06567596622999217,0.08533438587165787,0.1598460383378394,0.2400650096007596,0.3193738807580071,0.33747654316488584,0.4048609215781144,0.5188643425435208,0.5840988871307456
paper-related/flat,0.028629506974127916,0.04603775031121482,0.05120413312007688,0.17893920298015364,0.23989146211329204,0.27950834009200387,0.3269895597921374,0.42333223647162566,0.5107149661696606,0.6103620890764314,0.6563551718616008,0.7022397407533298
sports-/playing-related,0.02103384912787687,0.04798312786212011,0.06176039144377932,0.09953557741004604,0.1107319860746393,0.11456004603007075,0.14604456693302803,0.15419884343279444,0.22465232398731605,0.3797135078688121,0.6197819481135706,0.6795489200818625
tools/handheld/elongated,0.04557309628406225,0.07855655955903063,0.08215487679131539,0.14868958805792443,0.2115688824318055,0.2313545760068837,0.2608359737446726,0.3131336872927839,0.41287920474558126,0.5037247110758438,0.6536114470091982,0.7064156406773482
fluid-related/drink-related,0.017363267562066742,0.034116262329189406,0.03844580797492181,0.07134310456083737,0.08917166348851546,0.10551474451635545,0.19781927724015635,0.2529806303745016,0.38011109578408453,0.49175206026507723,0.6258802008589127,0.6824241656450203
water-related,0.0817203295350113,0.0847454576961747,0.08286322902317111,0.1032416634061355,0.12898937730902038,0.14891666790484515,0.17228617783279854,0.19944401317201044,0.29995496271111743,0.5042471243773519,0.650339128501846,0.7099419672747065
oriented/many things,0.07593952836752793,0.10973290481474651,0.0698520172153495,0.14164987210726065,0.21972597057299537,0.2650172176036204,0.28792905428669313,0.35612118588231856,0.4875364484288759,0.5572010036801265,0.5727680927203586,0.6176759850092863
powdery/earth-related,0.06881453737173449,0.15092798579632305,0.1644900866880863,0.22123297163575384,0.24827980909993264,0.26561213182724985,0.30774380223724307,0.32946499174419797,0.40072708985351924,0.4838122004746813,0.5404420998880368,0.5759606457761389
white,0.12156289759476224,0.14081663258723598,0.14983947249159046,0.1887040131768788,0.23604446281564573,0.2571201575515415,0.34911120956554353,0.323222613468266,0.338850502383101,0.35111491870423817,0.3710464389925332,0.5151395495251441
coarse pattern/many things,0.09675932618516958,0.1427272637818151,0.10258887709686604,0.24402172994191362,0.3465862568002199,0.3969511927006979,0.4483903546200886,0.47133007365087454,0.5023996051318647,0.5848855625414104,0.632050881041754,0.6576159299732636
red,0.2968897266801902,0.30410331752361874,0.25591740204362334,0.2894102410393391,0.3286284101463782,0.43334687146172135,0.47657018711027666,0.46822629222016465,0.4094613518043969,0.4123324743741672,0.29069712796822544,0.5969917600192913
long/thin,0.056673289564661444,0.10900355242043303,0.11103975337644179,0.19030769529443436,0.1981849939193493,0.20760511505739265,0.22841174616050797,0.2910679852576854,0.3387500629579424,0.45395064560471565,0.49183458542755165,0.5786567182727613
weapon-/danger-related,0.02187980945514134,0.02083203457454763,0.026735761015878823,0.06487234354620008,0.09025734024134646,0.09795864500457463,0.10938133104233583,0.13219065802538343,0.15901815765962324,0.21739805589512806,0.48476077925935035,0.575836057631673
black,0.10354047720549253,0.17976293012372824,0.14996914313751064,0.19549020159057662,0.21485127863068632,0.22089541073390395,0.29416569265382764,0.28391809465877726,0.2988850381583066,0.338838531788904,0.35309864004798475,0.4928674135365402
household,0.027222913812360416,0.033457910809288505,0.03770840899892436,0.09682777270633969,0.1121625676934449,0.1237654829514021,0.1720693083207956,0.190160303471839,0.2304036513485873,0.3193112186354127,0.4788566793747241,0.5152697594304417
feminine (stereotypical),0.07838015876794102,0.09263048477036129,0.09056853062430958,0.12780184454494292,0.11972700344782161,0.13725200281725813,0.14354260330033175,0.15319386493597942,0.21938303451569496,0.31525708002266883,0.48734330617117927,0.5544564969322008
body part-related,0.09498064429280628,0.10826669479566853,0.12390276545732126,0.1909595029650646,0.2542258827040772,0.248086381454511,0.38008941938700846,0.39734956916511366,0.5055386732382072,0.5877462352469862,0.6176831873211546,0.6680732681935917
tubular,0.015127986044015884,0.027481811297493608,0.03170867545459133,0.06496115306867034,0.09658747261052425,0.10391273319344296,0.13045224701008218,0.1538932949612256,0.21619351970950973,0.2583203074624534,0.3865957973435733,0.49752033368371296
music-/hearing-/hobby-related/loud,0.01634205914432607,0.03824225302157214,0.04091963097395457,0.05440624885209078,0.06791607610206551,0.06868589834336614,0.07369762581112649,0.09298395248412916,0.10511534722999627,0.17934752218435734,0.4913860244353879,0.6330213076605626
grid-/grating-related,0.0700039317402017,0.11836489025889874,0.08391957886932588,0.266700463775957,0.2667953118174299,0.28306904106452735,0.23807332267999448,0.2293776765694333,0.24279434945324585,0.3115339186083004,0.3310916487039778,0.4314219894379331
repetitive/spiky,0.05155612244763885,0.14811279804737343,0.12095154126197616,0.21674763086059867,0.2278876537168366,0.24918376992978564,0.2736218118875393,0.2937409673817091,0.2952304891657792,0.3837755616744474,0.3974950089875863,0.49307581678449264
construction-/craftsmanship-related,0.02448139234296698,0.03376854933886686,0.04743172711621413,0.08224661612628159,0.09679843015453593,0.11715979755873618,0.12622504272957902,0.14423658689037544,0.1856967151697101,0.27072215014255874,0.45085792171970096,0.5126799259894538
spherical/voluminous,0.023721275142855824,0.044393093631390546,0.046534239084496165,0.061859560945647485,0.07191366675234523,0.07347728314950741,0.11866586016590674,0.1393933898442523,0.19011681099302702,0.30508783115558313,0.406502615047605,0.5182001141905836
string-related/curved,-0.004207275704422253,-0.006052330430792452,0.002032880944961346,0.036372943787013834,0.03357542377623579,0.05227299121364737,0.07579938628822014,0.09378902331648675,0.10206574465075069,0.23884015652019008,0.4418762644442551,0.4812760589725208
seating-/standing-/lying-related,0.013666263955595226,0.023121722669720568,0.03943790932330371,0.07211723893453825,0.10159664141240021,0.11039625021483435,0.1215820385168579,0.14035875994624836,0.20527368906123278,0.3556158881173913,0.5086975550727062,0.5589216595803588
flying-/sky-related,0.1563212580890464,0.1518188591155909,0.12475395317231575,0.1983981363914561,0.27280647737517527,0.26821194437350826,0.3265279878349352,0.36547678845220133,0.40894409380151453,0.5245855764386738,0.6172742376617479,0.6051342911593596
bug-related/non-mammalian/disgusting,0.017208350483493673,0.029619374186184655,0.02978194360875208,0.06267407792215807,0.10972737543136202,0.1279663583639279,0.15502849111128558,0.19549129698261758,0.29957762722888925,0.5146927294907088,0.6747022422491156,0.6942982729171414
transparent/shiny/crystalline,0.02066107387453886,0.019288736567146803,0.02498954471079884,0.08430285429578577,0.09696989261304456,0.09755393516870037,0.1288068193631653,0.14397749609477517,0.1865520132324393,0.26673327937931146,0.3794031813205948,0.4675694045822978
sand-colored,0.11157868052453546,0.15284319992314854,0.17373344386756706,0.21731490747622684,0.22267378967749152,0.22650316245820112,0.21604630672162117,0.22564011009414298,0.22642102715480106,0.23897622612680847,0.2527687706789694,0.3079528725397185
green,0.2585172432514896,0.3017168150504439,0.2567788701505219,0.29020461071114567,0.321600921981965,0.3433703771709078,0.3253867821375791,0.3449864653629283,0.3157047632666985,0.3374934842895194,0.30920176976628455,0.5310321897166022
bathroom-/wetness-related,0.029009961201291845,0.03748273105066846,0.032276341341410664,0.03788295843805267,0.060709212924323075,0.05408297994354572,0.0681210056610293,0.06567925784326656,0.09074432784288589,0.179920528487845,0.4575196063406941,0.5129236822346194
yellow,0.07234104421056697,0.12708915899082607,0.10301998519285871,0.15201374883105245,0.1825707146679152,0.21240374602260403,0.18063700550754247,0.1865278835410592,0.16344887009377396,0.1710066978741578,0.15442281584491968,0.3925404151226568
