dimension,alex_conv_0,alex_conv_1,alex_conv_2,alex_conv_3,alex_conv_4,alex_fc_0,alex_fc_1,alex_fc_2
made of metal / artificial / hard,0.08701052042915725,0.1547507658745162,0.17457176934387664,0.15762251669803973,0.12417298582581981,0.13813006767228297,0.12953802891092414,0.06611212718750692
food-related / eating-related / kitchen-related,0.1554954581596556,0.25423301599896153,0.2562772471184548,0.24543206758027336,0.19852097611950614,0.1851617652605565,0.19778383449093018,0.1288414383617238
animal-related / organic,0.04825027942407312,0.10229035510496354,0.1147056104545946,0.10955802729928288,0.08181495207221712,0.0739116586398868,0.07188518283032175,0.030653460300465785
clothing-related / fabric / covering,0.04985674274714125,0.10798609112993318,0.10495154748136015,0.11098130616396329,0.0827479691514369,0.07211468395479403,0.07042926254723392,0.03467739394921121
furniture-related / household-related / artifact,0.051127161403068055,0.1463378166089434,0.15712778963814789,0.14353910045354834,0.10677247538070922,0.12920387754700846,0.13465123148834435,0.08191831440287034
plant-related / green,0.22845723904874982,0.3917343016677879,0.40155149730599315,0.383384766220361,0.35317198308363185,0.32902562594592766,0.318498203791278,0.11061022832462675
outdoors-related,0.06446401246777966,0.1603153204185569,0.1444015767205018,0.15000642044513335,0.12516635383127517,0.10077041502856132,0.10105734282603818,0.04386119430353419
transportation / motorized / dynamic,0.0636815701781166,0.13877981854785504,0.15979391065333814,0.1613183727345373,0.1288752732479862,0.12606003367125584,0.12590701971831864,0.09387826528793475
wood-related / brownish,0.04238813998506996,0.11206988712301569,0.11888400518490927,0.11304605084882491,0.08330003716640855,0.05893450856616911,0.05921301775957877,0.042072636477138214
body part-related,0.01265009604652323,0.08317806430291286,0.09670709258306553,0.08600290123119436,0.06922516739632567,0.05020802797109081,0.04561712046150357,0.018050291290885978
colorful,0.005761105774134134,0.2728839940574458,0.2722897959924485,0.24392131425999297,0.181133713644676,0.14275504016511098,0.14205384289203238,0.09712851621885166
valuable / special occasion-related,0.006290944182773317,0.09183110062599686,0.07958364303035426,0.07653756809960977,0.06391156137088427,0.04648021458139073,0.049786790336916686,0.03034191184871704
electronic / technology,0.03167286390356361,0.06627413109299718,0.08498037412373882,0.08065239601514307,0.05712193763711637,0.038185462227018796,0.040075412417508005,0.0291543217193434
sport-related / recreational activity-related,-0.0011185069697876582,0.03198393309298442,0.04637622303133604,0.04259613046005373,0.03689912892720948,0.0269520931691819,0.026820356586795824,0.02161255068599055
disc-shaped / round,-0.005490722868239706,0.005011580464936993,0.004969435548518364,0.009675599444495586,0.004388867032552257,0.006374794710936604,0.004088210000769865,0.001687429853534983
tool-related,0.010661394232886257,0.027281110240252038,0.046145649350047724,0.03942280909162521,0.03145819440341879,0.06126768653250381,0.06475223698515864,0.027845472787767167
many small things / course pattern,0.02353194604479758,0.1452048476485287,0.14931553135064257,0.15484260846146125,0.13692301495160475,0.12739059007458053,0.1298308843887227,0.09850207294762314
paper-related / thin / flat / text-related,0.0241977006088403,0.049297331632469854,0.04680142046303415,0.03899613818818304,0.02605729503692711,0.023487836341106738,0.02397955900673221,0.01986982939356019
fluid-related / drink-related,0.007209909600880748,0.04979464276143297,0.05942075131769098,0.06695348541291801,0.049991281634500284,0.039477032592334704,0.03902667669299653,0.022909163631266383
long / thin,0.0034544076539968493,0.021718529601518988,0.03322574840215775,0.048095646540213366,0.03434390463308912,0.033341602910283985,0.03602698458153131,0.01205018192838947
water-related / blue,0.04824144608901915,0.07168238975739838,0.07196781544612219,0.07279446318090765,0.07004045615415377,0.06421102452871308,0.0645952118785863,0.03306022590609836
powdery / fine-scale pattern,0.0034880035558594313,0.08613204845841638,0.09679088018018689,0.0985142275099915,0.07681366124988043,0.07476695803396483,0.07515717293879987,0.027356853494944988
red,0.24780288506783177,0.4632214642401673,0.4756945035722182,0.45991765038994725,0.3883022761135747,0.35851966644005084,0.33830020377871983,0.11452768502461175
feminine (stereotypically) / decorative,0.03006733750915702,0.053587653275323,0.051536213213804305,0.04539778298453834,0.04666139131037428,0.0298557304616347,0.02775817236556366,0.014698686561074314
bathroom-related / sanitary,0.0468914559732142,0.09804283294805993,0.10262692832319742,0.1011043566127462,0.10371320626011893,0.09907696384364895,0.10257183169974449,0.08240241958441819
black / noble,0.05741522979616587,0.1492926207953854,0.14519099310676709,0.15148482970703092,0.12501754614727334,0.12691185332713673,0.13145529720022664,0.05062205106894957
weapon / danger-related / violence,0.009057097164787087,0.010072519710806138,0.02398505568296916,0.016733847836833182,0.017338211202838405,0.011093035421852249,0.012089259409208797,0.01334412130311513
musical instrument-related / noise-related,0.01676753716324275,0.027770300214574828,0.025041664508752004,0.022814522289084538,0.02291386623813807,0.025526003391323493,0.024038072526590515,0.011196493876356906
