dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
bathroom-related / sanitary,-0.2935464683738085,-0.3112938733668067,-0.25580675993799273,-0.25364636305105237,-0.31176763415686315,-0.2724612503573085,-0.2992433244611614,-0.2933745027097041,-0.3477841771096035,-0.3665551969685801,-0.3699374290795385,-0.19442991718392566
black / noble,-0.32552804812335223,-0.31970834456440533,-0.24190447357931166,-0.25982330077724525,-0.3426587641882639,-0.2816595007716083,-0.2582157795954967,-0.28932120385320226,-0.37422760961530854,-0.3283111260651206,-0.4785029066702995,-0.3477407498797149
weapon / danger-related / violence,-0.2916472369974894,-0.26397372431320054,-0.2236005774240697,-0.24675187105524388,-0.24847173168411296,-0.26092905423046653,-0.2939985240219549,-0.2904648783168462,-0.3368707061047065,-0.30317658486439725,-0.11296636682858785,-0.19002778502953088
musical instrument-related / noise-related,-0.27398213078641365,-0.23656295331039345,-0.20057969572285983,-0.24283710528167735,-0.23570353289528057,-0.2556722966564633,-0.2722498162425011,-0.23720299288253033,-0.26822060659809743,-0.25013435121701555,-0.3414905321739137,-0.1206899544637865
sky-related / flying-related / floating-related,-0.2518271578354687,-0.16078271339575423,-0.10544079983720978,-0.13226928038852237,-0.1589253293467625,-0.16659598795549413,-0.11602135138057101,-0.18653416018837365,-0.1560125245618309,-0.11575150164800885,-0.09006829240404679,-0.11710910751122405
spherical / ellipsoid / rounded / voluminous,-0.28273754076083346,-0.22728553464336843,-0.22942364199706322,-0.24591240466388342,-0.2422280219214492,-0.21892080160462557,-0.24224510864887905,-0.25584086252686666,-0.24660022767756185,-0.23756540373279966,-0.22704776845114005,-0.19441788405599159
repetitive,-0.32879820305769925,-0.24863217030921847,-0.2632663458565281,-0.2795174829034399,-0.22518793299962292,-0.27748874049094274,-0.3158826968287265,-0.31512582898081876,-0.30806312145661296,-0.32941942744396746,-0.3458719680045286,-0.32828809273404946
flat / patterned,-0.2933221583506631,-0.23105220485552458,-0.24853927490005723,-0.24132341443986904,-0.22276032277935576,-0.27826816615296,-0.29559992337380847,-0.23355901219190867,-0.19363450396433568,-0.306589196108106,-0.2895555961815288,-0.24112870173358303
white,-0.2256779467116632,-0.2664035551026649,-0.17637029643910473,-0.16199753525237215,-0.1958180923924535,-0.1915123357365165,-0.2171345950608614,-0.19850894020798426,-0.1912468193580661,-0.23329598533656148,-0.3345244832504588,-0.2498327546999184
thin / flat,-0.278073599563158,-0.27935287994435143,-0.22724909064825316,-0.2296280243844595,-0.24158753125181898,-0.22535902288192267,-0.27852074902586876,-0.27597616819313653,-0.32041490508053183,-0.2435834608703773,-0.2812777498081067,-0.26632140780047875
disgusting / bugs,-0.22581969193863416,-0.18321510786261364,-0.16638041730653375,-0.16934858392175633,-0.19954649315642947,-0.21030386232702658,-0.2169845916078561,-0.21766186240924434,-0.18235712148546468,-0.19973840692329747,-0.017337436016030106,0.06939171636263342
string-related,-0.2712211291291775,-0.23117749969366308,-0.22719575692436278,-0.22427435446667854,-0.23553346466853964,-0.20782688760090928,-0.2758934626052827,-0.2731368401279064,-0.24252480757357686,-0.20847068430159377,-0.12344331504845552,-0.16886891243973934
