dimension,V1,V2,V4,IT
mineral,-1.8517274560931294,-1.5757639919036595,-1.5224757944551328,-1.2034490355353906
wood,-1.122581257967881,-1.0662797947232243,-1.0590395224570948,-1.2251634428132299
metallic,-1.4321252279810257,-1.455690336878408,-1.2826159656434162,-0.6725847179379336
fabric,-0.8681621808466478,-0.9238036485234415,-0.7780334159099935,-0.7618581906238362
white colour,-0.8521816321071598,-0.6831608421570019,-0.9348416226324918,-0.6657148225694147
grainy,-0.8904743590239417,-0.8750142396107694,-0.6144473456189989,-0.650470013167153
crystalline,-1.0872999711888776,-1.0044890864057665,-1.0241686322519206,-0.6983104828405102
"straw, fibrous",-0.5656593591155852,-0.5535923477547193,-0.5862607036340863,-0.4830140202180857
cloudy,-0.8097644469645675,-0.8771520552834098,-0.7676931483740206,-0.8330748221710538
small,-0.8097240253657791,-0.5683085572758837,-0.5438160331868875,-0.360523838312796
"beige colour, tan colour",-0.5048014530640257,-0.3651648066199531,-0.5331790262819873,-0.897146769919352
viscous,-0.7490753696798724,-0.6924687703054109,-0.798906039979153,-0.7182245494902368
black colour,-0.5232011959656107,-0.6182958932461233,-0.48475518814965746,-0.4712759389855259
brick,-0.6694259459345873,-0.6295494985305257,-0.9437919739703993,-0.6049042341079596
swirly,-0.7070573086185516,-0.7211146864120235,-0.7304037818346656,-0.6997007057316205
maroon colour,-0.19847857577552697,-0.34991683565228326,-0.18258511417324863,-0.7503252483557517
"lines, long, tubular, vertical",-0.6552717314861047,-0.6163958011336652,-0.4110887252417623,-0.11307157087481912
mesh,-0.5098618927883434,-0.5375872583698547,-0.42373683531087236,-0.1912641636175898
yellow colour,0.0017009376243559693,-0.0890767819519056,-0.28107289617146014,-0.43698658693915804
multi-coloured,-0.29772750748908683,-0.558972476419328,-1.1310861742840141,-0.47346163412442643
thin,-0.7006709014268808,-0.5702329528595631,-0.6005429576348733,-0.5130228539145947
bulbous,-0.5593710340172264,-0.5278353070648787,-0.5299553357754139,-0.4788541443837626
green colour,-0.0018734137468108258,-0.22618539870362486,-0.17663451687100373,-0.01653937465183586
blue colour,-0.3155242882911191,-0.49355873007674766,-0.5114562833204437,-0.3415278541419511
shell,-0.6016870702251489,-0.5334308631271067,-0.53039213889853,-0.5286903784193486
"gemstone, smooth",-0.5102186224643053,-0.5159176075439833,-0.5705367720476848,-0.46088145463389707
sheet,-0.3462716803494883,-0.34679847866753666,-0.37505831765788944,-0.38349803487921785
hair,-0.3572712524976547,-0.3513437470877918,-0.31543118121786184,-0.4343029861038894
spongy,-0.40481084418584845,-0.4707707970410637,-0.48690869319308105,-0.4512216938528375
golden,-0.6757226008705477,-0.45398579245976856,-0.4451700344137348,-0.43966823066446037
red colour,-0.02637266760234014,-0.11457781395682942,-0.3497390829356404,-0.29155114284026196
"round, smooth",-0.41826782471554314,-0.3871790929065009,-0.40224717751392114,-0.38007402021809944
cream colour,-0.2727973015748626,-0.28272798835760304,-0.400524017998406,-0.3294269538772301
bumpy,-0.46689537469141795,-0.38804598568834336,-0.48301061265736345,-0.3976243805829309
hot,-0.2722110275630445,-0.35634729792863307,-0.3254696827644785,-0.5032260092456111
turquoise colour,-0.12828309249861802,-0.3388223658332554,-0.23011225451579453,-0.1460104980167296
