dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
mineral,0.2516570077079174,0.35161148740841724,0.3932227737183064,0.5472440920800961,0.5675576917234446,0.5342942247233733,0.5238700303262985,0.6424049977837555,0.7019535167700959,0.792115051476155,0.7194742858153419,0.5324645376116808
wood,0.33248867749852984,0.4898341895398408,0.5735788070750234,0.591232888400665,0.5347294999808107,0.4755991915122301,0.5570261033216919,0.6756993540768643,0.6519380771505585,0.652608588683687,0.6032708450613904,0.3481361646105431
metallic,0.2949998939216952,0.4648420589904426,0.4462293177471904,0.42725196846500707,0.3783167658498555,0.39635002122508334,0.23683872060837174,0.37769569751780113,0.4071795928028658,0.466597756059455,0.3746853603034759,-0.02280405490575559
fabric,-0.13862492226003356,-0.2283908051049927,-0.1680373262378597,-0.02313430449752596,-0.03686517660731076,-0.18145253744381104,0.17725163417772077,0.35383507734165615,0.49183444260071224,0.6322692347051116,0.44773682083070393,0.2743871451918946
white colour,0.5353685615035648,0.6212493118280742,0.6154324204997079,0.6869274450122511,0.6484051074967507,0.6247016065467556,0.5652096336108041,0.5410230779469247,0.5958161506678407,0.5874641193000116,0.4163181725236981,0.3426184160435263
grainy,0.1588538533297018,0.2944728343370126,0.36891878513200976,0.4610824268388812,0.4854796085901526,0.4621281503919198,0.39885827280884956,0.5498660225423279,0.5473289112288906,0.5241051413515543,0.339605816229132,0.10704140253572073
crystalline,-0.06600263976078488,0.06341950013478229,0.20032490732952096,0.2769633479781727,0.23582751051393816,0.129450483273393,0.25546657418054985,0.33600103213368615,0.37471657116155954,0.5415404913949867,0.4770400887931496,0.22659794279397955
"straw, fibrous",-0.1274308840301918,0.0035951346238197734,-0.016354191730064672,-0.08620440016546659,-0.019686856541255415,-0.026806914977233153,0.0008541692884394992,0.0398519678313227,0.1422367494368632,0.2591428591917846,0.2635133351693585,-0.528551798865659
cloudy,0.008762775183200112,0.06329586670815182,0.03711688490039011,0.14109693955177244,0.2763387442923376,0.013970365492342329,-0.13816708149305096,0.16247125124078912,0.22990917315863077,0.3446978661383387,0.3099880628380793,0.09498203791969322
small,0.11687248791499609,0.15528768370068896,0.20199300077743204,0.31415669364660176,0.41918684358354436,0.34464679353766825,0.37689383692743333,0.4583087898962842,0.4614639122719736,0.4913059827521035,0.2949179013235021,-0.0746474818898962
"beige colour, tan colour",0.28359876666149536,0.46136570975930596,0.4171139768916369,0.46135267990672624,0.29683413836753275,0.1530666979499203,0.12377641644903588,0.11165113393584929,0.16598124149649127,-0.011028032390808296,-0.24821025281531067,-0.9203154304397831
viscous,-0.1323302066970578,-0.22046867399833453,-0.11347786719236497,-0.23194558313967573,-0.3376822329585915,-0.5227615086065951,-0.8462150223448098,-0.231568756589344,-0.6343899295593877,-0.19420063106802718,-0.3004117859944944,0.04422178425493539
black colour,0.2542240353879278,0.4402968265227541,0.4364654139732852,0.3674997121727673,0.33527758813815955,0.10681389077168224,-0.15155677285079536,0.06118589113274584,0.01979315358468057,0.13464390580120983,-0.1241678136839296,-0.8442430364518746
brick,-0.15519371428306455,-0.27649163524873704,-0.3064768220251393,-0.2611927115536978,-0.27638626941560357,-0.7293304035450169,-0.7797148963808791,-0.3028789367910769,-0.3691234566177591,-0.11150491640562459,-0.5185782078314197,-0.8797191686097913
