dimension,alex_conv_0,alex_conv_1,alex_conv_2,alex_conv_3,alex_conv_4,alex_fc_0,alex_fc_1,alex_fc_2
mineral,-1.383383460642503,-1.615891844963369,-2.2045943603244273,-2.1513757867675998,-2.019784900862273,-2.49108277494986,-2.2384645117936044,-2.379823236526738
wood,-0.9687370762520502,-1.1993136991388758,-1.453895426827958,-1.408233874764286,-1.5320239097250687,-1.3933604562389341,-1.4417760233746844,-1.43599495429552
metallic,-0.9162502235958878,-1.1260495113587021,-1.6809520252606456,-1.3917737828876962,-1.2366777467056025,-1.7864686022318068,-1.4264868718292432,-1.2491419089633884
fabric,-0.7158866356225047,-1.07398597331804,-1.3355731498576304,-1.3065054364626207,-1.3653552848214012,-1.2835196842581356,-1.2067211322893532,-1.1323393119054384
white colour,-0.3467392784306411,-0.5308178484801176,-1.2868447605779982,-0.6981579726615912,-1.1719571352367253,-0.8300258582588049,-0.6085661036537362,-1.1561953665830687
grainy,-0.7973813852049538,-0.9013787628061718,-1.2879209623896077,-1.2831619845636357,-1.2310986458535234,-1.2659707232563564,-1.237336376881272,-1.3544749071806264
crystalline,-0.7227362835246971,-0.8750817486993308,-1.2044675124242992,-1.0511062021223845,-1.3600424681005348,-1.4763796610942785,-1.385105916110473,-1.3586436231271621
"straw, fibrous",-0.49911165821473635,-0.6060561185342699,-0.8656776002963429,-1.0234659541623143,-0.9514167886467411,-0.912112397119031,-1.1535927741588745,-1.0597980993011178
cloudy,-0.6181733794819013,-0.8550306906718894,-1.121645933198546,-1.2137570933293187,-1.2009224078598701,-1.4374474177066459,-1.4199054000751357,-1.3502225664776537
small,-0.5612462285730722,-0.4429639425990566,-1.2736910884469723,-1.1602210697237725,-0.6811326573607359,-0.8329368300245377,-0.7971615448117966,-0.7730184290599382
"beige colour, tan colour",-0.3127260231047104,-0.36284615413099663,-0.5763763133850741,-1.1642055514927603,-1.0736155597543826,-0.69738930948899,-1.2574971405294506,-1.1941515390226964
viscous,-0.4962325396488436,-0.5877002021475461,-0.9073445812670313,-0.8386770791836262,-1.133719315553162,-1.1322134741775751,-0.95928088209975,-1.0129050449219164
black colour,-0.42605252977411623,-0.5598857447702044,-0.39060206165496725,-0.8223143005004705,-0.29810164568702135,-1.0289564498667625,-1.1309691616561524,-0.6019591574815812
brick,-0.47853043174130216,-0.6705415121819138,-0.8609404161433281,-0.8488221822454671,-0.8380718831898979,-0.9333123320605408,-0.9566008254718921,-0.8890072589616844
swirly,-0.5692135191127092,-0.7573871518696564,-1.003772310266796,-1.0714068349608388,-0.9831552568540087,-1.0463099116486947,-0.9716366501248743,-0.9415160195044685
maroon colour,-0.19595210772027372,-0.20831381093443269,-0.4164223124659847,-0.8102487365738591,-0.5943797227337009,-0.5549323922647238,-0.9750797166418985,-0.7676118484880454
"lines, long, tubular, vertical",-0.477315343424193,-0.5652096134312858,-0.9953926241862956,-1.0502411409547747,-0.9642934592600712,-1.0105592195413555,-1.0183120139255428,-0.8413048628815343
