dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
metallic/artificial,-1.383199099142145,-1.340472741871289,-1.2358680849428358,-1.200555180706559,-1.1916515735073876,-1.23338407142576,-1.1567217734744122,-1.1447060955408817,-1.1003070542014695,-0.9928810723075987,-0.8944577996793786,-1.3403516981499473
food-related,-0.44674773949280544,-0.34455714175625496,-0.4824622127172866,-0.38476602672703986,-0.5196093504775943,-0.46379384793805456,-0.45687031832490765,-0.29054248867965216,-0.18577770449489384,-0.10453345371560507,-0.22814920488527912,-0.2404532132899757
animal-related,-0.3420401335180021,-0.32522829412651655,-0.2640498335768937,-0.2212825861444503,-0.12647300002989725,-0.02675906459279309,-0.030598908083399934,0.037585617603813404,-0.10530178444442906,-0.13745218095279266,-0.36817263877985074,-0.2385105706865298
textile,-0.4789014795157194,-0.49013579639300975,-0.45979858121424644,-0.521129989947251,-0.38536633804664433,-0.4273657685305099,-0.3225796647811634,-0.3717610104488276,-0.19859580997483528,-0.2872644237105242,-0.29517081100138,-0.3385407020934743
plant-related,-0.33829560126794433,-0.3449191756587866,-0.31660138757346723,-0.2353098100132789,-0.19079825673890527,-0.1386685575736477,-0.28808227731214564,-0.25995900601930977,-0.152673859707394,-0.3198738084184838,-0.23089472650373688,-0.32139767425498955
house-related/furnishing-related,-0.5697506878796854,-0.49426469499288705,-0.42754550550278814,-0.4204093208768691,-0.3314216357102737,-0.4228368876213182,-0.3524834555949192,-0.29280968786908845,-0.27728046090446523,-0.2592416501563213,-0.1885606630520873,-0.3855933105820859
valuable/precious,-0.6462742437670039,-0.5855539868215336,-0.5760985906129523,-0.6062523017184722,-0.6455256468397139,-0.619584070403433,-0.5344232151296946,-0.46461762220177594,-0.4605103996295674,-0.4425829248006299,-0.3638698097186275,-0.40279806937230433
transportation-/movement-related,-0.3605348729668738,-0.3238249035939651,-0.23025136357356768,-0.11014841766048056,-0.09147614063263787,-0.12209583379267008,-0.04911747560073798,-0.004066494032548107,-0.029499950725698998,0.05181281373969315,0.004704098428968684,-0.2557459421641384
body-/people-related,-0.33496987786693255,-0.3430078950732154,-0.31803096389910435,-0.36902141795672105,-0.14074378060694204,-0.31138344888801206,-0.17502352283313294,-0.16205509087642844,-0.20389326672045915,-0.19645404721415805,-0.07551527646316236,-0.23717618628016868
wood-related/brown,-0.4978490269987317,-0.4303504131073401,-0.5148956615011935,-0.49367366008994273,-0.4895525551604598,-0.4290080257931699,-0.35416622431695766,-0.3729598124860187,-0.3883121843631345,-0.42678178783051157,-0.27273445869796786,-0.39338277001363453
