dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
mineral,0.30065635641527866,0.48721924255267135,0.5705240792134019,0.6932483477130305,0.7286609821993515,0.7557251208187332,0.7423048019701479,0.7343106674642408,0.7605405353858827,0.788529391720738,0.8173529313274669,0.8386263386779926
wood,0.37736116498006006,0.5039397899944644,0.5983327247715191,0.6782746182778011,0.706203082689944,0.705970945810062,0.7171243040943276,0.7237366008449999,0.7409135282114823,0.7653965211501974,0.7740017953799175,0.8019443765494266
metallic,0.4102936127902053,0.47974527301350534,0.5257933711806426,0.5388644471347241,0.5426089343980812,0.5631616764420133,0.5749363563312401,0.5686599436131543,0.598303959984199,0.6697296055377702,0.6748965453116889,0.7417567639296054
fabric,-0.12651571187391797,-0.03430152025423198,0.04609803479452272,0.20843609018922268,0.3207758603169051,0.370082140372363,0.3909744484185667,0.4359734335742943,0.5353997228241321,0.6256371167936463,0.6863061733852696,0.7219932652584471
white colour,0.5977236937567862,0.7237402556281285,0.7261477393962179,0.7492966381581049,0.7512967803101638,0.7583003220515708,0.7442238893060907,0.697204292484858,0.6759525278992162,0.6553588709070837,0.6196454392242638,0.702204141782442
grainy,0.0950462465345485,0.30153413819394587,0.4920213551418387,0.6470870340403649,0.6418686347572297,0.6537232687147917,0.608196435213835,0.5860761237829135,0.5960335201288653,0.6296431117164947,0.6262914606141424,0.6957125081994576
crystalline,-0.07868579622313603,0.10162951911074228,0.2646628686237513,0.44606310072458555,0.48762128411275335,0.5081418555325997,0.502509908471245,0.5197866439785971,0.5401527456185075,0.5943447742716159,0.6409352474210724,0.7003404708315254
"straw, fibrous",0.08955833223166045,0.19724617463492433,0.2172104096506752,0.26886017331424544,0.3786729195836992,0.4305778350899979,0.4411436792524768,0.44807577308868546,0.5017612070108223,0.5016319617707208,0.5246120694965697,0.5553704602136318
cloudy,0.017192762186657017,0.08911567651453409,0.17822167063922312,0.28109254199743827,0.33776306051976623,0.3792029708641218,0.4262199898485659,0.448457106884944,0.48791731837185787,0.5264877635896437,0.5425784441350581,0.5959132575643161
small,0.21212914425224322,0.31502879863875294,0.4119718518968515,0.5117722456534061,0.5732037324406056,0.5788964051991556,0.5903340683726036,0.5906273080683228,0.6042961315499226,0.635838913831384,0.6435054744528523,0.6534558967961912
"beige colour, tan colour",0.639498647525005,0.6646324886219398,0.6869613905039854,0.6789385179294272,0.655449996712141,0.610832665642527,0.5464398864182938,0.527287572091281,0.5035040472760899,0.4856096562048792,0.4385892511567347,0.4828187469100479
viscous,-0.07860940591870594,-0.059425043799690616,-0.043066736286167216,-0.00431439266489021,0.06692513404768011,0.08899871865387297,0.1088655954526753,0.15258066668262543,0.19235461305775664,0.3159134476574855,0.3878410383450034,0.4743493027206923
black colour,0.3575689442101777,0.5075775938407656,0.49668227596461023,0.5344420729071682,0.5203034473919801,0.5447674958649797,0.5025431769467177,0.4615866920125077,0.4427562216055428,0.4449446628309982,0.3714342784364044,0.47843076687766545
brick,-0.05286209032702479,-0.03458474398751732,-0.02284803800288997,0.019599262147488174,0.07578408831044306,0.06496972855388813,0.129885469474568,0.18278038475454478,0.24749413165693185,0.3615862366071301,0.4562404533767085,0.5144381850427833
swirly,-0.1357825185446867,-0.028385001748056672,0.06937066782502657,0.26743291005913533,0.276192244205267,0.3164359515688453,0.3218477986920961,0.35975020067664476,0.42084688488309385,0.4785473379668764,0.485872481561542,0.5463663907722326
maroon colour,0.4011792841582092,0.5198996052582098,0.4901565779426316,0.4077846907197202,0.42309809262212417,0.42069985114173847,0.2910306465876012,0.18542950791033547,0.11300674426311814,0.07298130425364116,0.07772430778525348,0.14662451228939005
"lines, long, tubular, vertical",-0.125246059708289,0.10155920102441636,0.14805633563401227,0.20655320647990588,0.23809210559216082,0.2814802933321421,0.22016139845430754,0.15524931512158935,0.2544051619215392,0.2515309472609809,0.3013004546161464,0.3738992169047576
mesh,-0.03334068302391765,0.19148091261328976,0.30707901891176964,0.40345856893327436,0.39236986074537117,0.4327882254200441,0.41849509139473673,0.44714863177862585,0.4659998029604446,0.5264184276774517,0.558111400192834,0.6170009172252061
yellow colour,0.5744395365548323,0.6285172165203939,0.6336348158572698,0.6019709753919406,0.5394748890737123,0.49495238916731443,0.4183957042419067,0.3580334675662128,0.29523170809376303,0.27480716889554696,0.22579937211727144,0.36882247534815654
multi-coloured,0.3201061065386476,0.35225511367037593,0.31470326963226664,0.3593885989936853,0.3304609548375185,0.37389647265414766,0.39096725471443444,0.38434928205102387,0.38489000572753423,0.4372005765075512,0.4093302446673472,0.4586248560262421
thin,-0.1130988171720424,-0.1386044087014527,-0.09061098488656213,-0.11625378697929949,-0.08609647015292513,-0.04029529224673082,-0.059948601093359664,-0.0136429555569746,0.07281966887810229,0.1015040324337995,0.13342434501389072,0.2296870120549877
bulbous,-0.24618064819095736,-0.22463595629730296,-0.13565921498343314,-0.025183488831671395,0.06968176438613158,0.09660207662868395,0.08677494019266267,0.062092471803243364,0.08138266997821296,0.1716047282227237,0.1556683896775527,0.21838696688463802
green colour,0.4482801769702669,0.4867009176878937,0.49642397807906563,0.4023865386026306,0.34805183378702853,0.32314680315607386,0.228488309026481,0.15375701175711848,0.0401140301429259,-0.04941968546455529,-0.2679418475876866,0.060050673652412026
blue colour,0.45807243052571345,0.5396592967449948,0.48626115727567215,0.48886720371654474,0.38168719590370903,0.4111404000088449,0.32121579446211046,0.27275076651088553,0.23971776170759398,0.1590297457532285,0.10759333957272735,0.2643053008473104
shell,-0.17249020130050438,-0.3109501704203742,-0.25595658033042146,-0.24519037917688724,-0.2757392535211656,-0.18246059414402307,-0.11235844521348884,-0.11301692076617872,-0.1503847171456981,-0.06536257534987262,0.10233692304228521,0.0638270680082311
"gemstone, smooth",-0.3964620978194922,-0.4527881630541307,-0.38102042973574024,-0.4751194576703094,-0.42899758003194216,-0.24357856623927673,-0.22203575971514095,-0.2518552587267202,-0.22180759816337786,-0.09864055244954104,-0.06385162993846209,-0.015084840725094705
sheet,-0.2763459873511568,-0.358611180397978,-0.3462609521124933,-0.28909082010394316,-0.18761422660451296,-0.1599069265491157,-0.14331914099549062,-0.1894166450260716,-0.09205245236106332,0.009204977671602988,0.0399531274212455,0.07821939905871732
hair,-0.10486775137387105,-0.09332687345318,-0.09093785728324577,-0.08810176148898194,0.024764187939608974,-0.0012213674559536814,0.021511664224008,-0.024574891048226334,-0.00906065650715765,0.027121566301590728,-0.009919004194134051,0.0012817676064543649
spongy,-0.4919225741390248,-0.5246894137171441,-0.5691471854779362,-0.5984180833766316,-0.7630269152685107,-0.5905321783043405,-0.4337411910578278,-0.4596053312039331,-0.32929700433223486,-0.26884525372463947,-0.322639960027331,-0.16840613480695651
golden,-0.07533055942935757,-0.00032622292824069365,0.0192796673831211,0.0268396342352862,-0.011403164112711217,-0.06247118203762564,0.024685353513746122,-0.0034912344838756047,-0.020502943487669456,-0.02559279108119634,-0.031134240477184872,0.15985640473784538
red colour,0.1053149356773799,0.13239820426874505,0.09171073541302896,0.1337275706575717,0.07908860423717366,0.05312477143153118,-0.0400975561130422,-0.09984168263302469,-0.17216380658706507,-0.20475573806305944,-0.4095176403966665,-0.15230876867262091
"round, smooth",-0.4723631901208295,-0.42893882197847794,-0.41917059789651834,-0.467225519840507,-0.45980424710780926,-0.3253643879719118,-0.2958910497382428,-0.29188330893837466,-0.252547913098549,-0.20209780179349823,-0.13210950557350945,-0.09126508453164
cream colour,-0.05426951825047035,0.04895355245398275,0.027326353983630057,-0.03058909032557411,-0.0806280228574115,-0.1390452619971215,-0.2706860044414934,-0.3028359335965278,-0.36070907519806283,-0.40033288105866605,-0.45946482298705726,-0.32828495389763745
bumpy,-0.31620135326280596,-0.3482528762706115,-0.27892613703088837,-0.2884185864624443,-0.2954211458044023,-0.3024156480199919,-0.3496906796004134,-0.2999686329070614,-0.2821719372811713,-0.25286044908354177,-0.18189141010648138,-0.09976494849330438
hot,-0.660740894288931,-0.7058226381340986,-0.7034330930097711,-0.4695673417767522,-0.5843087542076645,-0.6934285006873039,-0.7550913728917015,-0.844539053045518,-0.8542013962435402,-0.7794345081543731,-0.8062801543363152,-0.7713342039968328
turquoise colour,-0.4172193224611661,-0.44992326816252276,-0.4773162042320679,-0.5666793724383853,-0.5296345671576901,-0.6032536569811444,-0.809195896902188,-0.9420219990937435,-1.1265066504341903,-1.240381271625878,-1.3147437305212002,-1.054540322967623
