dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
mineral,-1.611005940142669,-1.4542851014995164,-1.318309654605486,-1.2766580157959528,-1.2378489230994965,-1.2738694557313064,-1.2530224701041486,-1.1894012076195208,-1.2583946580482426,-1.2577849847656388,-1.755129506473649,-1.9708216398619447
wood,-0.9452780480464111,-1.1367558406078557,-1.1008935506521698,-1.3170804332332162,-0.7579574693758098,-0.7795292491128845,-0.7708212253695133,-1.0601390797057584,-1.5921388612884297,-1.5120316924471924,-0.8482481835646156,-1.2183371865587813
metallic,-1.2127287199166736,-0.6888970828577345,-0.7790175422553545,-0.7443544394458721,-0.7395443321417661,-1.0509601918827327,-0.9547735062207765,-0.854505939757302,-1.0824642075532735,-1.1753844034369956,-0.834629528429417,-0.8646763459607796
fabric,-0.9359291342856109,-0.9248891244894717,-0.7963222711582205,-0.8935570131899189,-0.8992676969972573,-0.8730352091870837,-0.7964917478851843,-0.8768170112820717,-0.977571165876123,-0.8205766578161633,-0.5893790508613308,-0.6537900247304425
white colour,-0.9697492443052953,-0.43477520392357216,-0.41184251887490175,-0.43578635303253277,-0.6008711429410794,-0.876070353044869,-0.7490143476376538,-1.0377034623143269,-0.9061831936292988,-0.6762039117290946,-0.8214743851077926,-0.9346030556649998
grainy,-1.0663001008459898,-0.8259076966589174,-0.6052601767874399,-0.5322764941350047,-0.6014407139568905,-0.7382328831450047,-0.5937815079861013,-0.6010472054979787,-0.5442740054909083,-0.9347666901676992,-0.9475624177197446,-0.752310143869785
crystalline,-0.8765537768951404,-0.8324496878024983,-0.7060827558269351,-0.6818850501891802,-0.7201282625752523,-0.6723736081805147,-0.6893738982739406,-0.5240608176566857,-0.4726411151881047,-0.46140449466134137,-0.8254306395170621,-0.8640790016044382
"straw, fibrous",-0.7798618729226319,-0.6090038307479395,-0.5761542898203993,-0.6996793450916656,-0.643019120819768,-0.43016429321429617,-0.5576439430977937,-0.44346054376064625,-0.8133750560967687,-0.49801201090144764,-0.80161366329352,-0.485186041041048
cloudy,-0.9132891808530808,-0.8377382452538973,-0.7659928906170406,-0.5035138831828347,-0.7940120880898478,-0.6474607395529561,-0.6816769489339496,-0.6971516448173707,-0.9528579505385919,-0.5219294329506379,-0.6586033673363221,-0.7296907525829963
small,-0.6572996085087228,-0.564116733915871,-0.5274455970996319,-0.41761486019070126,-0.48732595503534704,-0.4140815697077791,-0.43877119048296764,-0.27192297888856665,-0.35953980758308246,-0.4741345431416535,-0.7436407263536697,-0.29422482926130833
"beige colour, tan colour",-0.5090755288498592,-0.5375930559017064,-0.6990416306128802,-0.8304006611135251,-0.7741106981374513,-0.42612954702312167,-0.7272875101259904,-0.635305386349938,-0.6880569134597767,-0.6312590908293434,-0.824660036577227,-0.768922648771232
viscous,-0.6030609526123749,-0.5367758271109528,-0.5970164094224137,-0.5770764207836878,-0.535712711105387,-0.5679812160735309,-0.5574740801565312,-0.5339515352897799,-0.4436453710451773,-0.3235677450154473,-0.5373794491420705,-0.4132333065440672
black colour,-0.28687871317476477,-0.45448927877786693,-0.1398752113183297,-0.42317506934825033,-0.31675719407813974,-0.5304315186615862,-0.29156344161008696,-0.30326627549846297,-0.45684887580181965,-0.38633141752471367,-0.45094030693536613,-0.3319381071302405
brick,-0.6029282152970326,-0.5396807636543972,-0.5148280828630929,-0.5353678422236849,-0.48371520152542113,-0.4740653269323618,-0.4177228051364579,-0.4976579472982554,-0.33530017381599864,-0.3720842575615033,-0.6179270469188394,-0.5250375016713611
swirly,-0.7073863469494104,-0.6815755951560964,-0.6909372314998818,-0.6431984203774062,-0.6742046509221153,-0.6499083945888993,-0.5263658519271148,-0.7345537534324291,-0.664176771100462,-0.7011795790048674,-0.6393539001216226,-0.5667431860048375
maroon colour,-0.280659097112383,-0.530630627002249,-0.5041910397983098,-0.5560177354642031,-0.5380193900371504,-0.24791420440062462,-0.314133280614866,-0.35868011127799204,-0.5005111005468843,-0.42186900206306155,-0.6792159980047112,-0.5342676089755161
"lines, long, tubular, vertical",-0.520467457315573,-0.2948288438705482,-0.5842495425063743,-0.6278162296299141,-0.4239487575854801,-0.3661864120941001,-0.46672774391490424,-0.42532902648990345,-0.49489119579283725,-0.4299385362261754,-0.5333707517071753,-0.48869119118831983
mesh,-0.6734673670513205,-0.37237043737445186,-0.49404307052610186,-0.34340144637615233,-0.21040886929798286,-0.33220323981928246,-0.42066246097216764,-0.23363086903649122,-0.3497189851711635,-0.3500373530708303,-0.469402789936749,-0.13707747554651561
yellow colour,-0.3660693980601344,-0.2561035323093832,-0.3512623317567751,-0.3002055889463111,-0.3942955586254968,-0.1520041569323045,-0.310421601964876,-0.18869839402477284,-0.2683620284230612,-0.38184914569437756,-0.4506830239118762,-0.4424397814852492
multi-coloured,-0.3429143810769615,-0.3999486318098828,-0.29700613986691304,-0.21591861738585627,-0.3335053635882954,-0.12985684679240683,-0.14691861659254601,-0.25107288374338066,-0.1689961982596262,0.0031560879696608257,-0.4665488637701174,-0.5336148054168253
thin,-0.5603272030436961,-0.5034849737231522,-0.5217923687051544,-0.5071064530879563,-0.39470202068256,-0.3809344323166435,-0.3288329843552882,-0.33847983304514595,-0.41770793866878875,-0.45293152049086327,-0.5826147528820884,-0.5765101169083873
bulbous,-0.5798896180751376,-0.4687928621042885,-0.48316788911225395,-0.3905009615933279,-0.4358136333913276,-0.4476330541757314,-0.4011459332269658,-0.3800211947147403,-0.3864305162881516,-0.36234870129605024,-0.6068204859181572,-0.48511303481040224
green colour,-0.42738998689455365,-0.37160932655409207,0.22732332335490568,0.11468735928259255,0.0534416396799825,0.12456573067649834,-0.07724667231459348,-0.08760225676959288,-0.25770114539488165,-0.034986693466573016,-0.24164694786981333,-0.28004804423518337
blue colour,-0.2793893601789377,-0.5526843062889932,-0.1194439461532264,-0.20956055852368993,-0.33009775859610446,-0.2724493551576157,-0.22190743975245875,-0.36105071840904057,-0.3751943073912849,-0.4514232895623189,-0.436459386025033,-0.47173042240981844
shell,-0.33621461165547384,-0.3287319723442028,-0.34559087900636687,-0.3182258907307063,-0.39847065243912105,-0.337524507376211,-0.40984060502466924,-0.3808142680680455,-0.37491423678263147,-0.34153297995095366,-0.37850825317975545,-0.16076622243040117
"gemstone, smooth",-0.46283052389612833,-0.46179621356754397,-0.4947232633055474,-0.46054128930186233,-0.40317338285477744,-0.35461518071552844,-0.375142186524682,-0.35396992607532063,-0.31832275140441624,-0.34444274375995376,-0.41879275679011707,-0.3212438110985365
sheet,-0.40896215548328785,-0.505550611191997,-0.41046617923417505,-0.4555488248321893,-0.4472653413294474,-0.4172614430598809,-0.42944390809403,-0.47455303150785544,-0.3888726533734639,-0.3136674119913443,-0.29365682525250203,-0.2842394091130034
hair,-0.407932376743235,-0.38077024396956616,-0.4094393333596926,-0.39263478247952976,-0.4017199124917725,-0.3929780504933693,-0.5132956372208304,-0.43516132588469736,-0.5575995114903141,-0.5628745380832179,-0.590311451204703,-0.5068053497211993
spongy,-0.4833930251121512,-0.43601988529619917,-0.4740912526866501,-0.39473725370227886,-0.40116253430437343,-0.41574521263704445,-0.3841948697090647,-0.41576693262806685,-0.3517583055408604,-0.3326355936812455,-0.31884587199004777,-0.30775280116943615
golden,-0.4001419062126468,-0.37612634085257834,-0.3687400310242468,-0.3354540892677562,-0.29545328429298445,-0.3276953647267158,-0.40996900459940244,-0.2873645865039891,-0.30670784671983475,-0.39732086379077414,-0.45877687628747066,-0.3535925701698892
red colour,-0.10023078496757276,-0.3819750388923129,-0.3430824387673981,-0.0963400155453249,-0.26184300149768536,-0.14372043361228193,-0.13050563322442743,-0.08465254548989032,-0.08434313268387261,-0.11394754844429578,-0.3809162805710917,-0.3639422396078693
"round, smooth",-0.3465520559592894,-0.362011477792052,-0.3774327603721206,-0.32185395288801333,-0.28069973374067714,-0.27824723023611764,-0.24309460597552213,-0.21857867566440947,-0.205395263159025,-0.2672168949227609,-0.4281117956745295,-0.36435400113801863
cream colour,-0.2882311880727084,-0.19106201886588292,-0.2871757493949074,-0.2708147246436621,-0.27268970303206297,-0.2730463966520722,-0.3080728563499644,-0.4016236637954931,-0.3100034256597213,-0.3809823463716402,-0.46134730352980835,-0.3257541528425063
bumpy,-0.5036348417142194,-0.3781609380449158,-0.39385283023196793,-0.44148012303003537,-0.3746625601313618,-0.37439058553723714,-0.39956097059815754,-0.3400223915972982,-0.36071936100338275,-0.3013343936075712,-0.4161450498085437,-0.3924270934548828
hot,-0.2795960326697573,-0.22202063595400934,-0.23037164960495304,-0.2539212050916586,-0.28897158234372866,-0.23065589461511493,-0.2143621993571323,-0.19332196371628174,-0.3562840807895553,-0.08603073959000018,-0.26891684810569116,-0.2717655911231467
turquoise colour,-0.2683852093856409,-0.3045776955440611,-0.09610307308276211,-0.05337215364016856,-0.21845605586375494,-0.25363559727004326,-0.1659010101157936,-0.17778000185792386,-0.20988439310212303,-0.2046895958014816,-0.29191530290719525,-0.2856984609378843
