dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
metallic/artificial,-1.4111712766745583,-1.4021925732555731,-1.2908616520629468,-1.2502893567527615,-1.1225012863515675,-1.0850509178281689,-1.0555991639280573,-0.9733027613693499,-1.165797962216796,-1.3520904163927776,-1.1459085665808582,-1.2785104941044239
food-related,-0.42156267943315195,-0.3813706859095549,-0.3705772954178026,-0.3480382055738571,-0.4478839660905203,-0.3433627830112389,-0.3782092499719514,-0.5047655629173806,-0.30191861035296963,-0.21471170344676938,-0.509989292881561,-0.5002075524839626
animal-related,-0.3720851376839178,-0.2671053479535055,-0.2502930017642402,-0.15435712936301105,-0.16410411222313592,-0.037960470175965266,-0.12240436563168777,-0.3195268461325673,-0.08646663133682231,0.043370213426213056,-0.04716201578879842,-0.21047752060718294
textile,-0.5033691107578055,-0.4305451815663095,-0.48135024483055444,-0.42641286064788364,-0.3537591429041762,-0.3254269678267052,-0.25577302258311696,-0.2090211106849782,-0.30287667256404105,-0.23207706114272697,-0.2406978393322201,-0.35207819438958476
plant-related,-0.35638116493935756,-0.2332910625045863,-0.20550383251437743,-0.22514332311479435,-0.12036197864594644,-0.22606640936389621,-0.3025813634172314,-0.32328686913175564,-0.1065460650431207,-0.02880315031556946,-0.21323130991493322,-0.35540486255879733
house-related/furnishing-related,-0.6235927400455503,-0.5858741264773382,-0.48565461510250585,-0.5331777962153186,-0.3616931675358568,-0.397709313035151,-0.3190129991269217,-0.23867665841602248,-0.5244295001277328,-0.5528415834785554,-0.2396577172047467,-0.49273599239721744
valuable/precious,-0.6428984139979375,-0.5727129102664472,-0.5570549384925458,-0.5825421248985476,-0.47349333021786166,-0.47739747179467207,-0.5496128858181997,-0.42843038246322473,-0.5766522359866528,-0.3838391104759251,-0.5089932485023072,-0.6018530755801186
transportation-/movement-related,-0.37188078253766244,-0.25092280118116594,-0.18955186638220423,-0.1802494506355934,-0.12262365092695315,-0.14792537164785546,-0.03132162827956875,0.017192516893797638,0.04832879728882311,-0.11188126608590321,-0.027983555933926763,-0.2986733650043798
body-/people-related,-0.3743966191345611,-0.28182475522739914,-0.33140024340323904,-0.2545337020971339,-0.2037134604214017,-0.16691525309441912,-0.02152080163629444,0.01261599416188619,-0.07971104124860173,0.12388982072023358,0.03987755710988461,-0.2532171234016276
wood-related/brown,-0.48230479762376666,-0.48360477591019113,-0.42496455919353404,-0.5147498302459297,-0.4267951435891073,-0.4718943402730491,-0.5232305597889257,-0.38409727846662634,-0.46908804347783906,-0.44424465927951107,-0.4596022351750353,-0.48599171928113694
electronics/technology,-0.43083364609559904,-0.4239132019913565,-0.30874883424101585,-0.29439956943510537,-0.2210835619602194,-0.21453899798290044,-0.16954543108492226,-0.10804493928834513,-0.26401630376187013,-0.3156271174219356,-0.1349500269083017,-0.3803064782544532
colorful/playful,-0.4102059117638184,-0.3044601176833104,-0.2197054511415537,-0.2137098097743797,-0.08974897116186109,-0.12211002197183052,-0.15116765708290303,-0.11330577652365581,-0.16464243609234952,-0.24781776401209976,-0.1824198071541947,-0.33216851950400494
outdoors,-0.5331790459856403,-0.4003904394940696,-0.3143287302167168,-0.32880364912795224,-0.24330604512076026,-0.30413594714032777,-0.2591751404272833,-0.19195180804153056,-0.13175132538939138,-0.24948648366087034,-0.21363692694958125,-0.4978293697902034
circular/round,-0.5242357138104106,-0.4830568207539292,-0.47672190645635526,-0.42715161082276887,-0.42841929004293333,-0.3659761573360454,-0.31737578775936703,-0.2491843801639,-0.30921291280701335,-0.26519804538576386,-0.3417895626286003,-0.45796612180549023
paper-related/flat,-0.5065916312361773,-0.4589762276529099,-0.37317916403381357,-0.4046611827639892,-0.33184018104480306,-0.37950283447262967,-0.2787370610151605,-0.20216145039475686,-0.39785013383263257,-0.424797865924182,-0.2839095517838801,-0.26212151692591834
sports-/playing-related,-0.4571179226078199,-0.42420817177353043,-0.3994866843266571,-0.4013260389399911,-0.35606659527102935,-0.3629632723575331,-0.35153137415655955,-0.3290050337812027,-0.29160560014731796,-0.34323633056492464,-0.3464866458654714,-0.3862498208499483
tools/handheld/elongated,-0.4666494478900729,-0.42707070845605255,-0.3545082307505618,-0.34437416831118717,-0.33901093966774076,-0.35638423653754714,-0.31767269636246653,-0.23072830905406394,-0.1769039816419089,-0.3235729070130866,-0.28383420009468274,-0.28771749732576435
fluid-related/drink-related,-0.39099396679029663,-0.34799996155224666,-0.3517473943200129,-0.30169247295016444,-0.32565074646945114,-0.2813760499834388,-0.22488023560987047,-0.15427032840503152,-0.2445038151575265,-0.15537142748091193,0.03863774005500609,-0.17884905236279303
water-related,-0.33875739961508966,-0.2711537942575535,-0.24075294450217566,-0.2736308864307966,-0.28052033622341255,-0.2642915906755232,-0.2160139363977509,-0.2160585575556604,-0.22562490965368287,-0.22566875561630395,-0.23702309700916824,-0.32563157037299106
oriented/many things,-0.4799875584231241,-0.4085718730868535,-0.40532307094598496,-0.377314519998847,-0.3790031562940195,-0.39977266928779587,-0.3760465620246487,-0.24181584010762536,-0.3729184728817998,-0.31294707754918294,-0.3332606889601033,-0.43958122778556374
powdery/earth-related,-0.3968926013169318,-0.33871606316099845,-0.3305896311263845,-0.4420948396227631,-0.3821923779911116,-0.3436176141864211,-0.3475924603146774,-0.3684392429264711,-0.3965842680262197,-0.41805462633441337,-0.3902277021393403,-0.45728789691963767
white,-0.4818474833014579,-0.46180395873068125,-0.4535268447879288,-0.3319499293975583,-0.3398944025510813,-0.30151554758448995,-0.2368124910631768,-0.2426051944305896,-0.3393925240017741,-0.1822138178252406,-0.22826913981027275,-0.42481703295549544
coarse pattern/many things,-0.31787757449128007,-0.24757236015827422,-0.17915296574003858,-0.18486070795052267,-0.1786117706302699,-0.1405179610446039,-0.21965467733992838,-0.21807312048907335,-0.15698579147722613,-0.188851543128558,-0.2554149401476511,-0.23169764544740623
red,-0.15764651508689598,0.005993529082207072,0.017938132754857006,-0.08296104996323828,-0.031046155662499686,-0.04877385172162607,-0.06829496424679737,-0.010005183888879499,0.042712702053185225,-0.2255864643422849,-0.06385256248005788,-0.3801185965328653
long/thin,-0.45532799633061183,-0.4185120342427362,-0.33476993960977564,-0.33809011146560963,-0.2753193022970679,-0.27852251621719604,-0.2803792078501617,-0.17108336763678778,-0.14871884351904852,-0.22216721576800813,-0.20128758919089784,-0.2618259142269095
weapon-/danger-related,-0.3918622553148725,-0.37844041611911283,-0.345625826827731,-0.3758307125074578,-0.3497090509170053,-0.35092241593216733,-0.33316872148817334,-0.31550999445813943,-0.3070183154719792,-0.3261389539130999,-0.3050845457742841,-0.3632894243221154
black,-0.4245906364180816,-0.39516595159961176,-0.33871880788498565,-0.2090946432939811,-0.19513163949520362,-0.2279738641787925,-0.26569228102671905,-0.23532831066227367,-0.2358166877857295,-0.30179401950515294,-0.31400367620355785,-0.45379520016043307
household,-0.4882722811369504,-0.44954403793689224,-0.46688438399575194,-0.42163003861400794,-0.425477592738714,-0.3974923688704497,-0.3595169771966982,-0.33212361907845556,-0.40114818819545217,-0.3201803524054556,-0.29564818332286147,-0.38026739529932474
feminine (stereotypical),-0.39883398376810497,-0.35448973793450955,-0.37385401135823604,-0.3408531713717393,-0.3461734905701992,-0.3147030787104004,-0.3440587951527381,-0.28340224203601805,-0.3236488050203026,-0.2798306724139745,-0.2896210704912052,-0.2959612372566387
body part-related,-0.2640457657158448,-0.2385421276129942,-0.22154960687950465,-0.21940649019300906,-0.22191616892507238,-0.17380356639739536,-0.05487366245488956,-0.032219493678311784,-0.10175117593336114,0.006580253992672813,-0.014075811160383145,-0.08632222719754346
tubular,-0.4116046296504259,-0.4001019801922763,-0.3578570102392331,-0.32494820654505463,-0.33569850603669926,-0.35515233047487915,-0.31358931659915257,-0.24327089301129212,-0.2021018234969616,-0.29223825664016645,-0.2603380114864844,-0.2962260770558931
music-/hearing-/hobby-related/loud,-0.2840873251925231,-0.2848732877496498,-0.2640691043278196,-0.27168788140453204,-0.24477916195467575,-0.25311699630367146,-0.249713853435368,-0.2277471486730207,-0.25476057234606087,-0.2683492563676988,-0.2004218918344478,-0.16013938472558364
grid-/grating-related,-0.32249528521981086,-0.31719809969517954,-0.18663509982275683,-0.2355107384210413,-0.15420556277239594,-0.19190407984926217,-0.23401412599556726,-0.18771369343915767,-0.30292972257020456,-0.3229784783770502,-0.234920131710608,-0.32522461346030607
repetitive/spiky,-0.30555335833086716,-0.262828699531229,-0.1899271563522893,-0.24135416591899594,-0.18352167752694748,-0.13850419456386165,-0.2743852653818093,-0.30535181752417473,-0.21969975838860334,-0.22506168466056575,-0.2842246898459091,-0.3445218716140037
construction-/craftsmanship-related,-0.4145945425040589,-0.3972815371758798,-0.3743150632886103,-0.399627512815514,-0.343381675170606,-0.3772994536605436,-0.3409386328330142,-0.3063840819737895,-0.2934358111416915,-0.2915087158967722,-0.32421948870640405,-0.3375010078451881
spherical/voluminous,-0.3327220806282307,-0.3108273649072941,-0.30338039992134225,-0.26023931183027127,-0.2977613182937575,-0.26323943998485055,-0.24855405166257238,-0.195461194322053,-0.19716626963273187,-0.18283316171831698,-0.22407431692553348,-0.2773717072697155
string-related/curved,-0.34232028837770034,-0.32688060891162296,-0.29482552924207295,-0.30964928787527723,-0.3038124194388305,-0.2778395652856076,-0.2894856341264045,-0.2302013771883047,-0.22615110080590783,-0.25328284721270977,-0.2394071092448029,-0.20040119501160647
seating-/standing-/lying-related,-0.3586597563063738,-0.3494209991819397,-0.3176967711388108,-0.3310730224056573,-0.27038897128526407,-0.3007753600431804,-0.27409484003231954,-0.2211414324523293,-0.20234792945703917,-0.21816275905343985,-0.21829419790840876,-0.29743420484656835
flying-/sky-related,-0.30220926090636957,-0.20189319731283972,-0.15612790779860442,-0.1474757204086503,-0.23024759666067185,-0.23459998697588014,-0.06991353201032591,-0.07751470096012048,-0.09363593164829398,-0.1588520864462999,-0.08191063094854445,-0.2624125584031647
bug-related/non-mammalian/disgusting,-0.2834398019188076,-0.2488653104283518,-0.2223072059976572,-0.20336571599750042,-0.19124436956602486,-0.13506288534848232,-0.1910942043253958,-0.19894335370225424,-0.1501828469678712,-0.14140021896721522,-0.19068040011387732,-0.24763086309633509
transparent/shiny/crystalline,-0.35903754200125837,-0.337795126241508,-0.32905712127123476,-0.28032125745839687,-0.3279758932034764,-0.2623170949581082,-0.25176659710245164,-0.2511318890069425,-0.2696716155948591,-0.24568295445462351,-0.2336895730145736,-0.30464308081609004
sand-colored,-0.35949018184427817,-0.3975967428923808,-0.37282500584972067,-0.4235108667656189,-0.42818725567037386,-0.4158241413011503,-0.3914305069458721,-0.39108381020318306,-0.41423367343324813,-0.33550545237549967,-0.3792013201084443,-0.39213012631866717
green,-0.2288821360709976,-0.12871750838077278,-0.10408898645933529,-0.09258659078795328,-0.061854109141284086,-0.13292244281968557,-0.0709636986761697,-0.07674784578370608,-0.1038868400665185,0.016870346984408924,-0.15690504018412477,-0.2518283516780435
bathroom-/wetness-related,-0.35106622248639363,-0.3462993315986147,-0.343351257286866,-0.33820646680415,-0.31902911839246784,-0.3169494543071152,-0.29565362161632636,-0.27544581363046494,-0.3218708351836943,-0.29843468611658897,-0.2007392670847068,-0.27325366706360543
yellow,-0.29682571678561875,-0.22213321205666414,-0.22170691394991593,-0.2555715211321117,-0.2742053080279303,-0.28106366705362285,-0.10170328580498289,-0.2219213178370283,-0.20110476182327974,-0.20690243714244017,-0.2257214600798214,-0.3514844500417793
heat-/fire-/light-related,-0.23629616766517003,-0.22966505424043193,-0.23021117851321748,-0.22983326761988843,-0.2234751264429118,-0.21751108331376146,-0.21081342809694448,-0.2189924503161198,-0.21755111581182485,-0.19880239783503528,-0.06304783725137253,-0.1744015904909384
beams-/mesh-related,-0.31183343010599196,-0.29109793904939596,-0.22268769239893693,-0.2451940201719094,-0.16518938864626165,-0.21144637137391564,-0.22807948390925414,-0.13443411521976345,-0.20418063535262654,-0.21299847718639486,-0.1815926951217548,-0.29994633141216664
