dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
mineral,0.2774221083641002,0.3793154583312871,0.45271551397297827,0.5596491217933537,0.6583771380112651,0.6839867597468025,0.7014134782961514,0.7081935160915278,0.7810419650334873,0.8384753058083338,0.8179138563864541,0.8673546829777495
wood,0.46380390180810416,0.5999031442344094,0.657983207546134,0.678387531922462,0.6698343703322598,0.7107894000464396,0.7446158230019856,0.7714342155697229,0.8178107665126976,0.8094195747055124,0.7884167817151592,0.8073317506179924
metallic,0.38238451913545457,0.5404410303263796,0.5469579234548141,0.5416699401337739,0.5280822464478528,0.5143207064285072,0.5505728209484652,0.589232952976003,0.6582585944806874,0.6730491946739559,0.643502618226623,0.7324663244355429
fabric,0.013633173871452353,0.036574907462387674,0.16923639547060154,0.31271265037563434,0.37997131255996475,0.4423988007919978,0.632341146079566,0.6768749906422398,0.7447399404361472,0.8139942345149151,0.7868932572470732,0.8331682013274846
white colour,0.5886448737431258,0.6546575024966182,0.6331863794716581,0.6773629049421603,0.6548575000058423,0.7033627252083863,0.6691677644069163,0.6844420460717697,0.6917270515202174,0.609370794082765,0.5727916875119728,0.7261679161810425
grainy,0.2623858090791804,0.39881189356399416,0.44495406662705184,0.562644950366145,0.6345578541700432,0.6436088244513447,0.6600874953766381,0.6624505584208057,0.6889091570489208,0.693747517479815,0.6342859603860489,0.7435831014335372
crystalline,-0.005954414835953603,0.16612247562683324,0.27148928761563784,0.3611618317384693,0.40810376023514394,0.44251501461692533,0.5351308348640736,0.6084719870932239,0.6269053359811518,0.6180768900717772,0.7238430824151428,0.7885994829861842
"straw, fibrous",0.1127208425423658,0.259825534691873,0.28622914189953685,0.40496359380731006,0.5254399413918026,0.5678745085874776,0.5907069108716732,0.6055392093633543,0.6321108602760064,0.5333972681875382,0.5655728905946266,0.6548855891344233
cloudy,0.0305890514607573,0.155083882236831,0.17291655563078023,0.3257616056997731,0.4037826385375215,0.45402899299607236,0.4734601027428281,0.5258233852500274,0.5135396320051672,0.5347897818470163,0.5570884867390051,0.6133619221753175
small,0.24766885406112893,0.26062420888265414,0.3034426243926893,0.48949256359301785,0.5495828697736199,0.562679045826594,0.6522029662284667,0.5963638668247749,0.6222364000417014,0.6214669277088876,0.5911346911184516,0.7249010795515616
"beige colour, tan colour",0.4931125267314205,0.5774936961933699,0.5399412202188921,0.5368369720771846,0.5110150951527515,0.5420895531425773,0.5104513988947071,0.5189683580828401,0.5197876150840695,0.48312560330350585,0.3678021591821823,0.47579092315486293
