dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
mineral,-1.911496713790045,-2.1733796880539127,-1.855517896083298,-2.096771936671366,-2.2826790291511863,-2.4949214553549623,-2.1223662291374974,-2.13970961992538,-2.2867802504085524,-2.466652381393715,-2.51594990557132,-2.59138781257511
wood,-1.785227895126829,-1.8861036259973365,-1.6757699902287255,-1.826655454602466,-1.2829401835547318,-1.1323892649843534,-1.9445517328187272,-1.0695079294142253,-1.0390012473499133,-1.2948713151000417,-1.570364144093121,-1.695243680907005
metallic,-1.2790236308694616,-1.3512277103584935,-1.0529793438674804,-1.0975007237639431,-1.7258355178566784,-1.7240864408351815,-1.0966010128105634,-1.0774344013496644,-1.7949838761414472,-1.741081955346592,-1.6419237943026843,-1.5243006168974458
fabric,-1.3160612052760974,-1.211853458511038,-0.9315216466962593,-1.1259014061432358,-1.0887494298857452,-0.9650686226254168,-1.0195916621580188,-1.283185675765639,-1.2210241724448618,-1.0799588947670031,-0.8291385236379532,-0.7931007267367338
white colour,-1.407414401687749,-1.4053621768983158,-1.43341607826728,-1.1576907371622784,-1.2780891920889599,-1.2969448233325624,-1.228968515269878,-1.411244689370652,-1.3908265129792623,-1.2135781689733456,-1.1372115125346252,-1.6546316981692604
grainy,-1.1197948073713353,-1.3081129843029475,-1.1873729086966,-1.3123377237771794,-1.2548255844942369,-1.4433403229055912,-1.029451178878603,-0.9652248690417979,-1.061666907556614,-1.2613531383887064,-1.269380984777611,-0.9696981215733964
crystalline,-1.2679417965548794,-1.0690232355514766,-0.9829616877039655,-1.0575335288908225,-1.0785255450630649,-1.1752528710288122,-1.0648795680933794,-1.3135293131257693,-0.9143448333640425,-1.1401948767127892,-1.0587926420057672,-1.3346633962932746
"straw, fibrous",-0.9160702820874751,-0.9440753726520563,-0.8129427379918497,-0.7696865922027554,-0.8197181320431728,-0.9559208723438037,-1.0716061074424266,-1.0695037091301067,-0.9801445770551038,-1.0596492210376223,-1.3379027860125294,-0.9483756595600403
cloudy,-1.1550984050636415,-0.9590582395423433,-1.2299458269910741,-0.9486057041728542,-1.15127071110243,-1.1659809194694297,-1.2396568109072357,-0.9895420852230725,-1.3468490617688138,-1.555659612000193,-0.8715266397051022,-1.4466722326299624
small,-0.8302447558395092,-0.7669020626553054,-0.845858810525713,-0.7688978508843534,-0.6166542635280934,-0.8588677334376973,-1.0389973806461246,-0.9974958863345045,-0.7973731092651746,-0.7806092834125156,-1.0821405658613932,-1.014146647778388
"beige colour, tan colour",-0.7382709303764079,-0.9642423019282289,-1.1641025527628277,-1.2130713053976292,-0.7423958024375987,-0.7208839843798687,-1.2286111668623079,-1.192733819911966,-0.42391506646288457,-0.6096606172781458,-1.0993081753216551,-1.3489060406567606
viscous,-0.8551971897886377,-0.8320066968820079,-0.8178143326561891,-0.7564555833047513,-0.6698298459996199,-0.6805504330424668,-0.6848395725373406,-0.8227093025865557,-0.7785978563682863,-0.8416459601280195,-0.7750001526513719,-0.9708017762736492
black colour,-0.45371338635390934,-0.5203463601744363,-0.46207122566358594,-0.375488590706361,-0.679341577945132,-0.5320861938162593,-0.44487892733980594,-0.5105676893404354,-0.798006746793686,-0.9069779426776046,-0.7539016239901108,-0.5874160110885507
brick,-0.8435678389706929,-0.9060864890213078,-0.8586842828901273,-0.7178983703505404,-0.642830096217551,-0.6685036766654024,-0.7253559078495371,-0.6920319458638831,-0.8530648744758509,-0.5095115566716188,-1.0138019523319546,-0.9473952760049755
swirly,-1.0281702157426027,-0.9364732483506799,-0.7524702597303492,-0.8354652367131388,-0.9795276842575267,-0.8735177178119848,-1.077014061502,-0.86359367729542,-1.031389193199479,-0.9408167054079912,-0.7682530388587645,-0.9969127579754828
maroon colour,-0.27984827874016927,-0.2933135318426465,-0.5765683338908467,-0.7205992778465324,-0.4008632268190544,-0.5446817022072628,-1.0096966816029056,-0.41587412873512464,-0.4372742915586745,-0.2803178432064426,-0.69362949582993,-0.949824638594017
"lines, long, tubular, vertical",-0.8396469742579518,-0.8500273719636267,-0.41430525575549737,-0.5952720286162339,-0.5082167268021847,-0.42974206244925783,-0.6046108636786176,-0.7515692580276991,-0.7040530394243321,-0.7671231581671132,-0.8401067891033931,-1.078870159299976
mesh,-0.7645722158133517,-0.9399785348378933,-0.6521983748206475,-0.7778010685942527,-0.5911276421594709,-0.4190547362476529,-0.8630653546401317,-0.7901621652686253,-0.242545867949848,-0.36788769244642383,-1.0434649271367227,-0.33513101915935706
yellow colour,-0.5837709947151708,-0.5173565330383243,-0.8406462778029455,-0.843930442296426,-0.33546386835376985,-0.31685070535440985,-0.7890094750966055,-0.8156050748541164,-0.31275103597569665,-0.3617475511303472,-0.6326340756121636,-0.6574438112783316
multi-coloured,-0.601417391572215,-0.20223590817645598,-0.11942868494499104,-0.21294539716377914,-0.22017818698033165,-0.30215626848649535,-0.635737460545889,-0.791484361634561,-0.512468866779964,-0.48580535153381565,-0.6877066209342502,-0.6423372977674473
thin,-0.8249854974072435,-0.7300460057945961,-0.6480914616260682,-0.6158543107735064,-0.6072759930039677,-0.6169433791784338,-0.5686593981450563,-0.5723714798676554,-0.664091189464157,-0.7878413913606108,-0.8978085469127501,-0.9686585981582441
bulbous,-0.7664324927263713,-0.7550737082243228,-0.6811774758641147,-0.6065357945303362,-0.8009200011290396,-0.7444586377873121,-0.49137205797442696,-0.913077424944013,-0.656843760716407,-0.8345162302409099,-0.710530237609396,-0.7206128497270059
green colour,-0.4769535739551667,-0.6409035964622478,-0.048116831197390963,-0.830200067755686,0.060270817085110284,-0.23632009572463697,-0.2818184446436163,-0.9018922623655565,-0.7216147029389683,-0.5235778596613898,-0.579481555315271,-0.6895836845584244
blue colour,-0.5051419954133536,-0.3141997234231384,-0.336469979195948,-0.3370028583711846,-0.5131474020943543,-0.614223355308934,-0.5399513892983854,-0.6186803827970833,-0.29463646004555577,-0.6543728144483398,-0.4460414256315486,-0.7922371062493292
shell,-0.5713944463400826,-0.6052325853653926,-0.5252201534337471,-0.5104047752732654,-0.5226458832663505,-0.5744075532956683,-0.7069467211099343,-0.6943370136032554,-0.6131831717193474,-0.5630088371754707,-0.6428584878863655,-0.7854746873607694
"gemstone, smooth",-0.6069216185102115,-0.6735204914206856,-0.6082045367185258,-0.5943036661589265,-0.5625132250313134,-0.6027625755213619,-0.5723677200106807,-0.6851754689230656,-0.7137649991463197,-0.6475121726786652,-0.5921358667187664,-0.7993872314800952
sheet,-0.5965891098820606,-0.6057348884335083,-0.5355631363513613,-0.5388650490524223,-0.5075406891866017,-0.5209956594627891,-0.41154932555115886,-0.48575837907158026,-0.553054260057972,-0.5134313144879841,-0.49204875720459884,-0.5220401735938276
hair,-0.5835122864337325,-0.5423013964098053,-0.6329976711218108,-0.6778896331304747,-0.7972183844481999,-0.7312854569990253,-0.5289434242700424,-0.5701669897538526,-0.6352138185736047,-0.7535334790723893,-0.6885652615541631,-0.8552394736193032
spongy,-0.6622806138879793,-0.602491312839085,-0.6060850346375921,-0.5663527194411795,-0.5220338306605417,-0.511513130308711,-0.5392716243072317,-0.6424885055896932,-0.5120292972528588,-0.4726313221662004,-0.7338304746912658,-0.5419640241743064
golden,-0.5354805737871504,-0.570145381775035,-0.5819122115007129,-0.6339141725801067,-0.6617790810943702,-0.6779990235479074,-0.6019517845042897,-0.6925386626646342,-0.46082003376854197,-0.5876295255372199,-0.6353165223677033,-0.5816182040376245
red colour,-0.2997249921330203,-0.10456853361940621,-0.07318099873128325,-0.09899114386982344,-0.1336137570389424,-0.13327022484719286,-0.405462168489511,-0.2530773176420562,-0.4086355059886664,-0.42619008210151454,-0.3087284177946188,-0.4744616826645969
"round, smooth",-0.5171551578262039,-0.5292132943363788,-0.44560711806487974,-0.42278274623812173,-0.48822871854008976,-0.3921865788927361,-0.27373322292029156,-0.46416479583029413,-0.4961310726435393,-0.3506756104241082,-0.39709522456335056,-0.7463805386016975
cream colour,-0.5891667135982841,-0.5450632812654324,-0.6728626910023532,-0.48771455278173526,-0.5200092597341452,-0.547988856618342,-0.5707076443786878,-0.6098370343412387,-0.42960168665045484,-0.40482834855102956,-0.5243513154083717,-0.49508588874863135
bumpy,-0.5903813205253441,-0.6279077773785475,-0.6328727529798532,-0.5700402078343136,-0.5268404754583644,-0.4831890737190052,-0.48213627527094527,-0.6983391174506723,-0.6171713078565673,-0.6406803711112314,-0.5557391810122487,-0.6369123534136427
hot,-0.3554736820623696,-0.3874384707706702,-0.409395340552575,-0.433202691266259,-0.4624012753858875,-0.26528787611239024,-0.509088147033602,-0.3245903116488178,-0.4597090039310727,-0.6140657087812766,-0.4348316767096383,-0.6257990602749988
turquoise colour,-0.515957790535442,-0.3253962635874341,-0.14529331649283783,-0.34299043929700357,-0.4230876806863746,-0.3316359365620887,-0.3254638911498644,-0.4518422840683729,-0.2550255499542553,-0.3195024600334604,-0.4095314066410316,-0.4193453410696306
