dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
mineral,0.2949876163637249,0.5264254353677567,0.5796878024443316,0.7062424052506815,0.7530607723817503,0.7388180839174722,0.7375359338339031,0.7545911005980314,0.8034489782214319,0.8348392540744655,0.8109375914115853,0.8502565669895988
wood,0.3700536780282161,0.5044079021976262,0.5991642978947279,0.6527290156464416,0.6725158807983618,0.6895735651358459,0.7171571069028183,0.7424677486820161,0.7695709502650231,0.7507626391167925,0.730162753147588,0.7799921946127444
metallic,0.4078549497913636,0.559892176524575,0.5678957737098413,0.5830614136810855,0.5583594047151408,0.5586778916916073,0.59916451553834,0.6508125172597816,0.6853983419982693,0.6585372039251177,0.6251483258401497,0.6703159109493924
fabric,-0.08856808060698777,0.02504641537423057,0.07575849164936048,0.26324859996623606,0.3438007861252413,0.3886227294508733,0.5294613709324161,0.5825145691699134,0.6915763405216054,0.726539967565757,0.721743393923831,0.7539036705418921
white colour,0.5996799475155886,0.7026016372267635,0.6999079863322744,0.7561963456557212,0.7161422776746609,0.7138835887464032,0.688365760626126,0.6615044893488604,0.6789174334875981,0.6274848637049985,0.5547925891386061,0.6851269461519823
grainy,0.20526908307296785,0.3735054053102539,0.4389136843908738,0.5995414298483767,0.6527345235223242,0.6401476711457124,0.6345184638127295,0.639333076868762,0.653338805075189,0.6078132486511327,0.6080276630218194,0.702379440864333
crystalline,-0.06134288298269493,0.2527906876680383,0.37333505613435636,0.480336669991115,0.5051124719385652,0.5360761694793116,0.6007731542909116,0.6114650491677965,0.6731088767286567,0.6717855702845369,0.6823333907995981,0.7535495450597739
"straw, fibrous",0.09315038690593493,0.1825965554857951,0.13254978833841047,0.2497654086652783,0.43966941498604006,0.4889237862705933,0.4810905467565404,0.49202317011761193,0.5406536457943302,0.49606735350871445,0.5273926878428526,0.5153104657261786
cloudy,0.015650649329522936,0.18099783051339197,0.18800868391656247,0.3236375218858857,0.41741980432632647,0.42327946073465517,0.40466738242773825,0.45978153718840475,0.4983286823841991,0.5076831854636094,0.5561654888951297,0.6357219489002099
small,0.22502082743569723,0.2869587598470277,0.310086683437932,0.4914075256172147,0.537147904524589,0.5594566832651688,0.5800920331855598,0.5801054836211048,0.6149904651440454,0.6000448803037479,0.6092253988256474,0.6469915307361297
"beige colour, tan colour",0.4637594015569283,0.5475071896089355,0.5679935268001585,0.5668520291441783,0.516646889706643,0.5252784051233865,0.47356574800463225,0.4853583833895384,0.46849306903915033,0.407790830138825,0.35813032159662245,0.3823191123316013
viscous,-0.08006684998504936,-0.06846511035347233,-0.06800680224554066,0.02393287830430647,0.12710917191853718,0.1234470969036765,0.13611829242874224,0.20698553748711887,0.2938721240768576,0.33134761756042336,0.4049592643967749,0.5628154539075999
black colour,0.39826256088267015,0.5077730792691686,0.5289615203169995,0.532015172588609,0.5170699322425243,0.4868117877509411,0.42970585908741404,0.4175253041097527,0.41607326735420785,0.33791628324240974,0.3315652370107983,0.4068633978817557
brick,-0.09736203709781727,-0.0930851360971654,-0.0689221744124063,0.027283265256052514,0.09764979261736584,0.04713302034007757,0.1583938648114802,0.2229759803999578,0.3200366006682561,0.33976615861610504,0.34994131570076464,0.5307474694694745
swirly,-0.1190786505423638,-0.04936277430663436,-0.012818833992750533,0.18488488153748484,0.3002896013859309,0.3081588470579277,0.3555122705744785,0.3638432553800356,0.4589815415246566,0.46170768435880466,0.4386392856104277,0.5651684807439163
maroon colour,0.43623401651765625,0.4748230110761497,0.47301728184244685,0.44869572344146,0.3567643380955051,0.3201689677224784,0.15140406461864286,0.10027055930255697,0.04801479920327282,-0.0723915914051855,-0.1927181979076837,-0.22650614734621746
"lines, long, tubular, vertical",-0.12241032103464815,0.12416786775881368,0.12250629126998598,0.18373249661060354,0.2641839609710765,0.23434919390149805,0.19214463630047454,0.23122442560913298,0.3030992762859481,0.21819054785529227,0.25402668579728893,0.36230223384796395
mesh,0.16414141283125477,0.19495591881278856,0.22876058510719127,0.32863703985948656,0.36379991529363914,0.39358110504921007,0.40601566204829986,0.40703635991217535,0.43763750844693305,0.41870060473616216,0.46171256797529125,0.5336624449270583
yellow colour,0.49780834524370265,0.6244480075606902,0.5823335118661207,0.5255315122689528,0.38980269517789506,0.38894553397923526,0.3514037810871727,0.3982022193374561,0.300158180547621,0.22015453321881012,0.11784135982408457,0.18441890931447402
multi-coloured,0.29849876218177546,0.456951563628935,0.42607855869705047,0.404434448673075,0.2606104953193428,0.24171644006434825,0.2738466328860776,0.3058079215229065,0.308924728890285,0.44327653419015284,0.3817363694379342,0.26645530381476756
thin,-0.12276929366312608,-0.12393134786467479,-0.22489700402662774,-0.16176128217788835,-0.024425941438865884,-0.10622572624459173,-0.02960709491457214,-0.001656188782803536,-0.0024201567595562136,0.053492773573955654,0.05671082510615505,0.25697977436584224
bulbous,-0.19270200403769053,-0.15598134562150628,-0.2702316445261407,0.045093499623940714,0.16083351392122278,0.11897010706940818,0.0972625404924543,0.15695314445968403,0.18124546194933452,0.19181995534104393,0.09210451895646139,0.2645022166078427
green colour,0.4491026723052407,0.32968751394374113,0.32121893632537246,0.3460117216414548,0.2574107496359355,0.304569262448795,0.19728363140309688,0.14815026234849332,0.10503131122194143,0.11333623180271624,-0.19640899969251988,-0.10177709634917517
blue colour,0.45527176600859337,0.5134774057165091,0.5375878140892233,0.4905968895805085,0.3940998065822858,0.3690076455800112,0.2856434469996101,0.35037617877818816,0.2977257003854402,0.25473764917521124,0.1128893736070085,0.09711997966448165
shell,-0.07943489079691848,-0.2273753837684752,-0.14761967068439896,-0.19046492872452703,-0.2072497089993978,-0.1178786561426248,-0.11131544282387933,-0.1059455844948691,-0.042166295410032306,0.0012764974657105354,0.034952117165962346,0.07757911644990159
"gemstone, smooth",-0.2268072785242316,-0.40956831959486273,-0.4720913128972157,-0.4293505785647129,-0.4860406767201576,-0.3852172717754468,-0.35618050079325975,-0.2860085700006095,-0.1223164549313479,-0.18062404625674894,-0.07662282776854193,0.13941720249618633
sheet,-0.22211211589705285,-0.33264918236058766,-0.3766766912722427,-0.3453190267402063,-0.3423033141602462,-0.3471107299340993,-0.29529142285246535,-0.12640605440395838,-0.030781901560554936,-0.0065261690157349065,0.005372697575714236,0.1252053454944189
hair,-0.12386372013033142,-0.14204963257121417,-0.1436202911242272,-0.12149862352324867,0.030688789574645027,0.012398525862128506,-0.10662665963411702,-0.0692847077985858,0.025365643975938445,-0.041959337802131326,-0.18512701959460323,-0.17133479516219716
spongy,-0.4121639176290457,-0.5577226646128054,-0.5091642881734282,-0.49692316733174946,-0.4747104569038977,-0.4785959191230755,-0.3624379992786223,-0.2818335430235179,-0.22387529232941455,-0.26206468268084365,-0.240944087469821,-0.13460047567367775
golden,-0.04473470011604387,-0.04622113858769143,0.013603622293491036,0.04529757862681616,0.0026554020374853216,0.010217442602629767,0.06541450614528858,0.03630186873274212,0.028124275925355834,-0.022320730756824215,-0.0862509516749018,0.014954539876076933
red colour,0.15020510526873115,0.2616545406300094,0.2817434883299554,0.19344197733954746,0.08485109109499567,-0.01740839537833664,-0.13102273698846154,-0.1550413435516805,-0.18490940926566973,-0.3809181370019759,-0.3845651966979675,-0.36710903861045424
"round, smooth",-0.3630260100181196,-0.5815821683350328,-0.5832446404250453,-0.4939079369428982,-0.43190193779756064,-0.360729034438014,-0.43389625687306077,-0.33314151875509795,-0.2682681109096215,-0.4224941042735331,-0.33272634172310395,-0.17029554164219524
cream colour,0.0006061341808546783,0.035550350610396964,-0.003612001883773075,-0.02527673062062642,-0.17325747479865045,-0.3104266177467261,-0.3785150459525247,-0.4128452018928326,-0.44603540127155866,-0.4685892294260457,-0.5567923440794619,-0.4004696361933022
bumpy,-0.2663810310237159,-0.33238718634244574,-0.2943406279028002,-0.28913154804810354,-0.2858596951621669,-0.31756490545004956,-0.28816219591786496,-0.2409274318860904,-0.23415273717486534,-0.22858571848945006,-0.17280440450355056,-0.012844526760807906
hot,-0.6903543427187582,-0.5829415733318697,-0.6586137071543157,-0.6255643664885879,-0.7545037536604401,-0.5941983986151356,-0.8511280652916595,-0.8423115800094179,-0.8355615265043577,-0.7047034384886613,-0.642241213390135,-0.8416005913000388
turquoise colour,-0.4719344398131467,-0.5335519078570312,-0.6361235299004492,-0.7693619908251884,-0.8078877996268753,-0.7827744974894044,-0.8515178945619866,-0.8795486652335205,-0.8614271018459254,-0.8053295989263185,-1.222200837245864,-1.3271339987802648
