dimension,alex_conv_0,alex_conv_1,alex_conv_2,alex_conv_3,alex_conv_4,alex_fc_0,alex_fc_1,alex_fc_2
made of metal / artificial / hard,-1.3149763825825134,-1.414478649788935,-1.3139281274387242,-1.5351530043656068,-1.5149984050169771,-1.3321314335868877,-1.5311023540982251,-1.1208411361493358
food-related / eating-related / kitchen-related,-0.5219276372926218,-0.3141602995741486,-0.5027757364481336,-0.30661190983792697,-0.28765156502459766,-0.3892991883147503,-0.26639732982980435,-0.041938715680155836
animal-related / organic,-0.3421173932993149,-0.28835280755744197,-0.29583390658677944,-0.09626289470820404,-0.23145243419111372,-0.36723819656227485,-0.288648321886692,-0.5255988345996832
clothing-related / fabric / covering,-0.37374597941270604,-0.4478144627111813,-0.42003112993162683,-0.3598951664654888,-0.3210184564915699,-0.24860305972942354,-0.2563607600050175,-0.27931437639178647
furniture-related / household-related / artifact,-0.5341844368513444,-0.5414425184048066,-0.5031387505400347,-0.6306352635382628,-0.4257537824472635,-0.29102941011967376,-0.35136404292644374,-0.3273376752393198
plant-related / green,-0.36756197890774867,-0.3338581848920752,-0.3380696341342515,-0.028694015513839766,-0.12399952092760924,-0.24162527642160825,-0.19956077197416455,-0.26991593018688076
outdoors-related,-0.4682709159196292,-0.505208263958868,-0.5314707588353274,-0.5074365833172325,-0.3222924042555715,-0.46819202217759437,-0.46633464698807936,-0.438135015811121
transportation / motorized / dynamic,-0.27178551573855936,-0.3206176057558434,-0.2852527902140569,-0.30163492217948273,-0.2274021872525387,-0.33803230226107006,-0.32385954709541664,-0.10950873895464719
wood-related / brownish,-0.4663351613673923,-0.39789824581422417,-0.42683327534927784,-0.42030676126078426,-0.33005729114945104,-0.3326877087663018,-0.2556200835761595,-0.20761958273394931
body part-related,-0.3156644266666997,-0.30275522227144447,-0.297550262079757,-0.22923449209850477,-0.21569354562539145,-0.12807780816905834,-0.1391075356744398,-0.13352115596577274
colorful,-0.46630937960642993,-0.5340205549101846,-0.5719245186391786,-0.41871995754409297,-0.32653513890055463,-0.44231075837621914,-0.17191450200021885,-0.2356588614249202
valuable / special occasion-related,-0.46863062758314133,-0.4997375323618243,-0.5412465293177293,-0.4806785052532516,-0.3992677843211956,-0.423232827529487,-0.39858470822497805,-0.27522866565415427
electronic / technology,-0.3143613071845168,-0.37193819429908337,-0.33047373408160174,-0.41033242973867323,-0.36587102545160466,-0.2686059827684262,-0.35773649024653587,-0.18151785284964417
sport-related / recreational activity-related,-0.4173006942507109,-0.45349221371025483,-0.5013323411468451,-0.46167899306347726,-0.4836822677569701,-0.4923134256621031,-0.4372057770191389,-0.3825704738221256
disc-shaped / round,-0.3938926953480615,-0.43378552114989355,-0.39198206264378777,-0.381127406444264,-0.30758009880196036,-0.20443317546303597,-0.2881951619408314,-0.211428549006919
tool-related,-0.34709066572139213,-0.3666948548036557,-0.3315701975772891,-0.3405914913443595,-0.33288802836360243,-0.28479576129250916,-0.24293145828360108,-0.22029113421461188
many small things / course pattern,-0.4285726778384953,-0.4448886178244298,-0.5416958119106803,-0.4095122093246515,-0.2967215727860899,-0.39944941819207247,-0.3033537897251519,-0.2307725220571446
paper-related / thin / flat / text-related,-0.3400307964217002,-0.38297072094629736,-0.3786566222300807,-0.43421398415655155,-0.3171500142528547,-0.2736578691355078,-0.21788597833998935,-0.22801103132686862
fluid-related / drink-related,-0.3210376043997383,-0.32312819034988016,-0.32660711182473356,-0.313565582878919,-0.2006931233060163,-0.12164231360176103,-0.19643741907926793,0.0023900316769375207
long / thin,-0.3721335054767485,-0.4012612526858912,-0.3036669702377579,-0.3007859706550411,-0.23166270366090091,-0.274245050657288,-0.18131791899773475,-0.1870667655195739
water-related / blue,-0.22605554796799399,-0.28606781697014494,-0.2642101272473749,-0.2843369773867228,-0.20014779931181326,-0.28588010859744095,-0.23039066079600712,-0.15586973811155347
powdery / fine-scale pattern,-0.32286069579119103,-0.2565320796725721,-0.27900946291196926,-0.23629472971446308,-0.1749671751556079,-0.21140166282753947,-0.14591112187840327,-0.24053435596676187
red,-0.1763888545684058,-0.16892117503193194,-0.23182839471265715,-0.162837845120539,-0.1281874764766877,-0.14123636814991558,-0.10242794992203841,-0.010947634157735475
feminine (stereotypically) / decorative,-0.32000057634571455,-0.34537407377888263,-0.37088761661965486,-0.29154129636573534,-0.28722247438310733,-0.2748468309414265,-0.2458937280247515,-0.2310429978231776
bathroom-related / sanitary,-0.3204922225344524,-0.28927931477098334,-0.3031133180969596,-0.32082266509162105,-0.3371705229335029,-0.2708739965234692,-0.27158849122015827,-0.2389174897094808
black / noble,-0.2760633131814336,-0.29336173503771446,-0.30654216307540505,-0.36674858513949027,-0.33240757303306046,-0.24788937607193984,-0.34718047579321,-0.2639276549506342
weapon / danger-related / violence,-0.24731360297496874,-0.27558620418974944,-0.2813215048464619,-0.29296871035557714,-0.29173213595122927,-0.28363962069845305,-0.25844231658001005,-0.23367845984773306
musical instrument-related / noise-related,-0.22563873225456366,-0.26283833152325786,-0.26896604365834365,-0.28237096965655306,-0.27614737927524224,-0.2753150889706464,-0.23686758218088722,-0.190583521035941
sky-related / flying-related / floating-related,-0.17099595208780682,-0.2261861959050082,-0.14746749198630682,-0.14481100282289439,-0.19187922298769067,-0.21724446346670834,-0.20576657974086188,-0.11467560913076857
spherical / ellipsoid / rounded / voluminous,-0.23856455756942063,-0.25737145039060505,-0.25322068927635977,-0.18524831980959267,-0.2346943904187404,-0.14286184211702269,-0.19794997708699147,-0.0486492888631076
repetitive,-0.29693871807353944,-0.32606204403337924,-0.31602905770165735,-0.29994687017032895,-0.2044291142910606,-0.2517170569521099,-0.18555507230327573,-0.23616720575299044
flat / patterned,-0.2634528774699003,-0.2451109651065324,-0.28829026396546253,-0.25913634892319637,-0.18919608170951152,-0.2071984191121663,-0.1810568114914537,-0.19080433515263673
white,-0.20269515507080715,-0.21267369680974113,-0.24116290627756265,-0.20291441181899472,-0.1722473354420777,-0.17817453465814226,-0.20781117521714654,-0.11193329029439147
thin / flat,-0.24156547647401028,-0.23551277199828546,-0.22511334278180883,-0.23478933916862021,-0.1989158686108854,-0.21324512011944496,-0.16730870660945363,-0.1510241479650396
disgusting / bugs,-0.18928148536450218,-0.2014527269480093,-0.22435197509611116,-0.19679885836711497,-0.1588039600986968,-0.15453818555888366,-0.17016907983384177,-0.15193828774365015
string-related,-0.22919092199759428,-0.2692753268283625,-0.29166156459219295,-0.24504653621050942,-0.2228500180074109,-0.2292946447274946,-0.1990218381209139,-0.19919389268568288
