dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
made of metal / artificial / hard,0.13151382702114323,0.23023125232624142,0.31064113025152384,0.37998942247239054,0.42752108916829923,0.45744084714702926,0.5035718509179263,0.5603979622402973,0.6713697303283374,0.7630448660924726,0.81227803194391,0.8456344023473805
food-related / eating-related / kitchen-related,0.161902369004288,0.28610877250736455,0.3424527636900272,0.43995791104685555,0.5084529117998218,0.5539403546140912,0.6004418049619331,0.6244059469897201,0.7063777999825077,0.7798718946775091,0.8423352917516441,0.8826393903603699
animal-related / organic,0.07069322518659149,0.2082069418188357,0.2716638000654169,0.34166339462894046,0.39106914707596885,0.4350873561813039,0.5403302513762492,0.6671823100721112,0.7678370331914076,0.8646552596945873,0.8931790090390163,0.9067241950511116
clothing-related / fabric / covering,-0.023853631000867015,0.07540661402815207,0.12939226735101328,0.18696637782286174,0.23595475660909304,0.2607100876842533,0.3668303120522248,0.4233294192857302,0.5238152039580735,0.6848394242950668,0.7367361164967479,0.7847054260747808
furniture-related / household-related / artifact,0.06274383507603609,0.1959407870091443,0.2966499241042245,0.38359418383581523,0.3957269948510338,0.4261850632042202,0.4585285610443116,0.48336185644036334,0.5856755434337801,0.6779354000192774,0.712928581842966,0.7541409163964408
plant-related / green,0.30222197892033664,0.3995270948449986,0.43525873614161825,0.46424934129244766,0.47418230896289504,0.5353646332778048,0.5418362972205188,0.5537019781927144,0.599560428441123,0.6749249637897358,0.7459206322378843,0.7887566759096354
outdoors-related,0.13761335900274418,0.17817374629022986,0.23180911511749402,0.29320375397429876,0.33491741723333124,0.38395042528767276,0.4316684956085981,0.4835032733810075,0.5601516693247763,0.6252968059775414,0.6721508287458458,0.6905718405358039
transportation / motorized / dynamic,0.05181083865571068,0.16711682042915355,0.25367342533431536,0.3098960238964181,0.32804476578123565,0.367855112702942,0.4239632451085843,0.5060803668003759,0.6478448046045476,0.7493139634591972,0.7737402741680153,0.8007618995434759
wood-related / brownish,0.03267742014547581,0.10456499536731045,0.15624139871267628,0.22015825576113512,0.2515254343269284,0.28410122982533415,0.28781564720019914,0.30684592734598715,0.3233589012387361,0.36253135622998334,0.4701119794782629,0.5910328915563184
body part-related,0.017423054416600747,0.13451209451759727,0.21617261382887665,0.3001362545020758,0.4178240073983237,0.4648177790461927,0.5969904452323437,0.669958809172667,0.7510353017843894,0.8037885062977881,0.8053717525158185,0.805112874881172
colorful,0.2630181331654887,0.3360369693918066,0.3770546634677291,0.3784189086287666,0.383468409140967,0.4344190338323869,0.4619855342716521,0.5073324381946325,0.5337712845982536,0.6213145971925704,0.611071341571854,0.6577592555607203
valuable / special occasion-related,0.0004394821578127539,0.0737822037117366,0.12774647512759418,0.15815912901650986,0.16560491958226253,0.1864734829468928,0.22739014757738152,0.24803445879444086,0.3940046507769681,0.5323872026376479,0.6035183045681922,0.6557627379201352
electronic / technology,-0.0027013335120145143,0.08477625384976872,0.17617039899174503,0.23070945514198782,0.273045834583314,0.3249042460159596,0.3203894054536691,0.3659619110236507,0.4543836714887167,0.555962747494138,0.66906739079352,0.7129912001221175
sport-related / recreational activity-related,-0.039166268179318564,0.0016624283740295231,0.03634564886387848,0.06502357889844068,0.08210993881679307,0.1001740042354573,0.13263663528926206,0.13273770897129922,0.2024292931981655,0.36107293142556407,0.5847886068847594,0.6535740972423516
disc-shaped / round,-0.05158841209411191,-0.01961222362776205,0.022024622873727973,0.0659130846691055,0.1009978322976477,0.18330608708308416,0.23184268104836858,0.31718043107949356,0.30880169577414074,0.345029537052032,0.4051507820290893,0.5299396068298261
tool-related,0.001095443373820948,0.04968199224555747,0.09399180537109797,0.16658685057393097,0.17648436848881954,0.19211406533220554,0.20327555977006573,0.24853985806947265,0.34628019163302093,0.4348586750376545,0.6058443270344325,0.6663125040559945
many small things / course pattern,0.08285341808360824,0.12276709978081968,0.18228647122379993,0.2552585311153569,0.28195810443817937,0.3761552597886205,0.40011157571064604,0.4568309122062647,0.5248422124758945,0.6020298866961995,0.5883773830530983,0.624673475683093
paper-related / thin / flat / text-related,-0.03199894056922847,0.04468404904248158,0.12285775302447544,0.20061789619111625,0.24035006699584416,0.2610277672966008,0.2819656097764063,0.38287993116308794,0.4662085020635489,0.5331834912713357,0.541115821814369,0.6129586254993724
fluid-related / drink-related,-0.018624957966997258,0.005228263326040317,0.05980233536645463,0.08163777537807315,0.08907236029057652,0.14511559078543068,0.19364377085231455,0.2473288418754247,0.3750127973216999,0.4408782781238322,0.5848782723201108,0.660159043875071
long / thin,-0.035457143662324775,0.020147666746121562,0.11564878514117338,0.1948924059221776,0.2037457059496841,0.2209657399317787,0.23623348165767977,0.2615869334989718,0.32022991255051736,0.3772097663790184,0.38476310464533237,0.5228024272828791
water-related / blue,0.027542459957739074,0.06052246620243973,0.06902439813657035,0.0890117690418184,0.10615953913745513,0.11666769973968827,0.14286462533227862,0.16324999579913313,0.2917601086491268,0.44779301016719086,0.5863962789002028,0.6563929177337857
powdery / fine-scale pattern,-0.0024372371868581766,0.08566742923779957,0.16763242379840382,0.2013611967789356,0.2121815480641287,0.2350327509939728,0.25468461263105846,0.27224483528560584,0.33090415113844407,0.36583306772937085,0.4099690233188257,0.4613757820248541
red,0.30102045252832643,0.3841851479695171,0.4517692874055903,0.44658769410588206,0.42878320982904516,0.44894003008827865,0.44180025043684035,0.4162663597873213,0.36715515056617576,0.3047016867776019,0.1468721981068788,0.4787992183286788
