dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
made of metal / artificial / hard,0.07240503681136282,0.21583078572792785,0.2855217897385939,0.37131275089691,0.4222173648690311,0.46164241628798336,0.49757620686497994,0.580944857051854,0.6856554582116566,0.7767926415686037,0.8193120916880146,0.8587534321703462
food-related / eating-related / kitchen-related,0.1678246156409288,0.33742058812755993,0.3936067537126825,0.5084214188558874,0.5681188958805292,0.5873381846249149,0.6163465765738438,0.649074249360038,0.7204191860710449,0.7902732238406756,0.8487791403087206,0.881179854363921
animal-related / organic,0.030590853989641665,0.19199041909546996,0.2997625702766685,0.43222647459323066,0.5087472355764289,0.5271319720236661,0.6276449804238491,0.7019320400387574,0.7957386196300631,0.8671571434212086,0.8938340924245702,0.9169424161095924
clothing-related / fabric / covering,-0.02453764197956798,0.0898742047312461,0.13889564749348343,0.22227105850838597,0.26974058835714143,0.28227024474341267,0.342904138584775,0.40934952479847925,0.5238962652637726,0.6793009263633785,0.7548970074713279,0.7905491328810321
furniture-related / household-related / artifact,0.0634418811927843,0.22815985509748932,0.3053824355659255,0.3913995860379032,0.40762598894082097,0.42302587423900884,0.43154825134682345,0.48934652809645723,0.5895357766773581,0.6786929094629433,0.7293444801350482,0.7572546214151616
plant-related / green,0.34265502045122315,0.41620494027240673,0.44401141323505067,0.490465447156779,0.49937118416169,0.5517209359026422,0.5586125712774755,0.5868352279546123,0.6435202780374131,0.7047874596821877,0.7638361303802983,0.7976399898250155
outdoors-related,0.15138541300153435,0.18848763950571817,0.23936575474531901,0.3213948331924169,0.33766206734702975,0.3703428959528508,0.4183677003161563,0.4873901945722662,0.5624985037469307,0.6405413316327829,0.7006216034118766,0.7048640758200121
transportation / motorized / dynamic,0.07745100026906,0.20938979743714525,0.34187780195227624,0.45262835114651895,0.45973945683769213,0.46992821025492315,0.5040760772828193,0.5610534999444539,0.6839569755221679,0.7748981773569616,0.7993670090694771,0.8241953962251083
wood-related / brownish,0.06008897780847552,0.1338278208971529,0.17626626686092317,0.24290454757272548,0.27240604914346694,0.29600895067725785,0.2847985104450419,0.32217804359895197,0.3454116479917141,0.41054046838380287,0.5389450186964799,0.6349517784503675
body part-related,0.032632980722991554,0.16010446258445837,0.22514028666693514,0.3586024676231365,0.4197136204984755,0.446432661494531,0.5642850274460375,0.6327635917939192,0.7334528756865701,0.792825640127937,0.8152241435483336,0.8142561690915302
colorful,0.283654749756602,0.3353457458579345,0.3840480664352236,0.42176751720955064,0.41866010129285885,0.43138837064551233,0.46455454171699423,0.5069802612351496,0.5383867777040451,0.6147919083765916,0.6338108122569068,0.6968806017741851
valuable / special occasion-related,0.017161996050457408,0.10297602555509264,0.1349169703123818,0.17680972660899458,0.18963467802136708,0.17906888593354536,0.22416219601563112,0.22334661677685422,0.385649256810059,0.5273065921892666,0.5950710371099375,0.6749773106345783
electronic / technology,0.016077796083662756,0.11063354283234947,0.18485091228455214,0.26035660648600933,0.2945483351336974,0.3281191003272078,0.33540793363445,0.3996919079230125,0.4692441797551843,0.5495058223329219,0.6636299526619547,0.7006648682920658
sport-related / recreational activity-related,-0.03857353399051535,-0.016971620727978455,0.00794362363054677,0.025309983250552705,0.011274385303578771,0.02091491452188913,0.0656028890157219,0.07547716646094883,0.16315700400171304,0.34245983082855086,0.5033536568099698,0.6054683764609413
disc-shaped / round,-0.059285029600195896,-0.03164889986190369,0.00906939087883667,0.08040006961222437,0.10771914219298448,0.14691074108230398,0.18432754505806986,0.3055659693997224,0.3179759487825866,0.3690475125756903,0.4816671065059814,0.5602836052421974
tool-related,-0.01728556424141565,0.044122595116776284,0.0692989252569213,0.12035309924530753,0.16083250141470345,0.15117541976856255,0.17479962965489443,0.232445734192817,0.33888835716182053,0.4617924039415697,0.6162681151216766,0.6809202802508734
many small things / course pattern,0.07753870492538516,0.15047772674122925,0.19747058306866044,0.2661987373050403,0.28926716286562204,0.3444201935597035,0.37794687699829116,0.44897556658956084,0.5271326490658585,0.5989509759202287,0.5976546050315473,0.6072523443444139
paper-related / thin / flat / text-related,-0.01386411281796691,0.048531916405122166,0.10040304277658271,0.19040983782269594,0.23681830568158233,0.23569145769928923,0.2769772935292224,0.3364564068375885,0.4191157833291208,0.48165601560201915,0.5765293072589938,0.644950462814103
fluid-related / drink-related,-0.012563043389146844,0.028760174957249272,0.04002058331912654,0.0935432418978612,0.11480696810104973,0.15214497406868543,0.19789922518920372,0.25422465573964476,0.41059107828999847,0.5104908964654274,0.6328513882045146,0.6806003788680961
long / thin,-0.010682168442172157,0.030601340533653088,0.09701131859761877,0.15022994351149116,0.18083179280784187,0.19229716944809808,0.19631813480044186,0.23796305570290627,0.28875025712393465,0.3532379498329544,0.42085276196106536,0.5391602758566567
water-related / blue,0.0053597397457085805,0.04071414876780046,0.053766708775643546,0.09898370271373572,0.1016202913642263,0.09274880386991166,0.09995012864269207,0.15345472693980494,0.2955728152480147,0.4490669841928344,0.5601520831734861,0.645802684172053
powdery / fine-scale pattern,0.018701247681220046,0.06056104392198284,0.12058325140487995,0.18693011084760297,0.18794253665159782,0.19337394190914997,0.20663017469762343,0.22119795710710707,0.29548313159912903,0.3679433237045768,0.4174242601707768,0.4275794827074096
red,0.3317768132229336,0.3892604773236853,0.4278561872794372,0.4217892535817828,0.4042376922237459,0.410870503440859,0.3898152820660705,0.3644428833627734,0.3062791229586627,0.26126720273218107,0.17066677998708144,0.49908080704609664
feminine (stereotypically) / decorative,-0.02619614716085352,-0.0037835799387646142,0.033126763929830404,0.059873135194648666,0.05615812472535061,0.0640705183710912,0.06042759554228251,0.07042069920032432,0.15999822603304392,0.2829581382195225,0.40357869772316823,0.47883913868171674
bathroom-related / sanitary,0.04249970305752008,0.07238784491447556,0.022434143817554965,0.016403775275321986,0.05194047645935723,0.031291675164628885,0.038988903553299446,0.0710380523513944,0.07821366266417032,0.1928020514487019,0.35789765331886286,0.37645537259605544
black / noble,-0.026322781686237594,0.05924879357050589,0.08447158677230505,0.10757170438016309,0.0714048163285086,0.10149467066852051,0.09464717327218916,0.09765846249252455,0.13015231697960655,0.17777241552200831,0.24608905586478844,0.33386512501289356
weapon / danger-related / violence,-0.06413599493841197,-0.0650649564953482,-0.05240236658658437,-0.013197878151461551,0.03282673892421234,0.04645706385254814,0.00945357873686029,0.03913299948431712,0.07038453271817306,0.11716321645690697,0.3840364020718687,0.4488773550455473
musical instrument-related / noise-related,-0.027671817317396208,-0.02710162542902056,0.002706624881456121,-0.02773516498736155,-0.027217207434318002,-0.03411805320614779,-0.00713259130881797,-0.0027854190264244407,0.029798202629092652,0.13095397676106546,0.39696087584648204,0.5330360411690142
sky-related / flying-related / floating-related,0.16205006093768715,0.14670677348941194,0.17344968134003355,0.18213002334316003,0.22634476871247283,0.2422983456100499,0.27942546401904506,0.32344919940230127,0.37381970169042583,0.4416768707173496,0.4859701622393275,0.5291965333276479
spherical / ellipsoid / rounded / voluminous,-0.04164149095334352,-0.0076242124247564045,0.011608410992189722,0.05822573517662126,0.0770563283491281,0.08387441721307168,0.08866138702545587,0.16186743607471682,0.20803261712371915,0.24396891890525962,0.34126600289294406,0.44294657000377524
repetitive,-0.005478819848308747,0.04452085495219291,0.10817884680840528,0.10829728705720383,0.12874885705718242,0.12548673118377252,0.14172226691775447,0.12550890950820412,0.1490907970245697,0.17564450179755592,0.2100314961174145,0.29330334570514605
flat / patterned,-0.012842266440292138,-0.027812657121498906,0.013464193600305896,0.06451330196113542,0.07783813818537541,0.07637492412611818,0.08160601621570529,0.1278577725187203,0.17168197506704536,0.2544198184845592,0.287296050207485,0.3198776553127554
white,-0.018606108804699394,0.026742034832208238,0.05967647921084389,0.053958229239913294,0.06872039130834309,0.11224297022744359,0.12594375184781192,0.09748760110773597,0.06561690922205772,0.10072534238222323,0.10037267845552171,0.2348996477529201
thin / flat,-0.06464146187752837,-0.04244179102401473,0.003684814885210408,0.028275039272945134,0.03889712438965912,0.054528092531264685,0.06477051293507936,0.043533186501258744,0.06989938351443745,0.1585022021777376,0.22093722929415777,0.27379603789340135
disgusting / bugs,-0.04638093566945084,-0.05754556890805697,-0.015954345250336077,0.0211352732407596,0.04200505786672544,0.03699033040884161,0.06217710173162845,0.12450704632823724,0.24360731380619044,0.4188116686557769,0.5331679359396424,0.5525497238654296
string-related,-0.089008083795141,-0.09243443084333114,-0.06586538662218014,-0.03305237112595967,-0.054272734692056956,-0.056697043673167455,-0.0631944375223308,-0.0320425231190821,0.029471488538751433,0.15945802217509392,0.3529541739475653,0.3836385618096235
arms/legs/skin-related,-0.05257518423891562,-0.016701414628379284,-0.00928784355444845,-0.01099570698538822,-0.016224067918560958,-0.025635045828393245,-0.031260772435657114,-0.004089499904641069,0.08902135494175989,0.22644666541580447,0.3618717043584599,0.3758634243309813
shiny / transparent,-0.10218189413615886,-0.09442089756200318,-0.05862621603722114,-0.058058743024948775,-0.05474910019667083,-0.06852068595954741,-0.05923717768274613,-0.029597345374000838,0.000545060459896185,0.0802505726598555,0.20033104746550462,0.3138367323271428
construction-related / physical work-related,-0.11421512083930134,-0.10048546754337091,-0.056758322629837134,-0.06205092141184369,-0.0631961550049375,-0.07308895008068131,-0.040921827270124334,-0.03962982622489507,0.023498904737944516,0.11999116623254169,0.21745619503714705,0.2729788274647097
