dimension,V1,V2,V4,IT
mineral,-35.715912413381396,-23.265062884997906,-18.96336421893033,-1.3114116006786811
wood,-13.503001355795549,-21.375963818215062,-27.820708978174633,-3.1053399946106532
metallic,-65.43148330549461,-38.20476246058575,-29.38131413918791,-5.339174094887771
fabric,-47.25612887906383,-24.136715624001805,-30.81864516728317,-4.3076987517419605
white colour,-75.2385997043852,-90.56912757735167,-31.40593814034566,-5.750889107713685
grainy,-34.74679186815247,-41.25038286100115,-57.008281317514054,-5.904120198508413
crystalline,-42.69267706106827,-34.24232621176542,-57.1191305218089,-3.5884618511933812
"straw, fibrous",-35.62252497895861,-37.43063521190846,-43.26903256321092,-4.761114829013925
cloudy,-100.11103243306361,-84.81374438826253,-50.00610967780664,-4.245768032053369
small,-38.16260577112007,-44.295280112850875,-29.630528430151674,-3.350103616950756
"beige colour, tan colour",-173.37858406188727,-100.8029625528793,-30.141123509367706,-6.91129520685958
viscous,-97.59524577117662,-28.722213486598296,-46.38648908069948,-4.608916775806778
black colour,-88.2025210060008,-93.7814091279566,-38.96953196581936,-6.137652211989539
brick,-721.6791060044247,-480.2810614054578,-35.50555043739335,-4.9414737142543
swirly,-494.96533191593,-324.01102772550354,-77.80900223228343,-5.727055454216926
maroon colour,-175.60116246092332,-118.91016478193633,-42.775803263560654,-8.109940806937384
"lines, long, tubular, vertical",-210.8214441734703,-122.21207132725826,-47.3570737824115,-4.881441679738992
mesh,-119.19270933598072,-126.77725608101404,-73.43966867782522,-7.738584455228466
yellow colour,-123.68061160960205,-94.61496445727882,-25.06796905918268,-4.444030498946718
multi-coloured,-59.48605839084824,-30.059614824757276,-31.977676582745076,-3.171676130947967
thin,-171.4286392735804,-124.60925851955047,-47.20948234185408,-7.020928001210738
bulbous,-419.43954851086306,-290.96204958078874,-89.62081790743895,-7.774137891604083
green colour,-67.40017185806529,-44.06123504561955,-25.258950243803838,-4.019583144978879
blue colour,-50.822401956546976,-75.35704825471046,-64.41202239238038,-6.436687396157747
shell,-444.77552967535894,-268.44819843428985,-49.76963257176525,-5.030318981418479
"gemstone, smooth",-570.4450657859962,-384.6619012074546,-59.27126356308241,-4.260218649817255
sheet,-116.77195500957575,-100.20942854357602,-61.8142904602205,-8.57529946994366
hair,-62.6730117559423,-73.73296643448766,-128.56542234934227,-7.7927964804248475
spongy,-130.00113208047037,-75.01188844003053,-81.20303821585385,-5.903918597230118
golden,-600.5684257808846,-488.132916753562,-40.29573756488221,-11.148150020179115
red colour,-40.00013482256346,-21.569793100143684,-39.234642016034265,-3.4174051837426935
"round, smooth",-101.1716197564332,-45.98215687023322,-60.92414964466152,-4.614750912044653
cream colour,-433.17533307221896,-354.99825288756574,-124.58927359641551,-11.319130525134703
bumpy,-2173.0482993489986,-1578.0719546173298,-39.91824438822441,-15.663764724351253
hot,-60.28586569933291,-42.404946011453966,-43.68306861682764,-3.7476241959769023
turquoise colour,-29.530183371397534,-113.35917520743678,-96.68654812742462,-10.065182307752472
