dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
metallic/artificial,0.15130441210872225,0.2531022507460665,0.32916312958224736,0.3965650629586065,0.44144601836541353,0.4661698813429439,0.5057432528389307,0.5644847338818836,0.6757056351579325,0.7716073697748803,0.8172733394185242,0.8544621942798937
food-related,0.17649506037320095,0.29518609221699554,0.3525322226697438,0.4482246710195277,0.5154097393320188,0.5632593058738322,0.6073573088118194,0.6309279786611237,0.713080038986695,0.7849535544139671,0.8463245307547037,0.8857656320350658
animal-related,0.09129908733661618,0.22169665656199034,0.28851759505464647,0.35311917346902266,0.4032145273158636,0.43923146834957616,0.5422059972310136,0.6680814265487717,0.7739218707409847,0.8683940390038718,0.8954394964615083,0.9118280663240614
textile,0.04173445915091578,0.1036321078890371,0.14529850941124767,0.19102767730382597,0.23665349744090503,0.252947892901183,0.33897176618351366,0.3925926863952858,0.5019671821395896,0.666039852795981,0.7219201092350016,0.7805526160741719
plant-related,0.26352139620927817,0.349268171462941,0.3826995904679493,0.415174521781718,0.42793803739587744,0.4979701320342278,0.5045393586155416,0.5224386649701638,0.5803199659194581,0.6736897795419754,0.7699895441947768,0.8003861150912246
house-related/furnishing-related,0.10945113658739036,0.22645019759010265,0.30667428490933035,0.41703392701637787,0.42497130874054156,0.45258936161578456,0.4797858995051155,0.5140728458345594,0.6212549517354247,0.7013203296620472,0.7155247582467892,0.7618900823126686
valuable/precious,0.04039390529504816,0.11210118909259792,0.1705398610507548,0.1959710804538184,0.1973967395509295,0.2133366412191613,0.2660486410167585,0.2883292734984576,0.4331077768645696,0.5724059246398077,0.6503265326460701,0.7059797280977864
transportation-/movement-related,0.10832843256638058,0.19188150020327566,0.29129947273591184,0.3425624613107786,0.3600182097066855,0.4015103401128002,0.4605989453373639,0.5332433782090541,0.6764257022202156,0.7761195883126877,0.800901431874171,0.834092090893853
body-/people-related,0.03318955098223453,0.1505614585348113,0.23471073986193136,0.3287180027298374,0.4398881507336285,0.49391859079986566,0.6243064504172529,0.704915811661486,0.7865234802882053,0.8411859468427938,0.838901449483961,0.8327299734769159
wood-related/brown,0.07889160595971545,0.15254908018724256,0.20214252351865958,0.2565119805172229,0.2785167735554748,0.3120230709898484,0.30638072976075703,0.324264193234968,0.3404011159206425,0.3773129349866815,0.5031342081820214,0.64106980626881
electronics/technology,0.03880320648464386,0.1327982398313996,0.2047994395834738,0.26466509183297104,0.310976076755787,0.36003191141738533,0.35854180443990313,0.4103069062905773,0.5047828640418888,0.603654517905657,0.7309438353568494,0.7690274465459579
colorful/playful,0.3288248305172703,0.3928423254126058,0.4290703215291448,0.43082625540724895,0.42982935484804585,0.4798139325766386,0.5167260152199793,0.5558290547554744,0.5874028941794543,0.6733753374333313,0.6552452796580585,0.6982533166145334
outdoors,0.23873233819255546,0.2881826175067935,0.35580436903737456,0.4263474566433033,0.4550348986073194,0.5067393140853527,0.5468838027671115,0.5844830455306814,0.6344232150101106,0.6859031073078066,0.7153130228559423,0.7282007144965899
circular/round,-0.0005169884215769915,0.02234114848504587,0.05677463762601742,0.10114991034368515,0.1275249931434531,0.220879730719157,0.271362100149408,0.35880565834842615,0.345958726948531,0.37122878614263,0.42692398061362724,0.5649522037626239
paper-related/flat,0.03675612005452189,0.10114303990465845,0.1701917427107802,0.26473777764960604,0.29051612979983354,0.3253717029247506,0.35353997852623664,0.4438608622253344,0.521937974193369,0.5883392870353008,0.6095352995417584,0.675174791854593
sports-/playing-related,0.019401086622103714,0.05543645045914081,0.07918596720196658,0.10201039889218289,0.12081067994752015,0.13081939388266195,0.15540031936735,0.1559629486413291,0.2195806599879011,0.36719617853830167,0.5975234496000726,0.6698286221799701
tools/handheld/elongated,0.05572802350467776,0.09512865109643187,0.1598817644047067,0.23256708160942552,0.2580583221153768,0.2686113682617719,0.2680092686669334,0.31387869196794693,0.41552401916392945,0.48794554273641577,0.6402590161361861,0.6981731494308878
fluid-related/drink-related,0.028887427981195368,0.04364890388272458,0.08320443167553926,0.11118601745743228,0.11461024209898829,0.16439596051997918,0.21545113256584614,0.26577260245328216,0.3994796490750093,0.4597827850869036,0.598658828868936,0.6747015543196131
water-related,0.0839548210336134,0.10295905389399651,0.11415401538618097,0.13214754560794595,0.13519584111449623,0.1491970594662163,0.17994935541022938,0.20271621503706982,0.3224786570267688,0.49223163157927896,0.626700597502327,0.7038140216586558
oriented/many things,0.08134947445037066,0.11760866600037134,0.20505507008671886,0.24459896493528122,0.2526417759418572,0.30421184865619433,0.32410965870632646,0.36485737313135413,0.5009303010389446,0.5438566979373949,0.5239710515318192,0.6060182060228914
powdery/earth-related,0.08152109731136625,0.17067888631759942,0.23288047138373236,0.25417434791456994,0.268288856063845,0.2833639380318368,0.3203839604147457,0.3395165280729998,0.43554148753480804,0.47413788320917993,0.522496612673431,0.5548160545899326
white,0.13160004509070666,0.18545150107865316,0.243001569564111,0.29217751663581326,0.30461958835970226,0.35296119239229196,0.3835486813428569,0.34116573969907416,0.35880489431530127,0.3524156844273687,0.30909531915684885,0.4983433006846574
coarse pattern/many things,0.12467046143208749,0.18841812380185774,0.2674200815692863,0.3379130721797957,0.38696802195218627,0.4562498409263216,0.4699639158433525,0.47939822509161745,0.5139598992977676,0.5725896229284485,0.5871163548466023,0.6498024043905744
red,0.34558529225206136,0.44313337436350464,0.5096230402471804,0.5125831265335373,0.48721774285047204,0.5119550552872406,0.5107012093249363,0.48704055987544903,0.4356766638546469,0.37227211527552817,0.2030833891137902,0.5435988484462632
long/thin,0.055817932590191965,0.11548469277503037,0.15943476926858546,0.2246198771245249,0.23737649495677315,0.25473138645663973,0.25553459606671924,0.3028128930987104,0.3567747505651946,0.4318953205958489,0.4473675482299103,0.5535896873829507
weapon-/danger-related,0.022436636674049715,0.03633205682875895,0.060881557924006735,0.09067790749375115,0.10038039643488572,0.11474408145163817,0.1097395056902214,0.12547158944565961,0.15960369278940167,0.2223978186858846,0.47088777615359867,0.5406199322585579
black,0.10750617503349569,0.22615733034000396,0.2798812118174212,0.30663532469335897,0.29093246066603784,0.32097773607127134,0.3245594902065432,0.33018129813772856,0.32259109564658084,0.32950127983386424,0.29458916346842845,0.4582830204999564
household,0.03143909357605912,0.05791230280313053,0.09595179528221387,0.11025349843876364,0.13450317551406477,0.14857337582749164,0.1765440443491193,0.19641979797574782,0.23262579996912092,0.3179424521956965,0.4612156148815124,0.49873207175125944
feminine (stereotypical),0.0768175564348813,0.11304309437849225,0.12306494097171816,0.1369256933924995,0.1349729677119057,0.14915753455126968,0.1588107147691047,0.1546069318291443,0.22918933156174748,0.30577128545741583,0.4600523631276563,0.5262570509465678
body part-related,0.11460498724725499,0.17820819170114932,0.23923983914952285,0.27474699171323624,0.30319021854686945,0.33112775182150833,0.41615462596885233,0.4021534106728136,0.5136605697501236,0.5743161758749542,0.5892647505273053,0.641915310332487
tubular,0.0103798434621164,0.02623779290180095,0.06446850442939667,0.12271694042547965,0.1335279003616936,0.13700041961910647,0.15309050442923022,0.15764085291197394,0.21153164911206612,0.24228354419098141,0.3371206736190717,0.48235364436138695
music-/hearing-/hobby-related/loud,0.020385792232139988,0.04561337645623842,0.05865304644897951,0.05808936431446421,0.057766976457205965,0.07060242731011501,0.07487472997391609,0.09314322343929682,0.10814506799380219,0.17277791281458676,0.4665219032421637,0.6242226243068193
grid-/grating-related,0.0934187640980263,0.16116999574419666,0.26282053798967253,0.3263145199528962,0.3294191836312059,0.32637030159532676,0.25367912637178913,0.23666659724822492,0.2654944270447399,0.2854491263822123,0.2700248326570005,0.4032805542653909
