dimension,alex_conv_0,alex_conv_1,alex_conv_2,alex_conv_3,alex_conv_4,alex_fc_0,alex_fc_1,alex_fc_2
mineral,-1.4034188048722718,-1.7619387342522468,-1.7360585128758546,-1.2738080130339737,-1.302259792326049,-1.793858014979357,-1.2927161909940041,-1.2537959242119965
wood,-1.0664941100055105,-1.2731743621109026,-0.9623401435037786,-1.1579088588023696,-0.9748923534416059,-1.10458647054883,-1.0097270240494671,-1.3027681806437412
metallic,-0.7923532504762127,-1.091961735600044,-0.8918713745878721,-0.9203919413668149,-1.060734446564536,-1.146257725294027,-0.8864414961521399,-1.1577555768981491
fabric,-0.7633556705495603,-0.9836994845954878,-0.7610903126656106,-0.9389658555958942,-1.0571795178481405,-0.7324890762542358,-0.8485483395003874,-0.7386683703684822
white colour,-0.7027086230931772,-0.6910545785952109,-0.8225212571117453,-0.6036172558193071,-0.728999330556868,-0.6275845337825794,-0.6051215741409861,-0.6890466276168652
grainy,-0.8097273068127666,-1.016278316854661,-1.0762388425931246,-0.7770644941000895,-0.653444350466375,-0.740607209204549,-0.6172074500456199,-0.7320311150262868
crystalline,-0.7546227834966659,-0.7665771094042415,-0.8426420857454993,-0.640781130933598,-0.7677313559743215,-0.7152675368749557,-0.852349038810166,-0.5771501684412357
"straw, fibrous",-0.6075833153383359,-0.6951566850611364,-0.7384260254382558,-0.6212741711936096,-0.6620565628191766,-0.8214740089328754,-0.5484588995254205,-0.6374689469763526
cloudy,-0.6999602526535429,-0.8050212898564024,-0.8455077619386169,-0.7796226690277073,-0.7373517664608764,-0.8582394912384304,-0.7181863534961184,-0.4939321685123417
small,-0.5982468618933741,-0.7240438893857828,-0.7214546345338841,-0.2583617275051182,-0.65497228136089,-0.7382087129145822,-0.7535707196549393,-0.3819766051718738
"beige colour, tan colour",-0.6787328206775474,-0.3349195461279999,-0.5192442268578885,-0.46788422974320887,-0.28113682677824703,-0.9403079838543611,-0.9296755885829269,-0.800732293832646
viscous,-0.5084195694717621,-0.633921988345427,-0.6265051115002089,-0.7155206393456746,-0.6308450083313728,-0.5717408669602839,-0.728178809953063,-0.48334943823338516
black colour,-0.1156260052050131,-0.3419347669441548,-0.4157086264205805,-0.42763041973809424,-0.4370405442378107,-0.33670497719712444,-0.32069569288751265,-0.32159215228364046
brick,-0.4891628248427027,-0.6022557349130151,-0.5958507807443796,-0.46831249149302945,-0.5873424838478603,-0.42032619296605356,-0.7449613426188297,-0.4256020028864791
swirly,-0.5734113030784012,-0.6554760882732213,-0.6981601510876985,-0.6085233596913167,-0.5468385182188271,-0.6295057373430524,-0.5815389966549549,-0.4425718709431645
maroon colour,-0.4028172638716019,-0.28870415519967696,-0.09975044847569126,-0.3857835057621364,-0.22111579873184262,-0.5028262137438564,-0.581577515107427,-0.42840851921707235
"lines, long, tubular, vertical",-0.4942847092147189,-0.6480164975068294,-0.6379073891835361,-0.44496959476136855,-0.3239601740977087,-0.6386472204626759,-0.2932476751953721,-0.45864965081333264
mesh,-0.44890567818152904,-0.7634616227143796,-0.5169920896093325,-0.6392847889323816,-0.6081570076676988,-0.4274834577979929,-0.19126755727339284,-0.3692418941878355
yellow colour,-0.4472117179356989,-0.20040787592075748,-0.4800502335212089,-0.47219959854330096,-0.08212199885127225,-0.4607856554637477,-0.4004492117489855,-0.1651145624072452
multi-coloured,-0.41951902009647024,-0.7815599325710376,-0.780913922888413,-0.6283690962967743,-0.5468282335137185,-0.25536056529549067,-0.6717462929560103,-0.27676765089954136
thin,-0.4199803647218143,-0.47485155991375727,-0.5126853249697403,-0.5215554999254999,-0.5170496954780859,-0.4735516075266759,-0.4957994205557483,-0.5158857641596231
bulbous,-0.41316939554465515,-0.5557875106624539,-0.4688467890829444,-0.47160263412323467,-0.31272596325793334,-0.5172614067274934,-0.3831227220567164,-0.35986409895225546
green colour,-0.12743361583106427,-0.4962444672915478,-0.4702837619314184,-0.1822736623163288,-0.12085763870602384,-0.3356331866879314,-0.2124319578927889,-0.12565403869899217
blue colour,-0.1854816744428509,-0.46871892663077963,-0.35711625278009484,-0.30113286446840015,-0.28835108705545975,-0.4156676197231133,-0.24397819672150178,-0.15624318129393133
shell,-0.3471947721552644,-0.40722600374888174,-0.3821572185612647,-0.3522362059612889,-0.36867639004787844,-0.5171279478574484,-0.39205926851676764,-0.2698237046521166
"gemstone, smooth",-0.3355334809658179,-0.4604100673205711,-0.4879820960029235,-0.44828759052512,-0.36150629591005456,-0.2452364715270543,-0.5639906951751532,-0.29879370142090633
