dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
heat-/fire-/light-related,-0.2884283113382793,-0.24293469239149124,-0.22332496621496967,-0.25773348852674993,-0.26492978624411223,-0.30192661162299994,-0.3004295467012259,-0.31351366387256574,-0.3011871351401769,-0.29914035564608077,-0.2836292005655052,-0.15648560558402336
beams-/mesh-related,-0.3693875550961718,-0.30519091836392054,-0.2604187964880116,-0.2844592716229264,-0.2459798368099435,-0.2279473288474183,-0.2780039685402915,-0.29336489511741903,-0.2638572582845129,-0.38728334660334984,-0.5131137029568835,-0.4229344627051792
foot-/walking-related,-0.3258779664141358,-0.3055157001117299,-0.2674347193591189,-0.29366238329789285,-0.29096418753955167,-0.28753664468091666,-0.3515353182223111,-0.35234282102808145,-0.3058662530967853,-0.17029286863323678,-0.19984387734279818,-0.14046467382358174
box-related/container,-0.4053135325984032,-0.35643883766353657,-0.2936413214223792,-0.32051225477368517,-0.289573237986847,-0.2861811416276845,-0.33388563331470733,-0.3172793559241558,-0.3057758998853628,-0.3353809912970733,-0.42868944603657955,-0.35392371877860307
stick-shaped/container,-0.35517456422022087,-0.3365076194234162,-0.31238509579914875,-0.33299115593121287,-0.36979142497942163,-0.3368496695789649,-0.3340735989231016,-0.3349816863186519,-0.39542186985126815,-0.35906523054030237,-0.4516493511090305,-0.2724918756212631
head-related,-0.3220032596516371,-0.29488353183519167,-0.28279906072706074,-0.26850748081564935,-0.2957578736984401,-0.2759297752354066,-0.29059488953761603,-0.28938349189112067,-0.2743189146957956,-0.13803528581377544,-0.18043220287798012,-0.14604244105879682
upright/elongated/volumous,-0.4064721955467949,-0.36930595237736963,-0.2696573895919767,-0.31226768541169014,-0.2753936085955988,-0.286065527099169,-0.3023306613679422,-0.33049944343791804,-0.322277048212555,-0.3443148708851065,-0.3795474730712436,-0.33307740173003486
pointed/spiky,-0.36695391301903757,-0.34698864490455694,-0.29849499800260193,-0.2989472045133301,-0.3433018250421471,-0.3414070302132588,-0.3808318339011507,-0.3995547423829171,-0.37068304424469467,-0.3407123349664014,-0.39274645817698683,-0.3716699951493021
child-/toy-related/cute,-0.3419971695711528,-0.32018020608873354,-0.285091347663061,-0.309242828908725,-0.33247822772705415,-0.3349018306168927,-0.39450699259880184,-0.38256712003106896,-0.31882840023096914,-0.3807719150664435,-0.32183561201436883,-0.31182873144131595
farm-related/historical,-0.3986728482560393,-0.3513993863300746,-0.3036949753994391,-0.31519702612267975,-0.31958439806990313,-0.32725545060344685,-0.3815036277986825,-0.35717929443544283,-0.3463636478828229,-0.33256717697809024,-0.35185839417369524,-0.26340064791315365
seeing-related,-0.3407734149827981,-0.3306043456638339,-0.28295523642617404,-0.30159669543758616,-0.3389859187408597,-0.3370476827583364,-0.35850228464163614,-0.36710972824117416,-0.367556487828375,-0.3898186440945117,-0.37952615326736194,-0.3771778239051471
medicine-/health-related,-0.341229664749396,-0.34063924633018106,-0.2915069050461503,-0.2951980648571657,-0.37375157405320225,-0.34258507876589395,-0.3539462998802816,-0.36856102242342637,-0.3804065002800392,-0.3923986359005367,-0.40067225798078754,-0.23202687368633557
sweet / dessert-related,-0.3199823678473632,-0.30181348339166814,-0.2915056928427593,-0.29142028875184045,-0.3053718470804798,-0.32177078343002274,-0.31994241278967483,-0.3364391748783804,-0.3835024498466204,-0.3261113152078423,-0.3053310664838542,-0.2515163216757186
orange,-0.3127736252124249,-0.23005403752865283,-0.30598526888198374,-0.30045290925115675,-0.2636182996430767,-0.28340965646210003,-0.3054020989882924,-0.351580885425697,-0.3838231546512214,-0.42317708592197856,-0.47433189315363933,-0.4227698838663001
thin/flat/wrapping,-0.31757175472629084,-0.3173526547450247,-0.29704107768291665,-0.3178474166943843,-0.32571214210716937,-0.31187595449251626,-0.3454365470929661,-0.36418195158699107,-0.35052856506938235,-0.33520031966992936,-0.3198152541136512,-0.28833818610525896
cylindrical/conical/cushioning,-0.36393028234995484,-0.3585680251578185,-0.32838675408308204,-0.318639844402437,-0.3542930590161315,-0.3598895831251845,-0.3588028892785444,-0.3695663922137613,-0.3722158961670321,-0.36196113781364625,-0.4668909672672277,-0.40233258815986117
coldness-related/winter-related,-0.28087686907531473,-0.26587034220330397,-0.21458054080604838,-0.23987149646592854,-0.2775696671217027,-0.2771319353451003,-0.2965367043330551,-0.3010999885902914,-0.33541269624016046,-0.26495823449069933,-0.324165793316326,-0.3276789413369423
measurement-related/numbers-related,-0.29800060724410793,-0.2620891601545583,-0.24131101284439738,-0.24263835546951484,-0.23661529594809516,-0.22501271995198713,-0.24512778575943006,-0.2688062285314132,-0.21938318970779447,-0.19443691242782712,-0.13292197638657677,-0.15072249786198166
fluffy/soft,-0.31995401779358845,-0.28530427830429583,-0.27268960074857773,-0.2718816009355285,-0.300127471127976,-0.28136707715663545,-0.3229040173865452,-0.34351027864243444,-0.32045203593023963,-0.3017148522171478,-0.32870722543611164,-0.28581662580640144
masculine (stereotypical),-0.3102910745694971,-0.29586357974810573,-0.2668114639048431,-0.2878424598671372,-0.32047761552235077,-0.3270634621751862,-0.3376070451474711,-0.3783998117601646,-0.4016144578293226,-0.3909229099234641,-0.44161018410167485,-0.2601887275053749
fine-grained pattern,-0.274889623482218,-0.20780663386240872,-0.1997031470871935,-0.17652887138632667,-0.23133318737209496,-0.23814931896170788,-0.2771412141751144,-0.2587913085716034,-0.21306280773777253,-0.2875755564489455,-0.30420130511994947,-0.3017830892972002
