dimension,V1,V2,V4,IT
mineral,-1.830931775917993,-1.4229476331914634,-1.0942534074794783,-1.1651703871447223
wood,-1.3859347749507447,-1.0201125405046505,-1.1704116487269345,-1.1956683688253142
metallic,-1.2816062315530732,-1.1599421051981085,-0.9366052957788269,-1.0312346202789522
fabric,-0.9218124595070356,-0.8267612640908342,-0.948207951517601,-0.7836740955992585
white colour,-0.500736462502567,-0.810942805525912,-0.8748587317263741,-0.6897795255633761
grainy,-0.7647175686374608,-0.8336064295298014,-0.5303940935115423,-0.7076199438774411
crystalline,-1.0082886561371271,-0.7976479355993273,-0.6631176822243467,-0.43082297982523987
"straw, fibrous",-0.7935677241151347,-0.5853590110074305,-0.6299679005084442,-0.5682124630637861
cloudy,-0.8084668663291579,-0.7090158949763405,-0.7406860470557195,-0.7400844576395245
small,-0.8097959545417894,-0.44732277611115245,-0.07358547611924293,-0.21321498881137702
"beige colour, tan colour",-0.44417614525625626,-0.5023372332128584,-0.3324901485025642,-0.7742547046935986
viscous,-0.6130804190179708,-0.5620470391463817,-0.4663734798442094,-0.7089446072840948
black colour,-0.6218133265372165,-0.6122733772715083,-0.4226555014855047,-0.5868716101491833
brick,-0.6930700287640184,-0.6680374198183272,-0.2993167846093525,-0.5905197839414773
swirly,-0.7283096407225638,-0.7223067261233733,-0.5099622069109693,-0.6944852322032822
maroon colour,-0.3513346845883796,-0.21713400238267333,-0.10515724891788869,-0.45988575879980464
"lines, long, tubular, vertical",-0.4940703902560315,-0.6600269891089867,-0.44813582429493337,-0.46710699109166565
mesh,-0.5635379919542614,-0.40538059549868666,-0.267527799551033,-0.0762820569017797
yellow colour,-0.2229001672094999,-0.09742161259310556,-0.32866468951415984,-0.29835656041279734
multi-coloured,-0.18948140354029097,-0.22363414649419844,-0.3143558283867087,-0.30292535245689534
thin,-0.6370038567984486,-0.5421065220003467,-0.46110126333126944,-0.4804805122914826
bulbous,-0.5633605942957685,-0.5477712900622791,-0.3283383607075281,-0.29474075369494024
green colour,-0.10824207027910271,-0.013225079327103595,-0.3077167783524599,-0.1451668739544678
blue colour,-0.42365346872779486,-0.38570978950203516,-0.4046161516496709,-0.321246706176173
shell,-0.4911879972057678,-0.6833811483882917,-0.4381630254540634,-0.3373023422671788
"gemstone, smooth",-0.4559520536977886,-0.5022588228169813,-0.1997225769617348,-0.21468207992126698
sheet,-0.392669887189804,-0.36700204687633486,-0.37067391870580924,-0.371192691096327
hair,-0.3818141046003547,-0.34855133133973526,-0.3877019131002284,-0.4621754097979247
spongy,-0.45102243914868945,-0.38185899760751685,-0.5121678185907541,-0.3568536899130239
golden,-0.5145689529699959,-0.4122188033035381,-0.3609573037625007,-0.4186443254842598
red colour,-0.08182062195863948,-0.055180741181239945,-0.10609951087657365,-0.18505281475458646
"round, smooth",-0.3896640708076464,-0.4149588014474799,-0.12668881900567164,-0.30697044459417056
cream colour,-0.2775548102441414,-0.3109612374316888,-0.29971564983001797,-0.33411436937620276
bumpy,-0.46248272425686054,-0.40223083536595383,-0.37558908811167346,-0.3124796794218141
hot,-0.3048101273686843,-0.24782379708943347,-0.2465681880419197,-0.2960087906246911
turquoise colour,-0.25866291605046077,-0.21914253444887533,-0.23517275973969798,-0.33795645900924054
