dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
mineral,0.28728237892643593,0.37137969123037773,0.5276859600118664,0.6220202953854196,0.6540148108881187,0.6805551349682337,0.7123122748210509,0.7043863407818596,0.7682961716693731,0.8309722497531281,0.8750807711474948,0.8808151961330696
wood,0.5222209275149325,0.5905929688963201,0.6959289840688297,0.7144698781975274,0.7173610852848425,0.7199234420550441,0.7525129622485414,0.7744364406767565,0.8122242633033918,0.825201327385143,0.8416712050259045,0.8575745367323842
metallic,0.3487343135213793,0.499377735504853,0.5438307571414787,0.5849053191104783,0.5706151123336674,0.5692807080701741,0.5930977313786988,0.6085789413045788,0.6408254664026851,0.7335783307849797,0.7559824577431938,0.8000799079873767
fabric,0.07984568341037412,0.094287027511883,0.22334814773505351,0.3590720593940384,0.40487173991507774,0.44636695889362854,0.5296010521171353,0.5945869317358793,0.6838515991330363,0.7511433454322942,0.7722022877551539,0.8051187755828968
white colour,0.5833554836163052,0.6391647830029163,0.6899295301676867,0.7144930380299207,0.6904866083741668,0.7371738419315894,0.7778460138220196,0.74965890878058,0.7362749503337956,0.7274162727150981,0.7115885464987665,0.7848203577365136
grainy,0.22246457748096293,0.3679978107351852,0.5170016644877917,0.6351135101481681,0.6504295419463547,0.6757420726304104,0.6977355689742142,0.6899261599116078,0.6923075711010336,0.7345846721028699,0.7221194479835193,0.7512814942104872
crystalline,0.04586859018999345,0.12007844556648328,0.29627269770750453,0.3912215265130914,0.45604912536783704,0.4885302391957731,0.5168810846453549,0.54197387290142,0.5932350159088853,0.6536033835717021,0.7068450491547436,0.7828395728656957
"straw, fibrous",0.14784723109733688,0.28517216204181384,0.338778497384595,0.4289937523963967,0.4779613316363793,0.5825465992458898,0.6090866939530802,0.6138841580258894,0.639662587018968,0.681512078344984,0.6522132064500116,0.6995417354020549
cloudy,0.04413047809708903,0.07011537985857852,0.21509206882265208,0.3324050387943166,0.40209720972907326,0.4974903533231665,0.5278659098793664,0.5642855234957049,0.61470804100509,0.6345020403958951,0.651830661130077,0.696945041243847
small,0.25694924453798507,0.3605999079388412,0.4539199505492951,0.5289733739807734,0.610141995651563,0.6623417946718382,0.658199250387679,0.6557309621957866,0.6744417254640387,0.6672545541570413,0.6794645845312528,0.7282583253167092
"beige colour, tan colour",0.4636510912320807,0.6112704219567964,0.6436157148264419,0.6731250844868519,0.6691207186420698,0.6512916874486909,0.6274163520581051,0.5967305940680415,0.6192739252400834,0.6099067784304046,0.5826020728822072,0.6130662707589429
viscous,0.029214579362883297,0.07633842573587002,0.09313927883648676,0.17402270847719348,0.21094565852886749,0.22594499002705393,0.2388427343987226,0.286742096965774,0.2848600435419113,0.39063355151524815,0.47679010257621246,0.5361365720896516
black colour,0.379777632719411,0.48689642112536524,0.5142306545052863,0.5440746852149279,0.5344419334854522,0.5588892976692288,0.5403442820066477,0.5189410803286156,0.5412722956564127,0.555784881292884,0.5071193298447869,0.625338970811631
brick,-0.029633725295483027,0.0023457815303823404,0.066332322721257,0.16408356593615447,0.23187735609815685,0.25950721498443263,0.31629458426726476,0.33133385812811633,0.39607258264744616,0.44494484817464874,0.5670790653973337,0.6902480755955951
swirly,0.011010890667367046,0.014624709142675774,0.17133143378529625,0.3694004845824036,0.3848909375201599,0.4507012945377147,0.45754721679011645,0.5103862470797176,0.5245610060503705,0.5547127992743593,0.5189915028473684,0.6014222709313695
maroon colour,0.4616104075320627,0.6251084128099937,0.630336341171055,0.63875848939425,0.6084199554990115,0.6312803097229325,0.6280634436705561,0.5815878157836921,0.5718871216507655,0.5642098712212071,0.5238212584647072,0.6333256446411356
"lines, long, tubular, vertical",0.048920545980879804,0.2668212191069834,0.4183105808662002,0.4649953775100174,0.5100422053049369,0.5107352909005314,0.495223875820508,0.45694697961752817,0.4872974376651348,0.43495643917963855,0.4728189842824896,0.5421608400673135
mesh,0.08198014053889713,0.23976876436164463,0.37214395185359905,0.4974474390185316,0.5350061817538045,0.5916330857749736,0.5359870472486445,0.5798102393504398,0.58140684390525,0.6371262823341908,0.575056316018959,0.6798154349311947
