dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
string-related,-0.4013769695374241,-0.3878059357222714,-0.3915622845687208,-0.32198877215258026,-0.28668098561286226,-0.269157269514676,-0.2845827661299736,-0.27881989866114876,-0.2129807550697298,-0.11393125466551468,0.03224957862841482,0.10221918387937201
arms/legs/skin-related,-0.3284751399778678,-0.3202664444619723,-0.28105129161076303,-0.2587656789578998,-0.22484738741223875,-0.20376165328393925,-0.14967807941884304,-0.1574120469124436,-0.10039846306897249,0.03673279554872588,0.0970800890960839,0.1698966557502608
shiny / transparent,-0.392198022654042,-0.33991402505171653,-0.3091182777446675,-0.29925964349478495,-0.3125913390271269,-0.28859827475520006,-0.27471488969819235,-0.25441186944436645,-0.25106692292913735,-0.1535930391521032,-0.07823103812028132,0.06587424511104667
construction-related / physical work-related,-0.4424538803740343,-0.41632348543078,-0.38577136894224573,-0.38966934164471856,-0.35523431436480424,-0.3278671918222771,-0.29212256314014495,-0.3066834720904472,-0.24509046150886138,-0.17858556901602674,-0.08593057958934569,-0.04770343366960739
fire-related / heat-related,-0.3365520047549402,-0.3458807365934202,-0.3342661456428253,-0.3248952430608747,-0.305730051046357,-0.30057365216799115,-0.2941952464781423,-0.24525693614320154,-0.20563630552180268,-0.11300317242443403,0.015769605027266764,0.17547363108477598
head-related / face-related,-0.33048070706342303,-0.29688482701293273,-0.2731664066409438,-0.2557009027394852,-0.22894349986160734,-0.17875172928107053,-0.12055420866370525,-0.13284752997760885,0.015775942539109744,0.11109928267117575,0.1832512983167749,0.20707017325637211
beams-related,-0.33151718520650575,-0.2893051726338205,-0.23727873636044539,-0.20043752142175264,-0.1352150761772024,-0.10869439176139384,-0.12327898414201477,-0.12006499284455052,-0.09610099592923782,-0.04059531175356845,-0.018973695802381618,0.002057815303086019
seating-related / put things on top,-0.4023144095040869,-0.35785734430618077,-0.31257584587682374,-0.293352880171198,-0.2597856291786924,-0.23794962086680527,-0.23984298388838088,-0.19418015987929893,-0.1365232387664843,-0.066319356174108,0.033981009850968746,0.04843662268344673
container-related / hollow,-0.4109625396737606,-0.39723866789545403,-0.3664199027848982,-0.3429480944942491,-0.32258009225493267,-0.31349264610911254,-0.2909086008599824,-0.3292975951601047,-0.27586122220014153,-0.20926351955484357,-0.10770553592740817,-0.0634806637540759
child-related / toy-related,-0.335008293497536,-0.323051427681591,-0.3158108538150861,-0.29271148796572444,-0.2976089532855586,-0.26495127337666413,-0.2655898801844605,-0.2607680735752633,-0.18883661173494737,-0.15866835173441074,0.0882427639778105,0.12318411014616726
medicine-related,-0.3134582487289068,-0.33544202300623027,-0.32044689544719596,-0.28460715941196835,-0.2872610415134529,-0.27554994960932055,-0.2833982580308809,-0.2576302793987493,-0.26417715574420764,-0.22041202758815848,-0.08975071460660478,0.05156420967544173
has grating,-0.32961121513367364,-0.20986091109804805,-0.13296578129046344,-0.14305245130217115,-0.1222366114938569,-0.10869422173356535,-0.1652128759547289,-0.1967391254400206,-0.16962662659020156,-0.12263157361725763,-0.17418505878290236,-0.08410616937500959
handicraft-related,-0.405961107086388,-0.38167025956958556,-0.34283824477945624,-0.34696521393189217,-0.3101037242767284,-0.3143620448685249,-0.3193668909821219,-0.3256155928268898,-0.27978557508020896,-0.2921546329774476,-0.27436101513471556,-0.2266684033071349
cylindrical / conical,-0.30739063010529866,-0.30551940605122097,-0.31645596526121356,-0.3548328179981213,-0.36367594941426584,-0.36620600201697506,-0.34120956340073727,-0.3116901741167155,-0.33341404514860673,-0.311604339241774,-0.28521543637268376,-0.25518503567873885
