dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
made of metal / artificial / hard,0.1532551098909577,0.24872197470067203,0.28980564846619605,0.38104674870706867,0.4599539089328649,0.4682253088057704,0.537010964433571,0.6709760539713494,0.7231944612760383,0.758657408513014,0.792821004150694,0.5465405610799425
food-related / eating-related / kitchen-related,0.2001555190073937,0.32115125632552566,0.33411592698785975,0.4237144054957671,0.46401068654653166,0.529142377369549,0.5893830705030596,0.6652351461352204,0.7159421537951114,0.787731315512665,0.8276125460501162,0.5710223395723625
animal-related / organic,0.1302241190711939,0.22912117737885163,0.26047401695899264,0.3734384664106537,0.46456103814169847,0.5185413178340801,0.6232772356766667,0.7416139558075973,0.8147020348777636,0.8277256130369086,0.8477888535015321,0.388509875463078
clothing-related / fabric / covering,0.06003995915930693,0.11368811100983878,0.12738226801933605,0.1799347213967185,0.25912185125229215,0.28024996107188793,0.37707345770708267,0.47956947877530876,0.5611843258697491,0.6085779055502721,0.6425858668269886,0.34251875901436335
furniture-related / household-related / artifact,0.13788454642282233,0.22668146796605926,0.2595517227471634,0.34525403667517984,0.3835912140907993,0.39851020518240143,0.451367988563936,0.5427150858130454,0.6207212327439496,0.6182002812110083,0.6514709793741997,0.3943708592553322
plant-related / green,0.3356437407339721,0.4313136820161878,0.4245089977230444,0.4635137372206216,0.4783279771435257,0.4892238155183398,0.5337718897569299,0.5741479518718509,0.6222516559616345,0.6666437033686257,0.632604816049582,0.22088912145078266
outdoors-related,0.15150938557767213,0.23734273216341872,0.227771719575816,0.3028940297531213,0.38726338424795925,0.41778797647016763,0.48790458609719045,0.524198240476462,0.588828147336953,0.5872816138507719,0.5969024115367028,0.4617058507823215
transportation / motorized / dynamic,0.13733146952419484,0.2280331758581754,0.2308030547061396,0.3243751499403511,0.3875130555522488,0.36940565684256177,0.4208783379019495,0.5419107344619212,0.6191656237896288,0.6555795999102496,0.6011278574275762,0.20329819039676156
wood-related / brownish,0.10288274667041275,0.1772998173919158,0.17778484735155464,0.2217289241146544,0.23697540660288596,0.26444684781323513,0.2956933706355409,0.3099234537007034,0.36835191702160974,0.37659391661357733,0.3329880183407862,0.4799728471389142
body part-related,0.08442448278260462,0.13026195417792297,0.14253894674034406,0.2019764527166732,0.3424190491208504,0.3261184022403316,0.5221829293081693,0.6407432883432418,0.7147544058233732,0.7314197966179325,0.7108610908235351,0.35881044230489856
