dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
mineral,-0.16282906243031864,0.1356132307956289,0.4190518100846212,0.4969944791128328,0.5368664628572828,0.4908479428354472,0.4624306127749305,0.45693287675961203,0.5023397582125846,0.4334587424137126,0.5204402658966593,0.6013701344668865
wood,0.16012168549101408,0.34527156383468427,0.5587228570891212,0.5565610285596152,0.5240334673879007,0.4604134926123441,0.3802763152943477,0.42562416756216537,0.34278099624324343,0.46026998591868146,0.4479900856702431,0.49158099275749356
metallic,-0.09046490961373456,0.23791498498612906,0.40256523920205634,0.3520572930620869,0.3330885250909331,0.32474931387769074,0.22252032451376813,0.059604096132891846,0.24294445834971015,0.20289830608363815,0.1986918603738194,0.37552610128671937
fabric,-0.8053583180650993,-0.6434499512553623,-0.0988358717422431,-0.15873467500788813,-0.19935143056007862,-0.2807949364457601,-0.1740331497694128,-0.1673906200937807,-0.2567117006489708,-0.00621109931361058,-0.20303945655553018,-0.16708184728753137
white colour,0.36585822181649197,0.5506920125377726,0.6100919961809066,0.6121158993667434,0.6224824833576593,0.6430744612489845,0.5984381483152887,0.4605317726780157,0.4312285966936094,0.4415578105223396,0.3094612406666674,0.301690799931425
grainy,-0.3607103030953633,0.0009325926575108667,0.3970941920760047,0.5020026534110532,0.48531652258100033,0.4404921820419213,0.39552108590435475,0.33631429807953195,0.23645091305580435,0.16477172748880145,-0.025759137558662114,0.03616811092548411
crystalline,-0.6181127339811314,-0.2594054846900462,0.14747950745920596,0.20478353340065114,0.1251623534921383,0.14302441266986682,0.023663024474712212,-0.2904855873727391,0.0060226729424169515,0.12926206676316618,0.004329971000616517,0.24122789781046738
"straw, fibrous",-0.9096974418997059,-0.22576993348665483,-0.012093080801408595,-0.0290925540696642,-0.1855796442836465,-0.04882087587224043,-0.03380907571420333,-0.2413335342986052,-0.2230906662630699,-0.38440578113695006,-0.5555245132100234,-0.24838167683909923
cloudy,-0.3942595620570966,-0.37406342406906246,0.0005363132161462115,0.03820439643844753,0.05124225706543186,0.04099894428026072,-0.09524485193688148,-0.041384731862096104,0.09668459891570223,0.2276005605475951,-0.08470078277693863,0.0444079975027493
small,-0.29247697929604277,0.07090230903934777,0.30960342629656523,0.34985025949243553,0.40166375090749373,0.4559729779749439,0.31410242322536297,0.2209531451958969,0.08956982883235032,-0.013829897851349804,-0.37908596004195677,-0.013754928123115517
"beige colour, tan colour",0.08094491240876844,0.41275426085130923,0.5445950683475451,0.5156907614664323,0.3516034783953013,0.2211197350028251,0.05224765205848492,-0.1613161520302809,-0.15933405663105032,-0.5547169057419895,-0.715461726471667,-0.1860916119669822
viscous,-0.7687126235465801,-0.52663513865302,-0.2844239714287087,-0.40503794288835254,-0.44806229018211285,-0.746561909909033,-0.9584967734557873,-1.2008245003628901,-1.5328242223314124,-1.2010057952120863,-0.6468545072876977,-0.5969430373474893
black colour,-0.10836518425444985,0.26079322403840044,0.3220857227977224,0.3478625698102876,0.34695507018477806,0.18157916046739267,0.11306608953483333,0.06692041480796833,-0.10274933935668633,-0.39071366543338704,-0.9956449467551775,-0.40365529758431373
brick,-1.109349336829531,-0.5072596960961552,-0.38894115552019115,-0.6186166553798591,-0.7600811965296758,-0.6154958215804242,-0.7758497566357689,-1.0395784271172208,-1.499311026563952,-1.0085789263556015,-1.6388875195233221,-0.5583281416437055
swirly,-0.8654218449598119,-0.528706146313708,-0.0736561996563713,0.08635147152558695,0.06994954061354537,-0.03038608272247101,-0.2791490901224002,-0.43123993152725815,-0.20999042143480767,-0.7797028308287617,-0.8106911606518047,-0.3965156664836241
maroon colour,-0.421836092983654,-0.001961718500280307,0.12225760206549748,0.09204394976728694,-0.27916611432628136,-0.33254339836439994,-0.5386072389044081,-0.9278071641579582,-1.3915898512401998,-1.8760202070780445,-2.0839276686000483,-0.9966106858870912
"lines, long, tubular, vertical",-0.8676523303783681,-0.28146274458817505,0.10983910972699396,0.14419398695976063,0.01908347504654635,-0.07393129103673497,-0.5645913951230457,-0.9031472550825356,-0.8322878743071053,-0.9238605578797351,-1.160936460241234,-0.35584012285822336
mesh,-0.6476162404167063,-0.21520419720412312,0.17928348336267838,0.26745006362416623,0.27640377498727897,0.2421477848364451,-0.040767380917306736,0.11970030507161149,0.06771688094612346,-0.07209718379790404,-0.8289394653761534,-0.20913983331524935
yellow colour,0.16590412193658274,0.34750656933303414,0.47484513752125557,0.30950275028728685,0.10993278533363829,0.10206247909414319,-0.17709536477019863,-0.507173163184377,-0.7457067961075075,-1.0888215328934947,-1.5701651610305016,-0.4599059571680789
multi-coloured,-0.20134669483862377,0.02241556222357527,0.18465356069468458,0.08650073398502144,-0.2055958785948735,-0.37309693532277777,-0.13417834848018115,-0.2958225497057304,-0.466501287165514,-0.31604232068519156,-0.1993101223521653,-0.4802342784499503
thin,-1.146063531338673,-0.8187473110145845,-0.49402505489748727,-0.5924407934506907,-0.7471767942122782,-1.0328212500453477,-2.5243967840096673,-1.7569440223184778,-2.1076786965893617,-1.755715509858074,-1.7653578858364458,-1.037971191292621
bulbous,-0.8920020031393581,-0.5809032462714042,-0.22327957660020276,-0.2947142386872266,-0.47751143147713204,-0.8511506027116557,-1.188704398989741,-1.3059210387413203,-1.5094985541736663,-1.6405770691721084,-1.8159135370223431,-2.319459589551299
green colour,-0.06987484014417994,0.011041113606226838,0.29481042191845236,0.1601927504133695,-0.010456685499552264,-0.0018168833482054003,-0.6013312953725857,-0.7719449113175628,-1.0180993965308662,-1.8425267638398766,-2.3108537386603922,-1.345636211842108
blue colour,0.10554224035123169,0.33093909846621533,0.42581845599783313,0.3567160497533956,0.2015227854521143,0.22263683757449923,0.03176459035119772,-0.2867307464430095,-0.3924694605489639,-0.6695362474507803,-2.0252827046617563,-0.8664299564557529
shell,-1.4015331323671616,-1.0930430601276715,-0.599812107293066,-0.9054450591710037,-1.615394881595711,-2.0686583562193492,-3.426391946589026,-2.921452560973751,-2.999778178204614,-3.754229650354673,-2.21695383423227,-1.9933242879196338
"gemstone, smooth",-1.5886926461818756,-1.1333567735055232,-0.7277992487459192,-1.18807705527225,-1.1223443200916239,-1.391266675619663,-2.2697297873865776,-2.3430428271362866,-2.3774470114074875,-2.355673730876231,-2.7152510912742542,-2.32842486479871
sheet,-1.0563480251210395,-0.9102701700282637,-0.6222625425785896,-0.9014766097820568,-1.3968496496539275,-1.65870330156933,-2.4295686706071997,-2.6995909101184745,-2.997836623901199,-3.229302526453779,-3.6687070052082773,-3.693973562236131
hair,-1.098962964960218,-0.5752196470127655,-0.3339257167710631,-0.6854981617308337,-1.2165268438196961,-1.095629463483831,-1.860462638853642,-2.686758020804827,-1.845223668070601,-2.8555043782064744,-2.707889966003404,-2.360347982005872
spongy,-1.6327018587774376,-1.102843987845655,-0.9067410466651775,-1.2153564941057022,-1.7259902344175917,-2.175279549124535,-3.118144102420845,-3.4909614531335342,-5.029996147474628,-3.7930385489189824,-3.2322025951925104,-1.7709728662564737
golden,-0.6583185439528544,-0.34149239112725593,-0.05561378191691513,-0.26281529216828375,-0.7343599506669234,-0.8233022825715779,-1.205677250625519,-1.2562227264345207,-1.7681539498902823,-2.4828603702630607,-3.469588732272416,-1.8008758410731063
red colour,-1.1915602195062287,-0.5075908321381005,-0.5243945273417918,-0.5202927781803635,-0.7520314543243182,-1.1998931889097117,-1.4981998856930319,-1.2777997735274709,-2.078468836904464,-1.8402635736736919,-3.303835147869237,-2.3423969372210283
"round, smooth",-2.5996266356119224,-1.3860713874461459,-1.0914782297807708,-1.6567023863565535,-2.028437653270213,-2.5567913655550583,-2.5726272322890913,-3.551121491189825,-4.387649966858599,-4.307731754699713,-2.6238856521747875,-2.3597475540092736
cream colour,-1.1085916901582988,-0.5939772171171057,-0.2687758895239091,-0.6283858356361602,-1.1565561803045412,-1.1968090535920755,-3.0799265847924464,-2.6022472130082632,-3.0898432047759226,-3.947975582908646,-3.4467496983719754,-4.292880962083521
bumpy,-1.0209341324434158,-0.6883543148952215,-0.4262073532550851,-0.9544024160371883,-1.2186895671250768,-1.5010323751496348,-1.6180259667605568,-1.760575215371059,-2.4683018025233,-2.9815804741099434,-4.599265779837259,-2.706230843880789
hot,-3.01032074843967,-2.1133924730776252,-1.8663108745669383,-2.3745562629726207,-3.451590147030096,-3.400435402304152,-4.047026024123154,-3.857353091680873,-4.414806745586548,-3.7553803536996506,-4.540492641254797,-3.904916186792127
turquoise colour,-0.8869588262013426,-0.6665642347265563,-0.2492313883115707,-0.652339215622196,-1.4579963342150746,-1.6928552621365054,-2.593608375114499,-3.120987026636075,-3.7689716067089685,-4.698094121228062,-6.1321374008328435,-3.775086831649678
