dimension,V1,V2,V4,IT
mineral,-2.736070577764982,-2.471600496107862,-2.3353180561743003,-1.900223600571918
wood,-1.4664472908466424,-1.585036235506537,-1.5129924367843905,-1.4707549741322343
metallic,-2.176721871895138,-2.602741800665376,-2.1035932125248125,-1.1840219885607501
fabric,-1.403272925794131,-1.4750678639778112,-1.0540409134748132,-1.0328301448512454
white colour,-1.1927020241913708,-1.0025922993884273,-1.2710507177007488,-1.0073571341023695
grainy,-1.4850546132611413,-1.2530692632885674,-1.0438586903047455,-0.8868069952546509
crystalline,-1.5624648207619392,-1.6131816600181326,-1.6788217093320772,-1.3729248768304405
"straw, fibrous",-1.194027090267221,-1.0128348734081714,-0.8707131707999252,-0.8475153895454628
cloudy,-1.2919513909983529,-1.277242667324526,-1.1433859455705075,-1.3440180269635307
small,-1.5982138412204145,-1.2570411925188658,-1.1116767226098139,-0.6991750559589678
"beige colour, tan colour",-0.9134544778509919,-0.7751434463791145,-0.8411939105210795,-1.5404901195815177
viscous,-1.0525199089120312,-1.1776640241047098,-1.3043380952173975,-1.2654329617178521
black colour,-0.9164186132829277,-1.1788846143867406,-0.8088232691389767,-0.9252103260053419
brick,-1.274728220253809,-1.2081159752564634,-1.3701735672837088,-1.1092696795303585
swirly,-1.081065242617532,-1.05310548436193,-1.0590223894387103,-0.9989329700918348
maroon colour,-0.553162406503557,-0.6873366115080004,-0.6310807288322571,-0.970065552255226
"lines, long, tubular, vertical",-1.1835962346555684,-1.2752510888912365,-0.9098909744982104,-0.4079111600883043
mesh,-0.8731047506775593,-1.1223617903787053,-0.7803672719484913,-0.336560611108762
yellow colour,-0.18438019761694302,-0.3620345697620009,-0.597447924529926,-0.9152823346137517
multi-coloured,-0.5903512746038826,-1.113062456437195,-1.636751494746437,-0.8861118669361931
thin,-1.1971127821838548,-0.9214597453831304,-0.9304203266574551,-0.8287488282138318
bulbous,-0.9090589608199995,-0.8838983787094585,-1.0467721445802418,-0.8275248738172816
green colour,-0.3040401277717908,-0.6146912188173874,-0.4625797385472359,-0.3981648738779384
blue colour,-0.7494052227770533,-1.0550310257108486,-0.862448512078674,-0.5569851112736024
shell,-0.9388831906669912,-0.9132331480994083,-1.0043966967061602,-0.8709537578498405
"gemstone, smooth",-0.8885082878598873,-0.9251033691731883,-0.9724026541231781,-0.923349372795446
sheet,-0.5394333683400221,-0.5514831587971698,-0.5175255684540212,-0.5572560953620505
hair,-0.5130671809026444,-0.5310866464377146,-0.5358209879080464,-0.7396170710085401
spongy,-0.6312060862263666,-0.8759318175952346,-0.7904556912427176,-0.6464808292317847
golden,-1.1340709303298842,-0.7474164394232177,-0.7882290369949949,-0.8339607193805698
red colour,-0.1770415245775323,-0.5191478038128428,-0.8203536240314315,-0.6214195749021922
"round, smooth",-0.6512165958446419,-0.7015492216931123,-0.7075862342700083,-0.6578149157881836
cream colour,-0.5305111530811233,-0.5221887670347318,-0.6405543779443501,-0.5978873423786788
bumpy,-0.667245726444534,-0.6739415296020568,-0.7572518219215758,-0.6779940649185345
hot,-0.6757262023054216,-0.6489690976573903,-0.6770446337842266,-0.8752734577117158
turquoise colour,-0.43403899854853467,-0.7098426108731803,-0.49418420235318816,-0.32222064040822573
