dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
made of metal / artificial / hard,0.12399299629101812,0.24186043497277254,0.3076388516351508,0.3713661512720361,0.3918658262831729,0.41580914602864294,0.446214634279392,0.5255863300192145,0.6353663103207883,0.7423298406883628,0.8024824453605082,0.8416275065613606
food-related / eating-related / kitchen-related,0.15982818155607803,0.2892616808334435,0.32590311033845476,0.41167429858689897,0.45956984035208326,0.49705623964595225,0.5507184806576575,0.5651817543650219,0.6883228236790734,0.7742922956171416,0.8313373969084311,0.8715600337636079
animal-related / organic,0.08166053915130433,0.20991873475915013,0.28148308783918374,0.339240925236866,0.39075096570962076,0.3889625653488348,0.46608666417923506,0.5643277751867133,0.6954325588035632,0.8535232811106677,0.8842352803568093,0.8967222932634391
clothing-related / fabric / covering,0.01484094109359424,0.0950597570213757,0.13667287054569854,0.1674307898060451,0.20021458565046202,0.20023516043440837,0.2712857211237658,0.35905368383830083,0.4665328010653427,0.6403401550456084,0.7053758104491381,0.7639696863167813
furniture-related / household-related / artifact,0.07986833681941519,0.20379476094295668,0.28603147083478375,0.3839186091429435,0.38640506907983196,0.40382281571244605,0.40756134598746674,0.43262176451518397,0.5492695193886976,0.6534843788059682,0.6818148461934442,0.7393551755823329
plant-related / green,0.30473768716854366,0.3978931075798888,0.42488785835269127,0.45882207580334333,0.4682078799498134,0.4998957550582349,0.48929651109210814,0.505087752601793,0.545378752934498,0.6104621668580718,0.7197737931131452,0.7624755261441915
outdoors-related,0.16293869394048965,0.19753860686288927,0.2454993207337035,0.2973411818365411,0.33495222996632834,0.3662955256887721,0.40340906581780833,0.4535183292147482,0.5203977706524552,0.6097076131995457,0.6508835964596498,0.6644018255275077
transportation / motorized / dynamic,0.08214638433311794,0.15190379625248562,0.25599328776665486,0.2881680935359163,0.31478578163550985,0.3212310902579608,0.3652551464449235,0.39962489100529053,0.5600559002174765,0.6842789991436666,0.7305192476884115,0.7137161202361659
wood-related / brownish,0.052955239011654776,0.14019603622409493,0.1706917291082083,0.23839547518102278,0.24305788363270941,0.2531028742733049,0.2461060557437902,0.26091400886878646,0.28628608781287346,0.32207435125059114,0.3979511838329076,0.5487917113149519
body part-related,0.0337306723875358,0.13275763485668024,0.21401163926723588,0.29295013678384985,0.3646205984588644,0.3356925664720709,0.4804239799740916,0.5596876729012463,0.7131459275514695,0.7837971871732622,0.7780513759032303,0.75792892208421
