dimension,V1,V2,V4,IT
mineral,-2.3102939828712126,-2.393346986877587,-2.2791677753048374,-1.8101085463639608
wood,-1.6403070430407016,-1.0722718969224596,-1.1797653530310468,-1.6122367004091207
metallic,-1.4865098156835548,-1.5548382306384747,-1.5810127229837576,-1.6076964166379324
fabric,-1.1277558497062206,-1.019831357966729,-1.2478046239494898,-1.2349199109476157
white colour,-0.938063993975981,-1.031975054621494,-0.979228109251107,-1.3357084042676446
grainy,-1.2230416205850179,-0.999832474874434,-0.764348312379109,-1.0183492386458952
crystalline,-1.1548899844317346,-1.35224146073825,-1.2940426737432444,-0.8644321801654495
"straw, fibrous",-1.0767685279384764,-0.9205382621395495,-0.8309520370466899,-0.9681276104093315
cloudy,-1.060548274928503,-1.150965111305271,-0.973209696340839,-1.3237864966263988
small,-1.005550986808906,-1.292703304100391,-1.0690889141506892,-0.2739730654935235
"beige colour, tan colour",-1.0571039911211608,-0.7014882218997001,-0.9821743481397993,-1.0167563561214945
viscous,-0.7131386808950262,-0.8006698654079132,-0.9495035595817898,-0.7238069270131751
black colour,-0.4916692930237976,-0.6936024680474941,-0.5959918806776194,-0.9904654279401697
brick,-0.7760896952401333,-0.8909632436941077,-0.9093227780757456,-0.8440067778088634
swirly,-1.0332414350816719,-1.0130498481065113,-0.9411897325680774,-0.9384955707796105
maroon colour,-0.539951913917972,-0.6448412359559967,-0.5034581487489804,-0.7762764063053373
"lines, long, tubular, vertical",-0.7180508712306148,-0.6004539925116297,-0.8460676976336452,-0.5558120273060494
mesh,-0.9094057564105797,-0.6273918975877386,-0.44530659118927685,-0.3445567381471286
yellow colour,-0.7264498351458926,-0.6394837647798117,-0.5912988655158038,-0.5424425792479706
multi-coloured,-0.4420558326513253,-0.6881737802908001,-0.7078245621798427,-0.5986311876467707
thin,-0.7137863042272092,-0.8154049444291938,-0.8220160659011471,-0.8513181019601201
bulbous,-0.6906952075083062,-0.8332150655392774,-0.7615096626626132,-0.7631972726340484
green colour,-0.5714725768650293,-0.19287862107614062,-0.3154213706939253,-0.3500301083992854
blue colour,-0.35757630234017035,-0.5877960218670142,-0.551180430917944,-0.631409927384267
shell,-0.6135400869532992,-0.6803437814339439,-0.6212991633875262,-0.647864092323787
"gemstone, smooth",-0.6462368856453646,-0.6974786461029632,-0.62767345062077,-0.3632587221482926
sheet,-0.41827406407146794,-0.44571937707832854,-0.539343914057349,-0.7704273945275384
hair,-0.7492219738129606,-0.5909493941317923,-0.5496565084814833,-0.7595192715512469
spongy,-0.5381250155594017,-0.6584420029630378,-0.6887668742890307,-0.597960688272277
golden,-0.7266587593341636,-0.6967355704051807,-0.6296396513569222,-0.6035874520352316
red colour,-0.17292710751420404,-0.394108058078146,-0.40504267750326184,-0.3568586778008449
"round, smooth",-0.5443441175780515,-0.5201933076355296,-0.4634420725263524,-0.3824229555647567
cream colour,-0.6021980624988885,-0.5842046580428775,-0.504138579252362,-0.5742084242901477
bumpy,-0.6001382830702062,-0.5725861313636438,-0.5955683379167975,-0.4839298327967656
hot,-0.4549909025710537,-0.5561883502091909,-0.4389401841460905,-0.5022956247381789
turquoise colour,-0.43873396318672686,-0.4486540219329265,-0.488809752945794,-0.45587906051576277
