dimension,V1,V2,V4,IT
mineral,-2.683382603821243,-1.9818581572931286,-1.671707283056421,-1.698363811330223
wood,-1.7209287703855627,-1.287202286772441,-1.5396252568340514,-1.6946705508055748
metallic,-1.8704387846295738,-1.8152434423270258,-1.4248450372891397,-1.549060353763572
fabric,-1.1908536723742116,-1.214660422094691,-1.4391222610790266,-1.3500070483073623
white colour,-0.7110766708857603,-1.1388712167563635,-1.1851305328408883,-1.1694380513477132
grainy,-1.0634583599419845,-1.105430298252625,-0.8255527377324801,-0.9545886875319867
crystalline,-1.3900423467584986,-1.2510015386819728,-1.0370440204835751,-0.7316391295492359
"straw, fibrous",-1.3337341903217879,-0.8318907332222594,-0.9783224867616289,-0.9169850578569176
cloudy,-1.098872039986822,-1.1696320989051796,-1.1085936513457244,-1.1021831245706464
small,-1.4258881548912754,-0.89429606832342,-0.3495169394566411,-0.5454402252580555
"beige colour, tan colour",-0.8396319380341679,-0.8654650258502747,-0.6224019322813916,-1.20397510166659
viscous,-0.9425766392568657,-0.9775764307763761,-0.7482896189663957,-1.0974952244239033
black colour,-1.1561007956139475,-0.9494429363166823,-0.6491060842884508,-0.9624949483786549
brick,-1.0909733597622262,-1.05434163568456,-0.6496067329844173,-0.9943639354877847
swirly,-0.9825833728537419,-1.086422726261905,-0.9924733327813655,-0.9776884478766634
maroon colour,-0.6876719307199763,-0.47006051169310004,-0.26471168733998174,-0.7110049184402345
"lines, long, tubular, vertical",-0.8674934295321604,-1.0310113094693039,-0.7773243211517393,-0.7956243130815175
mesh,-0.8164249095690439,-0.5596013833649971,-0.48447051090933124,-0.30437275953784115
yellow colour,-0.46790584630580145,-0.3010392547191194,-0.6119307969095764,-0.706035642435255
multi-coloured,-0.4662236047292905,-0.42683768868941163,-0.6766074555316608,-0.7332900326546665
thin,-1.0336644814664688,-1.0042471570885287,-0.7482179251017123,-0.8287765683619077
bulbous,-0.7890076531909644,-0.9479900563393127,-0.5696702324231755,-0.6926662785063202
green colour,-0.3990737889312399,-0.16344177579761143,-0.5612074035330119,-0.3025263646305534
blue colour,-0.8356541088611937,-0.6755454409175603,-0.6349322632784771,-0.6215257275520969
shell,-0.7955457845647336,-0.972620448069035,-0.787544412303766,-0.754709496801911
"gemstone, smooth",-0.772651903956096,-0.730469010049466,-0.360558747990416,-0.5815757324608872
sheet,-0.5206659323909819,-0.4933931841768482,-0.645580383281604,-0.6661702560668132
hair,-0.5216140642754832,-0.5538537356893654,-0.6342247333891107,-0.7907258009058633
spongy,-0.6636754678567451,-0.5727474012484477,-0.899694018098159,-0.7919852221214276
golden,-0.9043003783249837,-0.7597122630792936,-0.5532830154331922,-0.7258892757534186
red colour,-0.23172917875807486,-0.24989252397241524,-0.3176107079533943,-0.3514022476902996
"round, smooth",-0.6435596385017641,-0.6401988594384842,-0.3542898049056806,-0.6067757500899762
cream colour,-0.4657586621294798,-0.4958961534537465,-0.5513426083042545,-0.6054123704440573
bumpy,-0.6189381997811367,-0.7619761365823319,-0.6871794525300661,-0.5408320934441413
hot,-0.7159674553981752,-0.5370665404903123,-0.4297729752735462,-0.6517928684540024
turquoise colour,-0.5875149775130861,-0.4005225500169922,-0.4401732689314415,-0.4687982190963571
