dimension,alex_conv_0,alex_conv_1,alex_conv_2,alex_conv_3,alex_conv_4,alex_fc_0,alex_fc_1,alex_fc_2
mineral,-0.03843772186181412,0.12468986484927128,0.18129870827217487,0.10832115105307434,0.05512498004328077,0.11912106794739659,0.06947870572593082,-0.02053535834550089
wood,-0.05836139317060897,0.22071397779125265,0.31050019852804944,0.2442761697753164,0.20575244699114173,0.27805150362168535,0.24394695490644622,0.03496678464227874
metallic,0.07851238001998342,0.373399368457439,0.4116192087407794,0.30748417333937594,0.18368722180442637,0.2967698494872598,0.17989013301801587,-0.04738257551139672
fabric,-0.21118114992853904,-0.15188198504308864,-0.11223167625409289,-0.11110624692027075,-0.1559210146637819,-0.10870665590828506,-0.1458954559259312,-0.1958337956240185
white colour,0.47800549133675024,0.6219648763856402,0.6289420597501322,0.605971049017483,0.5410881598583958,0.6114375915327571,0.5241736780893673,0.05617959407496552
grainy,-0.08431942994387041,0.09226556060492215,0.13507617677935635,0.0801845306179865,-0.023463739149006468,0.07210555108001802,-0.0051519967956112685,-0.06540276024665363
crystalline,-0.10079535003360632,-0.1007413693893104,0.005327703694061792,-0.04753798165573166,-0.07060819174260329,-0.030076561042222994,-0.05423187754077234,-0.06813186530335194
"straw, fibrous",-0.07879777627909283,-0.049027023089326736,-0.003659059930637565,0.04901973368140557,0.0016613524221167463,0.07317626439792745,-0.0002541773497592992,-0.1090772942744608
cloudy,-0.03781535382298977,0.02210707048832866,0.033243147309111584,0.002608864162104174,-0.025860226919884842,0.003915186065867315,-0.02234548547445907,-0.029164731877381868
small,-0.07498916860723957,0.20597879019523607,0.2390859398043383,0.18900712479055595,0.1532294716130596,0.1730652005967918,0.1488381024717868,0.02524212869030832
"beige colour, tan colour",0.20265067313155907,0.40844843998862757,0.45256579505962735,0.3148699049170455,0.21948838898678522,0.3199064240413648,0.20756310312740536,-0.09938599133928507
viscous,-0.11534592995020838,-0.08335162979139638,-0.07271229972922752,-0.06879996878175132,-0.08979065682895107,-0.07062912242589114,-0.08980880151496537,-0.09130418190315907
black colour,0.19088097371996604,0.42044524333828565,0.46245777311949954,0.3947174655597889,0.28587003663062377,0.37265676649117924,0.2723672954793527,0.005484777617681435
brick,-0.11260314821413117,-0.09178659696333376,-0.07910009089492266,-0.09309507110518411,-0.09229239289537154,-0.12337431984681986,-0.09499279476412785,-0.07769412484291158
swirly,-0.03032466857299342,-0.06754888475022026,-0.07261532276355152,-0.035645496004860486,-0.0348198393715349,-0.03278186748724886,-0.032195397231728026,-0.03630188140498628
maroon colour,-0.13584115143824113,0.14723166267735008,0.23250910765779498,0.1424511711469341,0.0170842948412424,0.14641484596184223,-0.005580676691740627,-0.33793406466476766
"lines, long, tubular, vertical",-0.10076245966522061,-0.010339116928915138,0.03344942726886323,-0.041145829197804816,-0.054832997037757514,-0.04206332515127391,-0.05139261876077363,-0.08843809080862239
mesh,-0.03166369836317593,0.08570083640667364,0.10953975717127973,0.08081876236713163,0.004788384167042525,0.08183494389094988,0.004802756357962512,-0.03460235057978676
yellow colour,0.23798952830427597,0.4881058643978949,0.49154284149022587,0.4135231539172593,0.27521635752616325,0.3834153987097535,0.2513462793996898,-0.08931096085967886
multi-coloured,-0.0676862495118559,0.21531613529741905,0.2630159881585955,0.1442977955989652,0.011576216097002523,0.10092736556349272,0.009309077331096394,-0.05583505309937033
thin,-0.07184826484028332,-0.10658048932215088,-0.093826421856484,-0.07109120989922552,-0.07067614430905189,-0.07213700582445487,-0.06574814857043712,-0.06266672097719335
bulbous,-0.1004043709855011,-0.11296548698057587,-0.1035822685371283,-0.09880814095735352,-0.10027734887313051,-0.1083969186279592,-0.09854562361002935,-0.09608703125032798
green colour,-0.2382291448393607,0.20352293146831615,0.22351852628837335,0.2624214480244697,0.06530638879804226,0.19709395727089307,0.032641803114821455,-0.1085687872261654
blue colour,0.13339440139755573,0.4295566169697135,0.4524449064837065,0.36479009950399677,0.1768659244478869,0.33106087392018263,0.16161522419741473,-0.013859376262404188
shell,-0.12727692693792775,-0.09482882660618089,-0.06548568146184885,-0.062285555915738124,-0.09036606385990203,-0.07512305307668696,-0.08175759555659064,-0.10768482883906269
"gemstone, smooth",-0.14272003034230013,-0.19048278652048783,-0.1866874010752338,-0.13948707915107275,-0.14949166233738762,-0.13532258319455678,-0.13819188964906173,-0.13811089440088867
sheet,-0.1457067736173855,-0.13627251675639968,-0.14393172302581564,-0.09394872005586583,-0.08292645556519977,-0.08658267202779732,-0.08049054644827332,-0.08976566642529626
hair,-0.07143346800108948,0.013270581254020686,0.004761773653642487,0.0025624653097325424,-0.0007309278719226265,-0.011649624682712667,-0.010995511104868638,-0.04114583891161133
spongy,-0.20584683112999347,-0.28045968819422706,-0.2306307686418531,-0.19802252818711344,-0.15939872773428976,-0.20382900392277245,-0.15752194567598382,-0.13287032830388498
golden,-0.0006902462635106077,0.10303456392607105,0.11262126329743158,0.08319432876069112,0.044099852131432415,0.08195877243093266,0.04382263595980342,-0.01405739735181627
red colour,-0.11871554110432259,0.06719873404541721,0.20128646327141256,0.13332574325035798,0.017767025336629903,0.1057770696580144,0.01346123974934843,-0.09371474242946125
"round, smooth",-0.1281061454663575,-0.1552704004584166,-0.15795883471932431,-0.12487450271293876,-0.11019492085932345,-0.1327653001017489,-0.11147515901689306,-0.11478358761208858
cream colour,-0.11991934932438017,0.01413682338026343,0.07889575656324846,-0.010505712206219186,-0.04069454500782055,-0.035831953135518256,-0.036660739151884655,-0.08095565302644485
bumpy,-0.06583690430430414,-0.07790098949970715,-0.07629115682708176,-0.04972011121972888,-0.04052294568357671,-0.05984656671432387,-0.04170556527770519,-0.032499444419740606
hot,-0.22946194917944487,-0.2784447058006859,-0.2741112753531167,-0.15523689731828702,0.0014185877552078785,-0.1022014993662637,0.008531755465775049,-0.07193996364569592
turquoise colour,-0.13212839265473994,-0.036588638686327626,0.08644065987855515,0.08333212567694698,0.020923562190823676,0.05335866863370453,0.017570762279687423,-0.04673624426731805
