dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
mineral,0.3021502766195159,0.4865076719143325,0.5714223853136978,0.6938186199494858,0.7286959906901375,0.7552138086652929,0.7434415527937988,0.736563357387344,0.7641040891212169,0.7917354075019313,0.8172030883837419,0.8392525029349684
wood,0.3782968303123954,0.504543218053425,0.5982916997352374,0.6794893031313987,0.705925284215249,0.7058078244455219,0.7168916531635064,0.7262635655835074,0.744225189688135,0.7664359122690242,0.7771100414144133,0.8023177001264733
metallic,0.41029370301271656,0.48003270868086345,0.5254173372729579,0.540767906683528,0.5416034185931816,0.5643959848085689,0.5751457399461747,0.5713216989551467,0.6023794227381162,0.674686759162778,0.678138596330285,0.744196525718177
fabric,-0.1272729416299824,-0.03317233598017151,0.04578709747516783,0.2069565367284089,0.32171775745715436,0.3713098030618644,0.39786861611918417,0.44519400127416997,0.5445447533614983,0.6329280738618779,0.6918705156823612,0.72120248708871
white colour,0.5989010116526527,0.7235318510873215,0.7278835013402075,0.7487020773860333,0.7510956963130582,0.7594717490588263,0.7491208114589835,0.7030220242245081,0.6808685199489719,0.6628551047607585,0.6322608673867807,0.7116010825119682
grainy,0.09771061525142792,0.299940891076513,0.49150929087117035,0.6464634653696871,0.6422079046457976,0.6540199568268275,0.6116317278978809,0.5902149939961114,0.5981359533818686,0.6368530181423504,0.6336407695692481,0.698765851434867
crystalline,-0.07515568565724044,0.10099827881427967,0.26288932271860727,0.44672066752971495,0.48775404747399226,0.5079044476889988,0.5091471558195806,0.5267028168375305,0.5456781226023119,0.6033777241353047,0.6458971957601761,0.7028156818875217
"straw, fibrous",0.09708295416387633,0.19666608309745817,0.21843935909611104,0.2688745481924445,0.37988226171965717,0.43162185689136046,0.4466115977414516,0.45226979583509835,0.5104900012742902,0.5118794067664973,0.5378749662800522,0.5618498998870899
cloudy,0.016307793936668525,0.08881607020572496,0.17907975106794055,0.28177763377477977,0.3388356757646068,0.38006491187524105,0.43123534670668845,0.4527026131458145,0.49281711712808285,0.5368523358583884,0.5477914252678976,0.6008087522502222
small,0.20962126404814363,0.3156775965925127,0.414171146155058,0.5117925677140158,0.5736583322650509,0.5796685921283318,0.5940166251807243,0.5979846534127983,0.6083809314586937,0.6415688600877494,0.6479456725898165,0.6621138257194605
"beige colour, tan colour",0.6404483175472799,0.6661457203682323,0.6858748982436728,0.6791571354053154,0.6556500173695525,0.6119929452082672,0.5504806900538204,0.5335432350442851,0.5109505467329832,0.49956865267563205,0.459086777329072,0.4928745166106868
viscous,-0.08046789897614419,-0.06101373152545272,-0.03952929873356683,-0.001489820587353119,0.0654237271976924,0.08721942845129822,0.10508614608422095,0.14900431196789682,0.19484251490559135,0.3246542745870789,0.3923381332563599,0.48204866259333745
black colour,0.356625469766288,0.5138573628290332,0.500434285708379,0.5322774010205575,0.5201396594499977,0.5449216674977555,0.5080644257428604,0.4698772465555633,0.44948300836333,0.4598547096041055,0.3805318550558846,0.4912921523357374
brick,-0.05497022627102209,-0.037907154051225,-0.021266247398991578,0.01955987982063192,0.07625877587694097,0.06633119656748358,0.13833151869408372,0.18951331154640555,0.2575933050396437,0.3672153455911204,0.47087855313679405,0.5222814676781706
swirly,-0.13618566912378868,-0.0267222535029905,0.06988722889515973,0.2662593322976753,0.2756327521941844,0.31832812152860546,0.324678420531916,0.367494442949988,0.42970272026164374,0.4917897370792025,0.4955376656916073,0.554822166063023
maroon colour,0.40153809353845354,0.5184428062630013,0.48864847545563056,0.4103789728902692,0.4229235168948221,0.42199299288174263,0.29415072392747477,0.18802240937135167,0.11699731232292891,0.10246063565877403,0.11802038595801741,0.16281549605123247
"lines, long, tubular, vertical",-0.12787989691361254,0.0983926438271903,0.148045745669488,0.20596987370135983,0.23783933145766967,0.2837753701473417,0.2309485590129837,0.1642213734703341,0.2643972885220074,0.2656688590649666,0.31884819852279145,0.39050100287926515
mesh,-0.032906683321760596,0.19269320494743858,0.30877752006602033,0.40299453668879126,0.3919488764232899,0.43416824870313364,0.42277641394826004,0.4527026771347621,0.474764543069875,0.5388864218659803,0.5711381982188446,0.6259178505681702
yellow colour,0.5744144750783378,0.6280278238989182,0.633464682736695,0.6012450900454874,0.5403397529854339,0.4966199693016353,0.4283340165795223,0.36645206994629764,0.3089744663479081,0.29071361291664505,0.2497384889804492,0.3886855438514579
multi-coloured,0.31806150777745257,0.35502080488108095,0.3164465735653037,0.36054411339454984,0.330627621930939,0.3748990944149801,0.3970758693311449,0.39031590479997885,0.39725424586028807,0.45280838903257054,0.4329593622015354,0.4754429900391095
thin,-0.11344845515706373,-0.14226535756325956,-0.09005016248277722,-0.11528845169081273,-0.08453091803442857,-0.03683855984753748,-0.059001045333994376,-0.009529935683318969,0.0802343739529818,0.10918901876253681,0.15396439080714855,0.24002562169215094
bulbous,-0.245439936293746,-0.2223801360084116,-0.13123350341124818,-0.026002246311233934,0.07019123321950746,0.09541929788882547,0.09777257295343493,0.07323688604765503,0.09219406419345723,0.18801416548064753,0.16741933204554113,0.2225831067741058
green colour,0.45001620114606133,0.4850408567389829,0.49439134116597555,0.4032418578064269,0.34869120657599406,0.32529143489256246,0.23113161646858565,0.16750133970234649,0.04504618551833669,-0.03823196961498556,-0.2695922078412261,0.08035967985995825
blue colour,0.4567150318076507,0.5406999313068088,0.49089274128908256,0.49010318672652725,0.38182399270461576,0.4121958604886057,0.33275226454665563,0.2863147373625873,0.2532750689387784,0.17524129540131045,0.11581797277575875,0.28830781050694926
shell,-0.17887026664202998,-0.31550243721517646,-0.2599013802846658,-0.24227384579902972,-0.27561547052791247,-0.18252320971810432,-0.11044252548955533,-0.10949516187957035,-0.15713406832608584,-0.053302763336712224,0.11590868407230663,0.06887351895965847
