dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
metallic/artificial,-1.3878940797961108,-1.351488445139779,-1.250977455723354,-1.2542207945745392,-1.2621676936048662,-1.2110856338734055,-1.2351504845771104,-1.0376172026629278,-1.1457705512207639,-0.9717573438198499,-1.1497508930278206,-1.4004664333665717
food-related,-0.4390560139197972,-0.39688751901596886,-0.5046390847152291,-0.4500702464456514,-0.417732109514356,-0.4491886035062793,-0.3314877902119582,-0.47380242403184636,-0.4050377707562778,-0.4213468766524333,-0.53561271462559,-0.23642148500499616
animal-related,-0.3494538999706389,-0.3090945941698515,-0.26742775385106166,-0.14574559348591953,-0.3161301651183628,-0.2449081535125428,-0.31043554987678834,-0.24590417632075545,-0.19233705298128467,0.05499923448372468,0.420973771102217,0.4335597269323117
textile,-0.508553517637107,-0.5055099742190936,-0.4683127853829687,-0.5063178026704933,-0.4501667495292694,-0.37887400429068974,-0.37206741997417336,-0.3628759370586905,-0.19748821613697687,-0.1809716674293398,-0.17660711360936432,-0.05973816240860619
plant-related,-0.35866042095842987,-0.19322364811805692,-0.28163474540597666,-0.21679002782977097,-0.2336643605333082,-0.2820471426693074,-0.33120687975619534,-0.41410114321587654,-0.3582908174288648,-0.36289008439319814,-0.13098441686467677,-0.18685772573679316
house-related/furnishing-related,-0.5618512687625039,-0.5772655996985441,-0.439124445989846,-0.4339156792515513,-0.3721433069761553,-0.3249818367809174,-0.3664252623810409,-0.2418440059276008,-0.25282138602088566,-0.1328805768257395,-0.4968896425152951,-0.40630275537266747
valuable/precious,-0.6584245299476514,-0.6516712630670864,-0.5592575934550108,-0.6549988038608334,-0.593143518043054,-0.5818945457818276,-0.5362192131996995,-0.5537213586908141,-0.47263565591307466,-0.5134296780190442,-0.48993286076115017,-0.4368593744828193
transportation-/movement-related,-0.3854196450064771,-0.3365203142610673,-0.1936695194242628,-0.20359946220318226,-0.12884462844821876,-0.12798128994012758,-0.0763194843748316,-0.048170188618530396,0.018891866367353294,0.13394168317290078,0.024428807015468346,-0.03050073066897685
body-/people-related,-0.36378123974095034,-0.3731708858793341,-0.27283454405420526,-0.26988326040914523,-0.22953762273619915,-0.1359998487452152,-0.12146486161110603,-0.1061841080463799,0.22121877378442856,0.2684578405135909,0.2248156286465981,0.24552988049337499
wood-related/brown,-0.4967955946139506,-0.4832921809634574,-0.4827178770333269,-0.41756145787958143,-0.3999252010400245,-0.4438072588356996,-0.4513764927788966,-0.3779165309483081,-0.4949132585218623,-0.4246122049432053,-0.5030000605824307,-0.3946398590089808
electronics/technology,-0.4254347686647162,-0.3666247396689315,-0.30003207117861064,-0.34414502900562094,-0.2791140683633013,-0.27904161474721145,-0.20022868490313828,-0.12785342683127343,-0.13814415613829611,-0.06494243122077359,-0.08505926631219651,-0.17998975391794647
colorful/playful,-0.4737795869268251,-0.276505588707354,-0.4568521585068641,-0.5104078222813608,-0.33032254268313377,-0.41723578014478657,-0.2685562676884006,-0.46698499138975436,-0.2285929209044022,-0.4218994800913185,-0.349690704690202,-0.2893683618889116
outdoors,-0.5202717618640269,-0.42680337931361567,-0.36824573258158466,-0.29564308890441215,-0.3301664843990515,-0.40000083475300907,-0.3398224970826189,-0.3375630314893543,-0.24756955358190513,-0.17648688618743713,-0.3056924582272771,-0.3384816536431505
circular/round,-0.51978188461664,-0.5048896273064163,-0.5048160361947465,-0.48209227605465044,-0.44123749979108773,-0.4059339292356603,-0.4243114909067667,-0.4220337278836661,-0.46993182499894304,-0.3760718126052187,-0.3464415613095939,-0.34181891906708195
paper-related/flat,-0.4859027012742245,-0.4503423256854231,-0.4731379571063088,-0.44848528424183964,-0.3641210308979166,-0.375461228487481,-0.3465090099215482,-0.2284271898069259,-0.19962974349108875,-0.2603173289989691,-0.36267585960651005,-0.2934101969741074
sports-/playing-related,-0.47459178498323995,-0.44059292434682096,-0.46469193499321704,-0.47813883071455976,-0.39364176230517645,-0.4063314037609671,-0.3888620808437615,-0.3995351187811591,-0.3529760849111907,-0.2690606667856752,-0.1953005659847349,-0.2224513096131624
tools/handheld/elongated,-0.4269418054274716,-0.42297381282119906,-0.3760745188296548,-0.3127965160867754,-0.3761944476279879,-0.3377205972148698,-0.39529025736666834,-0.27115279243352153,-0.28985467487754546,-0.17564886687939407,-0.280385117662064,-0.1835514502861817
fluid-related/drink-related,-0.35800473779732545,-0.3804086534514812,-0.32325561683847526,-0.3366154395286023,-0.31908889715417654,-0.30988750099808726,-0.3002904064154934,-0.2966956134845631,-0.2829620243593063,-0.23033380811356086,-0.15949522619007794,0.0031143049118270705
water-related,-0.32487697770152146,-0.30933822129580757,-0.2918903619114084,-0.254786684685691,-0.26752173689015235,-0.2964546156903729,-0.2588435928824373,-0.27517892523895027,-0.2099595210738514,-0.10111168034910745,-0.01713327662724251,-0.0044721835378287444
oriented/many things,-0.515864566819465,-0.467667784778671,-0.43392242711256723,-0.4825742512458342,-0.3905889378414844,-0.3781898997094273,-0.44444198103894683,-0.36555581030854767,-0.24836587548783706,-0.4403751024335891,-0.3579933801427859,-0.3830561516421993
powdery/earth-related,-0.43628720179899894,-0.4225883775800665,-0.3466638530576909,-0.27855558451472495,-0.39214582934329645,-0.32344705000823737,-0.44418880443074515,-0.33858985784250417,-0.4222337426365175,-0.3363359850788097,-0.2590672399215306,-0.29386521801691057
white,-0.3611134263283422,-0.4909360718760942,-0.317307457973544,-0.29038506647146356,-0.3672295369110632,-0.33890737743377186,-0.3740213560328973,-0.30867566891874376,-0.3396314083799823,-0.3342265292562263,-0.4229863337043982,-0.323404501632627
coarse pattern/many things,-0.37233526756981017,-0.29680790998790174,-0.3099185206108046,-0.3468428044937524,-0.2546031684451697,-0.32843523966706734,-0.31279840190478847,-0.30386266142522333,-0.1948206021071337,-0.2852874131977421,-0.2245064656615996,-0.19772499556243495
red,-0.4191619147345764,-0.07958409617736306,-0.31238846402426446,-0.32038887441873176,-0.264734517601529,-0.26667028147147565,-0.18677012960071404,-0.3386082883140422,-0.27966514505839135,-0.28464710959495676,-0.3620072039904887,-0.24865399560722046
long/thin,-0.44611960839199294,-0.42378544432434206,-0.3741250867297041,-0.3629488261272473,-0.3508228139952072,-0.3736553282498527,-0.3736044996273771,-0.2775081159084034,-0.29933274993220915,-0.29272019278463524,-0.3023407634904962,-0.2559807030950356
weapon-/danger-related,-0.398931396592479,-0.38728739503223775,-0.36640685898700265,-0.35662628174724076,-0.36186010014441194,-0.35774787740466363,-0.3649137504433724,-0.3253422950429157,-0.33832593942052624,-0.28128637404680656,-0.14038276104927983,-0.16977342709412135
black,-0.3887132543171541,-0.3715596552434479,-0.27481094937518136,-0.30259184070252765,-0.3751322324724973,-0.35633423621234317,-0.31616658716564605,-0.3391673212521098,-0.3588222932732348,-0.30057720255278375,-0.35328044275559956,-0.33012352626799424
household,-0.45057136922059526,-0.46030433866252585,-0.4121913637859953,-0.406407325168995,-0.4100228278673863,-0.39799651952856885,-0.3949860813692194,-0.34882952661395206,-0.3903058518207061,-0.3404292644168099,-0.35526531899506053,-0.27114999000994344
feminine (stereotypical),-0.3885355030623867,-0.39659006857055634,-0.3936518181198563,-0.39203481130146756,-0.397929700205345,-0.3521677349552812,-0.35775095973868165,-0.35699617726913835,-0.36637161579855215,-0.30514107625754594,-0.21638574204855643,-0.14189414385569088
body part-related,-0.22731290178014874,-0.20843420980144334,-0.23918912804879566,-0.22029354889907893,-0.22744320104410587,-0.20453144069654683,-0.14971438132965398,-0.12283670031258898,-0.07396842327764319,0.082200642751183,0.08085109398623513,0.11360679412808128
tubular,-0.40186833990517545,-0.40847328495494906,-0.378374421672095,-0.34671775528884163,-0.38477938594163485,-0.35120424309654363,-0.3771795291208806,-0.3416047716751456,-0.334569583028562,-0.3098174646119276,-0.2991970973937892,-0.10340030762898134
music-/hearing-/hobby-related/loud,-0.3010407038927738,-0.2909763031791317,-0.26762136503543243,-0.3076474157570619,-0.27177887838419346,-0.2778788721684733,-0.27247393986655366,-0.24095120919658686,-0.25050537225531744,-0.20954897049201082,-0.17379133765741628,-0.05641898401669643
grid-/grating-related,-0.3540028061424585,-0.28848920990451576,-0.3349214570186858,-0.32272468222268946,-0.22763797494929516,-0.27633667483336066,-0.2910841417482044,-0.2828665159859709,-0.2687575342212356,-0.33184187879806193,-0.2973256038481056,-0.3110061737769363
repetitive/spiky,-0.38724701146207097,-0.26504363855886215,-0.3300968408857454,-0.34196190414391103,-0.25989754106673124,-0.35116550012295966,-0.33433835392079914,-0.3579849223209104,-0.3394117945252195,-0.29460781841387207,-0.21648859875347903,-0.25057207528203373
construction-/craftsmanship-related,-0.4123649013314252,-0.405949548778215,-0.3907380095645454,-0.3651425892256599,-0.3573250153131051,-0.34624805222806954,-0.3652362803936222,-0.32004380440141267,-0.30807821333007257,-0.24383764972918542,-0.21518025409074926,-0.30981257670901363
spherical/voluminous,-0.3394659001979543,-0.30503158975984923,-0.3236348343074831,-0.3257443919314398,-0.31349522428010923,-0.3158149735522693,-0.3124991435226603,-0.32380784859503886,-0.3038833332081454,-0.24594897539806126,-0.23592774656945004,-0.13987014268961473
string-related/curved,-0.3423031447563345,-0.3302068050816589,-0.33791041208003203,-0.31991617450894116,-0.32759082950567864,-0.3012021936820266,-0.3121356036285414,-0.30050379677911243,-0.3091576597550403,-0.24881383514743405,-0.14597160418261224,-0.18523693635833371
seating-/standing-/lying-related,-0.36640621357149494,-0.36744189660620075,-0.3052725074669702,-0.3075014646974432,-0.2959416641612955,-0.27168954080064833,-0.2711609956730707,-0.24677011385188985,-0.24391410011025982,-0.1667349014808901,-0.22036316509272735,-0.21442745402104846
flying-/sky-related,-0.2669864280151062,-0.22816050764161466,-0.18442633234954053,-0.19241701792236743,-0.20465897580792047,-0.20001303999607511,-0.1261618846109558,-0.15334858828023745,-0.136389179645787,-0.05920347092967981,0.058104046053544134,-0.05663243255407924
bug-related/non-mammalian/disgusting,-0.2602751359459774,-0.23907645213231943,-0.23721731231566268,-0.22406045609190617,-0.24662743642165652,-0.24049590872540616,-0.23153840158381245,-0.20646512749352186,-0.2286014011276274,-0.14980833594558884,0.12018779025161741,0.15478794685191732
transparent/shiny/crystalline,-0.3429400197972736,-0.351747143975472,-0.3335168316360788,-0.3164513205600523,-0.3201889700765024,-0.3236377684284537,-0.2838506705222572,-0.3109528962085435,-0.31274819638549856,-0.2586551578221101,-0.1884305326707123,-0.15609760868121803
sand-colored,-0.31749207166501536,-0.3143061794796487,-0.37173893802785996,-0.24897573583957455,-0.3569547789008509,-0.36690498186486886,-0.39945390892615396,-0.3503207041027181,-0.34312308983373563,-0.3241701901673615,-0.3871744318852801,-0.324762038371045
green,-0.1396569539959338,-0.03850123168677788,-0.08333506783798428,-0.04463602086423735,-0.12389848072298881,-0.096948728046655,-0.18421593417406834,-0.19368707979519462,-0.20786271644024978,-0.1990149078964334,-0.19683651119759826,-0.18101793632379026
bathroom-/wetness-related,-0.31961423392060095,-0.3537192534280167,-0.29693527917299534,-0.3074455195659318,-0.3077942070702653,-0.29910973936517804,-0.2996182168317252,-0.3038267502498302,-0.28902981714538467,-0.25253765988893107,-0.21574447859789037,-0.09852428071998731
yellow,-0.32403544575977206,-0.2726091033393052,-0.32144454574989423,-0.2984257961717147,-0.2768502267270987,-0.3125084458499594,-0.27361108215392327,-0.3042012743041176,-0.2753611514895926,-0.30384405256887437,-0.3284799401968572,-0.21260901676077104
heat-/fire-/light-related,-0.24801999101985528,-0.2256685583007847,-0.2302671052713936,-0.24858004326534355,-0.23660644895079597,-0.25699545485957964,-0.21564462266826534,-0.22527059168901697,-0.2177003480233557,-0.1958617284371873,-0.21088285806036433,-0.07471228494744642
beams-/mesh-related,-0.3392287222398749,-0.295801982441235,-0.2659504686617915,-0.2721574163944547,-0.22450939644776735,-0.22068836400621206,-0.2505753088843863,-0.22836880772800283,-0.20042042042924257,-0.25604908065288123,-0.23561199992066317,-0.25423822644949357
foot-/walking-related,-0.2894007621967427,-0.29416602341024967,-0.2753784210504733,-0.27067708759385023,-0.27062623823136267,-0.2567529487282534,-0.2803308257712993,-0.27036196221331954,-0.24638763807797148,-0.14962035069253354,-0.13862240939434423,-0.07033326703942921
box-related/container,-0.34591887431596624,-0.3412654144356402,-0.29765645245612293,-0.30801509829947604,-0.25564681912378107,-0.26118221701350497,-0.2716933640501409,-0.2497126743615501,-0.2371475496871409,-0.24066264550247096,-0.27467108053526323,-0.24492169406843134
stick-shaped/container,-0.3157820674184433,-0.31566958228668085,-0.32030326698690237,-0.322035125404303,-0.3332444575229607,-0.29999441306347996,-0.2849310780449139,-0.2923217076675999,-0.2940036993817272,-0.2633531102994633,-0.24405017472126977,-0.1425559965872285
head-related,-0.27993552610174843,-0.2770389866425911,-0.2918712427538852,-0.25971198995264944,-0.25897876373304496,-0.25631727172529284,-0.24630147853406004,-0.24012982295271645,-0.21602030742551914,-0.1141702157406963,-0.11246666124679217,-0.12812549463089118
upright/elongated/volumous,-0.3738208834084955,-0.35615876534481816,-0.27689487120342293,-0.3033718876335194,-0.24506469296729816,-0.2618915261841188,-0.252068991844272,-0.25002278119762944,-0.26581862045343296,-0.24055116471273208,-0.19974347882545151,-0.1932238683639267
