dimension,V1,V2,V4,IT
mineral,-1.467068462686754,-1.5222760711239345,-1.3934686370245024,-0.9809644089586687
wood,-0.9788942453430032,-0.5997682051883542,-0.7111030139641674,-1.0443908074753407
metallic,-0.9167427130164256,-1.0849072162812812,-0.9695367624324926,-0.8482481694197146
fabric,-0.7196203905826737,-0.692824655159944,-0.677157164389727,-0.6823689831236819
white colour,-0.4766426704142457,-0.639831350449451,-0.5331906627858609,-0.7200082934067711
grainy,-0.8012113465951167,-0.6049660917996316,-0.41141655476347694,-0.6695433050345605
crystalline,-0.7342544944148497,-0.7189356217633074,-0.72720633618728,-0.3827184388462874
"straw, fibrous",-0.6066382725227724,-0.5514015312619558,-0.4202111730652307,-0.4507182770965934
cloudy,-0.6436171901101362,-0.6859308752915647,-0.6234466106632786,-0.6768462121757735
small,-0.5606723312522406,-0.6190237436315666,-0.5849288029638,0.043911034375018754
"beige colour, tan colour",-0.6467392411137884,-0.3885646807080685,-0.49425116860045604,-0.6158187268883775
viscous,-0.45123369348447273,-0.48290051609739626,-0.525392172574874,-0.2732855544290702
black colour,-0.25518044964985087,-0.44601682324117475,-0.3125575763974662,-0.5096077536444075
brick,-0.5213024054990671,-0.4718302611541152,-0.4592063345276556,-0.31960680980671685
swirly,-0.6353957862663016,-0.6243690762416803,-0.5859718289705282,-0.47615732262153343
maroon colour,-0.2579528555710906,-0.2773942391581663,-0.22529317585864983,-0.35773209871951517
"lines, long, tubular, vertical",-0.397459794737963,-0.2872574153285461,-0.4026034726967411,-0.16007897086651934
mesh,-0.4535708635513669,-0.3756306574315922,-0.230742529194635,-0.08157135805715332
yellow colour,-0.38085325322670593,-0.27696324742472345,-0.2842444043411385,-0.17545411513392017
multi-coloured,-0.1927739614428452,-0.3127686662652356,-0.3203732327068458,-0.1317166044841791
thin,-0.4343970794112315,-0.47333231922415897,-0.4291113386800134,-0.38747685350993044
bulbous,-0.44784463547099773,-0.43081958207044324,-0.4495019601274084,-0.30198129693795317
green colour,-0.27960605346635936,0.011777711972179916,-0.07097244628567445,-0.0830940208979789
blue colour,-0.13808817561700115,-0.3070420441934478,-0.32133777035595523,-0.24735175059407055
shell,-0.31353206610447115,-0.3595201726843771,-0.3699030001435437,-0.27289954113158776
"gemstone, smooth",-0.3787510486025356,-0.39617526669450953,-0.3572381452154427,0.00491353181875076
sheet,-0.22148117972139647,-0.2308954938507093,-0.2705386192740098,-0.3547330564236648
hair,-0.3863799236647354,-0.33660807875379706,-0.26815926950165925,-0.36330646139925094
spongy,-0.3162010681364411,-0.3659059560565141,-0.33352881245865373,-0.21265698415178003
golden,-0.400890640148718,-0.35885121044429424,-0.32502279323832695,-0.3044671935290342
red colour,0.04235656114309427,-0.12279810286160031,-0.1501815955905761,-0.1241494755198318
"round, smooth",-0.2746606308055555,-0.25887741028294253,-0.25869839464800326,-0.0022296214132893066
cream colour,-0.2902847637912762,-0.28413611629545454,-0.28901343811717095,-0.2488275028214968
bumpy,-0.3596054295425912,-0.3047340609199385,-0.3163591255629594,-0.2433552787054427
hot,-0.24532134720786147,-0.22813716291187802,-0.20382534141562436,-0.15060006841813145
turquoise colour,-0.2157201945228273,-0.20781579371533132,-0.21277556849405,-0.18198773712895866
