dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
made of metal / artificial / hard,-1.4999035224138586,-1.4635374942998323,-1.367139492271579,-1.406935905392586,-1.3891246820871173,-1.2938753086072605,-1.282281169030206,-1.080562294511429,-1.2305292192678867,-1.0406471416731455,-1.2721055248295747,-1.5434562681281685
food-related / eating-related / kitchen-related,-0.4870922614426285,-0.42717891593790225,-0.5414302899129828,-0.4918907975132345,-0.4517565975177049,-0.4987247025308901,-0.3545617726855932,-0.4916626552346073,-0.45313105242275253,-0.4959236707378456,-0.6134137218544569,-0.2955732821275643
animal-related / organic,-0.417483694154805,-0.32241551529540824,-0.30778420739598844,-0.18684810670434637,-0.35074104143423046,-0.24736726509856655,-0.28109183315346153,-0.2187027092183591,-0.22639803611832754,0.0036426795178647886,0.40572157058914227,0.42837156024449863
clothing-related / fabric / covering,-0.50429893748558,-0.5260772289395692,-0.43028197355002984,-0.46112362126825657,-0.3712913109640663,-0.30090959987889043,-0.2704854614333323,-0.28388148610667163,-0.07597375149440566,-0.1065602700445103,-0.11207204471212573,0.010399814637571003
furniture-related / household-related / artifact,-0.5797348887607423,-0.6259002414320787,-0.4455680381572984,-0.48426988844636387,-0.3913521446264736,-0.32234847951216206,-0.3473281453619146,-0.25298507549224447,-0.24580250555611105,-0.15675260828856197,-0.5910976293252259,-0.4398860500841111
plant-related / green,-0.3688189848734569,-0.13043468110801681,-0.25539624149269224,-0.19711939263093403,-0.2004155829050831,-0.26514928418679573,-0.29710797852453674,-0.402921966078595,-0.30918793171149495,-0.3079880736939764,-0.11658864758366194,-0.23548073526881041
outdoors-related,-0.5864279428232979,-0.5134617017853644,-0.4111894775567235,-0.357822673986389,-0.3641963598338511,-0.4015645592941466,-0.40793849560252626,-0.34456250345742556,-0.2552737704391088,-0.25515129283258586,-0.3503343253993336,-0.413345118363714
transportation / motorized / dynamic,-0.38751852802235764,-0.3099123470910319,-0.19851703114541186,-0.18040260117499352,-0.10607699871142762,-0.0787906492823931,-0.008043259838511618,0.008887523914431594,0.0757444179755572,0.16799804386472517,0.010725220768445731,0.00034708663531035633
wood-related / brownish,-0.47931483222076654,-0.4839467328989977,-0.510641957116575,-0.4297741180254204,-0.3800209045825642,-0.4307510571694706,-0.4247413830032818,-0.3458452966573795,-0.44849086766296153,-0.3488518644120677,-0.4343407046913348,-0.4006040944175251
body part-related,-0.34937040841686984,-0.3328583926015336,-0.25920462973019287,-0.2727359518211383,-0.21642655083197604,-0.06425184487797231,-0.06245365164550809,-0.06831787874670625,0.22131307036059267,0.28139682332849003,0.22716504579293217,0.273038933406736
colorful,-0.4975322951573766,-0.30302561841509856,-0.4799037241711319,-0.5211406840443555,-0.3193740719718521,-0.3999070314701316,-0.18973964859174286,-0.3815748941858421,-0.17720152204525186,-0.4201695110588173,-0.35170164190914344,-0.27756810674554777
valuable / special occasion-related,-0.5489344092499051,-0.5382270723825062,-0.47288737119950186,-0.535053960979742,-0.46738158126217044,-0.4571256023253951,-0.4143107413592353,-0.39729407449912224,-0.3397984107902339,-0.39950763158957225,-0.3697650634475991,-0.3452627504179102
electronic / technology,-0.4121300379684749,-0.3606912924129937,-0.2888537443859325,-0.3350512092225011,-0.2644787894167855,-0.24788213138649762,-0.15547707478449224,-0.09711184040837084,-0.08664152058049268,-0.07780173113373956,-0.06720073342332245,-0.1701352593146035
