dimension,V1,V2,V4,IT
long/thin,-81.96800742276605,-83.2377403142827,-103.05209591517765,-62.41496443412499
weapon-/danger-related,-79.93470962170575,-81.66431332152769,-90.81525702275066,-58.61741799592403
black,-82.09345296314916,-85.04604585348041,-95.32852952583906,-59.93836327402976
household,-96.70581384122384,-104.0568244754923,-115.35866861147773,-65.06624652143199
feminine (stereotypical),-80.46698178806345,-87.51162476180163,-104.47733515829805,-60.39208417979138
body part-related,-77.10452522046764,-78.76858998490353,-85.15627761954505,-46.36992119590869
tubular,-83.28164216480292,-85.8065473266675,-97.98069549679843,-62.499861862101234
music-/hearing-/hobby-related/loud,-55.28803883030266,-54.739334216504496,-66.08884545116683,-43.779374054368475
grid-/grating-related,-71.66752897877997,-76.51275211054443,-81.46103224684474,-53.31217362720132
repetitive/spiky,-69.70996252134019,-74.31239932299452,-90.75987555954748,-54.570313189683425
construction-/craftsmanship-related,-76.04712570335052,-81.65147008315432,-88.51225910914681,-61.71974458282726
spherical/voluminous,-71.33965633696765,-74.0512137693917,-81.11034573911357,-48.7856026128698
string-related/curved,-64.23394613974222,-72.35661908302362,-77.31461976398586,-51.725680611671116
seating-/standing-/lying-related,-72.16619255170741,-75.15598721573546,-83.38637291712539,-51.91758148145899
flying-/sky-related,-57.090528424077945,-60.99048552363544,-70.61495844922065,-44.930376764443714
bug-related/non-mammalian/disgusting,-63.77708236599568,-67.47758089450545,-69.36798304424474,-44.14100755621846
transparent/shiny/crystalline,-72.36720412757849,-79.77987524572575,-91.35941669547826,-57.63315063989967
sand-colored,-85.12026018645635,-95.1649676975742,-97.31588500016552,-62.65885549201357
green,-47.978210323320845,-55.53744774908822,-60.034273383067855,-41.810825517518694
bathroom-/wetness-related,-72.62012535613574,-85.42001285529439,-97.98619005295934,-53.95951932016498
yellow,-62.033397573183436,-66.94003808534887,-73.98075387032296,-48.565103851995815
heat-/fire-/light-related,-54.90262169862673,-59.46038061160208,-64.22230169926388,-40.30883491910575
beams-/mesh-related,-65.53995196426534,-68.03793095133543,-73.74862944699389,-50.57044538447273
foot-/walking-related,-62.25911477629588,-62.9886271143218,-67.68441614165,-45.030770649859214
box-related/container,-67.06143312393839,-70.48508325252416,-77.67401310826236,-51.43885848750334
stick-shaped/container,-69.97288669434305,-75.67403133929604,-83.16890384825295,-49.31105594077107
head-related,-71.61693271861209,-72.12669136463597,-77.98788459363125,-45.62596685950673
upright/elongated/volumous,-67.58868951388092,-71.51031240725337,-83.62048387332814,-52.44363188034939
pointed/spiky,-73.8719550162545,-77.86917125102332,-86.09779401771866,-55.88488072613282
child-/toy-related/cute,-64.48950626619603,-64.57382144930921,-71.7482098490855,-47.764313059143106
farm-related/historical,-66.29695701897583,-69.93307995673288,-77.10555017622279,-49.13302621023284
seeing-related,-63.87209024306448,-65.50100339734615,-82.42379609360545,-48.42587834595487
medicine-/health-related,-67.5700798246224,-72.22023811007426,-82.8070282091092,-53.80838378241355
sweet / dessert-related,-58.39855332443194,-64.97499126416989,-68.53400482875455,-44.89225285519627
orange,-61.34880800770216,-65.30664440326194,-73.30704025296691,-47.90886314063897
thin/flat/wrapping,-67.33905935863436,-75.21070102292275,-83.10388602232793,-52.7227676700601
cylindrical/conical/cushioning,-73.94083851690267,-89.35903799652955,-93.62838001160586,-60.883503560215786
coldness-related/winter-related,-51.35569377140946,-59.426432540207706,-63.55196325233622,-41.39706425103452
measurement-related/numbers-related,-57.97836896503918,-55.13526200371189,-61.37271678001357,-39.97449352802264
fluffy/soft,-65.2486602586405,-72.66883818526651,-81.20021353557428,-48.29524813762317
masculine (stereotypical),-62.7679179447367,-63.87814834250615,-71.90707572836425,-45.950077307198406
fine-grained pattern,-50.92487726523406,-69.19711995367825,-84.89667655214353,-57.020231727488024
