dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
sheet,-0.24471528335755965,-0.29942907486795733,-0.299128722985299,-0.32618365095024116,-0.39392073259891647,-0.4533722360665027,-0.5060637955398293,-0.5106767848860281,-0.4282817592390522,-0.34988923931747107,-0.46577255869226764,-0.6423250440508794
hair,-0.23556991985042663,-0.27868923424578296,-0.28296992147425737,-0.33091223009482884,-0.36786389550506726,-0.4438745002134483,-0.598693000276959,-0.49183034088846234,-0.6543023064516442,-0.6226734202815578,-0.925776810943503,-1.0069494995849029
spongy,-0.30921776760801123,-0.31438691574521105,-0.3224586614329048,-0.3174506861751871,-0.3612871779374569,-0.48563832659022577,-0.4702451254532696,-0.4577682296875023,-0.412713573867721,-0.3458408628645464,-0.4666807430082791,-0.6741370618440929
golden,-0.2834380606506661,-0.23882846625047982,-0.269858535151843,-0.2621128711073515,-0.27501345718847237,-0.36266383527418244,-0.5253970387506968,-0.319527218029676,-0.384711127686997,-0.3984229140814084,-0.6803335782062057,-0.6759195204983259
red colour,-0.008526183680372501,-0.20962131929286398,-0.19957770232832672,-0.025111469401941866,-0.2279813598530367,-0.1693056465784437,-0.1895498239576665,-0.1255616821901624,-0.11686086598445655,-0.14058095090953526,-0.4493044777681292,-0.6085439276999756
"round, smooth",-0.2132677616809493,-0.2540163561892459,-0.2542363594125565,-0.2792526531174164,-0.2744125074352679,-0.3049782560026679,-0.29533420551789225,-0.2565658602681449,-0.2622314724244865,-0.2917731128082417,-0.7000434653712939,-0.8145154879758467
cream colour,-0.21871549610803798,-0.1138484221783822,-0.24820612290403843,-0.2047865735500849,-0.23825823334186547,-0.30021088967323784,-0.36505633831774587,-0.4433133605189252,-0.39575886399208593,-0.4365658310063594,-0.6754688109658853,-0.6694220600528282
bumpy,-0.2904710664784851,-0.2814461944165576,-0.2931580049375533,-0.3300965234855009,-0.33935797155758585,-0.42129782000047666,-0.49390132188223057,-0.37487654355633704,-0.4210082705582341,-0.3592869601622706,-0.6189373025092093,-0.7884560343060343
hot,-0.11663733589281611,-0.16282377707840356,-0.1635457351672398,-0.18393770019047717,-0.252310951391711,-0.24523993827928892,-0.3332360478918672,-0.23837296059583668,-0.42441952492755997,-0.14190854791258523,-0.5049508365376665,-0.6600336717932032
turquoise colour,-0.13833220691396475,-0.1729102743001576,-0.05347735593510605,-0.06004611059633658,-0.1751776097234512,-0.2511037204712392,-0.24078831458034577,-0.21876187546438342,-0.2422645743228009,-0.211700277671923,-0.42039156703737723,-0.614727500349173
