dimension,V1,V2,V4,IT
mineral,-4.287974718933532,-3.1762451644303855,-0.11347348274248703,0.4363830630881266
wood,-2.809246711534268,-5.114812774516793,-0.31077725231762976,0.3869858709062959
metallic,-4.196908276590447,-5.099884909359821,-0.7234155964271298,-0.022553405035100393
fabric,-8.415816284233596,-7.247235327185823,-0.9328107930892584,0.08626117766201846
white colour,-2.8362500582096795,-3.633387414815643,-0.7307144562789434,0.04183925530262478
grainy,-5.992475031765115,-4.239953753335666,-0.3645572368821488,0.11422321450867834
crystalline,-5.074948510298595,-6.50063687978105,-0.8237197677866988,0.11992743413672047
"straw, fibrous",-3.8968798130770894,-4.626428915235155,-0.8527823017391618,-0.1744638928764819
cloudy,-6.359859144816828,-7.286549793889209,-1.6573269055862423,-0.34939431190798254
small,-3.5539550078526467,-2.758674331714091,-0.14121376210561265,0.07777933836785744
"beige colour, tan colour",-2.1733003146990693,-4.398581304137946,-1.008580021641535,-0.5785378341806064
viscous,-5.522402779893871,-11.303310293046223,-2.22464776616058,-0.13612352301557262
black colour,-2.1284919309245494,-5.360272175662522,-1.7254504744546142,-1.4773292304548544
brick,-6.2486471112279185,-6.0869653791648055,-1.3229723146119863,-0.5685445971205765
swirly,-6.906734263067165,-9.512185260801749,-0.9707572211082778,-0.5547850727652721
maroon colour,-1.6739142271932828,-3.3511873330832227,-0.7609402646674739,-0.674828529516543
"lines, long, tubular, vertical",-2.9131475742824082,-4.0634550873536,-0.23735921276005434,0.2100177799618398
mesh,-5.602543993542373,-5.073925257521046,-0.6763312489978444,-0.25277960059660676
yellow colour,-1.0800399591427778,-2.9872887871950087,-0.8061084535166241,-0.4637124693606154
multi-coloured,-2.7664573945130244,-3.426675382219983,-1.2269607043974733,-0.44315270826068187
thin,-7.011496500602096,-4.357813066817875,-1.9517060553815155,-1.390161797401317
bulbous,-6.379305288651701,-7.736637078486195,-2.506162725671193,-0.6371582771282365
green colour,-2.0360179783129166,-3.0224611086288276,-0.5656438810515263,-0.42902657502185204
blue colour,-1.5481672966738018,-3.4518812655723305,-1.3557746968248607,-0.928396650240094
shell,-3.4384188930982953,-6.2772149952253,-1.3532165913483323,-0.7393451990249311
"gemstone, smooth",-5.29097733767052,-8.31465168266701,-2.122259066253474,-0.5768825997741507
sheet,-3.876667289426142,-15.645999009128278,-4.594124809400566,-1.5115729816653363
hair,-5.670244157194324,-15.47583487869597,-3.0113089366325774,-1.3932655052896727
spongy,-5.901836747678721,-17.12371706184761,-3.2506523394788713,-1.229467938212089
golden,-3.9891817062884964,-7.5024743378901295,-2.7814770306574865,-1.8525278972266381
red colour,-1.7462100531960814,-3.2557572685944445,-1.6747264415076164,-0.7831519319280102
"round, smooth",-5.539727089147767,-11.16465348187467,-1.4209420664552144,-0.4874432844341594
cream colour,-8.435413855995021,-10.187179135094599,-3.550933589656575,-1.8360170359839292
bumpy,-8.544660336468727,-7.279273595980607,-2.831710582300668,-1.4363732416321335
hot,-5.2269523546546734,-4.145806331892691,-2.069335965933134,-0.4397112720000498
turquoise colour,-4.402320230642199,-9.726064259249263,-3.876182598047495,-1.6835656790683489
