dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
mineral,0.2960218246253805,0.3697620408889859,0.4990869107685827,0.6065212219860625,0.6573267393046196,0.701353413402065,0.714843558197525,0.7413091104187157,0.7861278379037482,0.8353313317885237,0.877333644767351,0.8838804448236324
wood,0.5136645899596842,0.5845212032011629,0.6495689765972199,0.7099735454314464,0.7175474638793606,0.7265092616967137,0.7601499156124394,0.7843637386546959,0.8158415506746517,0.8283172685127904,0.8375256967523903,0.855896792904355
metallic,0.34701445047809265,0.49122747928680943,0.5073552490838507,0.5715501703838465,0.5731830344046981,0.5893035952118644,0.6097185792905171,0.624527522595763,0.6819996718412351,0.7425407863533547,0.7599125168102306,0.8079828577023492
fabric,0.07528859193686432,0.09184940518950369,0.16103639112504353,0.35824877905768493,0.4025991616831691,0.4606422898147411,0.557948715332911,0.6186350145605486,0.6749635567811233,0.7494438832318655,0.7684718060779764,0.8047938361274936
white colour,0.5793554668731766,0.6223262893995727,0.6418295802916651,0.685571431210059,0.688645994086985,0.7650465999188385,0.7917135269598318,0.7603986808022917,0.7555477276668163,0.7593836797411369,0.7638922196340522,0.799387632389115
grainy,0.21591440737127088,0.36303571326208095,0.4218439098023268,0.6182759811038829,0.6503549907345294,0.6719217592976414,0.7104870826248149,0.7215797017045661,0.7148779400553904,0.7291701829115179,0.7541587080860999,0.7567532370114051
crystalline,0.04848441415261806,0.09569537748230106,0.21235202653145957,0.3742369778145366,0.45784024160312786,0.47755395672290923,0.5130744358752883,0.5696964570070358,0.6087651202535544,0.677878166797998,0.7171610833378764,0.7852562529122733
"straw, fibrous",0.14980321196606095,0.2792294255012374,0.30820974206037566,0.38090783941540274,0.4782865557314391,0.5991128733403637,0.6398396308189734,0.6652620175019383,0.6830301059308915,0.6900243679279578,0.6738496036812389,0.7161640322308525
cloudy,0.046002142755702136,0.06348349262902386,0.1424264639903161,0.3152365447075348,0.40096563391539053,0.5045836234216718,0.5393618989339624,0.5830838041436527,0.6214838606615655,0.6695950375157265,0.6767462478586195,0.6918049372391085
small,0.2740361918048353,0.36762135132896845,0.3672054049790967,0.5233441130179737,0.6101880641604528,0.6692953582383372,0.7018329334382208,0.6661029083579928,0.6875519667465455,0.70740472827392,0.7131597239338798,0.7259541499259305
"beige colour, tan colour",0.4542315163665466,0.6032693880686921,0.5593052069153642,0.6464954994690997,0.6644416097477539,0.6639954667313215,0.6593856500981468,0.6247975804798273,0.6503799155730554,0.622346572224539,0.6035033684205262,0.6192057302362268
viscous,0.01864990498902208,0.0757206371261615,0.06354654033536333,0.1307115218366991,0.21145356644490831,0.2312081660588956,0.25108577015423184,0.29843528753002924,0.30242794638255255,0.4041614204770362,0.46903527903020936,0.5532410929159397
black colour,0.35593093561990585,0.4715486154313224,0.4658679093114395,0.5215126460911875,0.530326835839086,0.5624683750510702,0.5684257789804856,0.5670915844083495,0.5735139743586969,0.5483921053182261,0.5489001750454825,0.6515652793532996
brick,-0.02329679433816234,-3.8853291778995214e-05,0.011526746642838925,0.15534121623162678,0.22835770117204235,0.31300281863508495,0.36198894662535164,0.3812016751508376,0.43512254909079684,0.4687029613421603,0.5881725805563409,0.7055981150881719
swirly,0.009974279995454527,0.02006159514020034,0.12344923451856826,0.3470298806310669,0.3829817288579449,0.45909935286992476,0.470094085122414,0.5022844025992509,0.5268334220238202,0.5603866984193078,0.563083238623102,0.6079001721208497
maroon colour,0.43891746055452474,0.5989197402432038,0.5579674210150972,0.6064072998982678,0.607352254385571,0.6285217630053934,0.6492110639566526,0.6191094972038,0.5899675420624297,0.5958205844493571,0.6031043830636931,0.6511643621813133
"lines, long, tubular, vertical",0.043217387424520526,0.26773432484216786,0.3167910268856088,0.39223814712082195,0.49456254033962177,0.5149658933364356,0.5181250675103067,0.47689312422813557,0.5220056253805533,0.48576238421437046,0.4946113254176735,0.5750159078535485
mesh,0.08140810757354189,0.24491661430442313,0.31641034938542845,0.451225676406553,0.5321648873845453,0.5960809655087697,0.5701480995149015,0.6278319822632388,0.6092677649002651,0.6735006391249052,0.6315303143072304,0.6845999341879583
yellow colour,0.6247212497107892,0.6423817679220774,0.6147471723658386,0.616734011707535,0.5868316749826479,0.6244181638221739,0.623718698413409,0.5504290323664771,0.5563540223581959,0.5671177469561225,0.5435439079453979,0.698831081449135
multi-coloured,0.3576981787052519,0.46299508050277205,0.46885977136128976,0.49477864263982196,0.46112118493558585,0.517653200226972,0.5911751576959101,0.6506597774701479,0.6606113317341629,0.7058151335336742,0.6951823357519362,0.6967045081665109
thin,-0.016744248985107735,-0.008855600436844524,0.010123943136195135,0.10449624689185166,0.13154034845793894,0.19656040397012775,0.17762225993746728,0.2673620947783999,0.2907405156200856,0.35221955365630675,0.41448341947255996,0.5041736235649908
bulbous,0.021430182965505695,0.06381418466048983,0.0636114815665969,0.18737523049310378,0.24633842124885852,0.24041599905452637,0.3220821574114313,0.3342638238145923,0.35088258438380493,0.36532397775699876,0.3630173280879101,0.4193391121219394
green colour,0.5200081146009243,0.5748155897082154,0.5717119985130057,0.6628223291206576,0.6396897983134966,0.6900889541495286,0.6759649196070787,0.6724550762480745,0.6160112388314188,0.5914428782453883,0.5157103401197235,0.6149262573894313
blue colour,0.41434311297922966,0.5103320889737928,0.5318616532695634,0.5464671920895374,0.4578308285814525,0.543596376770793,0.4923754737781787,0.45122207129535197,0.4431004968545399,0.3571287129536872,0.238412074482663,0.5186033290992274
shell,0.0869681901342314,0.14481686788920234,0.1491603264930158,0.19622411624168068,0.18733877435132862,0.17434854515828158,0.18857411978207683,0.20350370283802366,0.24207878509006808,0.26869099296998,0.5314991254273687,0.5182344763004358
"gemstone, smooth",-0.0005352823406743479,0.0361891682823543,0.0392880368690226,0.09698642409328118,0.15198033668782585,0.24074229771732603,0.2931986744674304,0.32591688011227893,0.327911122639871,0.40354701236173274,0.47449209266994075,0.4907281570171247
sheet,0.09503020286564035,0.1201016430444497,0.10256085411971405,0.17039076259550312,0.1819520042176399,0.18750295008446416,0.23234045780568002,0.2230206877685792,0.23072701949040286,0.3281803629218202,0.33423527437351697,0.3564976514954359
hair,0.07126374549199055,0.10329934635953197,0.10471735564686935,0.1324721419780267,0.14878656606153318,0.16726616219483714,0.20670241744686813,0.20032854279922896,0.2636661462271702,0.34687062821978,0.3315152630841215,0.28957353283466725
spongy,-0.004063568290315178,0.0041556231827972745,0.02498559566819325,0.07141555137226718,0.06277886551956957,0.09737672950120912,0.12305432776631875,0.14204838553187094,0.19201770529367856,0.28377173086556207,0.3689149452503564,0.39070542256733576
golden,0.08621714970288119,0.1512517163214414,0.17759890480494678,0.21979847369079553,0.21501024729147655,0.19625567834786473,0.2047077844973374,0.20326231868834999,0.20411336723818818,0.2013490857440402,0.2492430176518815,0.34195512410071816
