dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
mineral,-1.4372903690910035,-1.2892366128948165,-1.1742330922862485,-1.1063684185634384,-1.0208517526689729,-1.1017698350843155,-1.0315884791085868,-0.9895574840114829,-0.9966818780797915,-1.0289112201790966,-1.470631451386005,-1.6503402919777908
wood,-0.7689341571986652,-0.9745670045260908,-0.9444231993816568,-1.0863662543409554,-0.5828129397241606,-0.6135197124387639,-0.6089429356346636,-0.8688962609200763,-1.2807010485906463,-1.2213961154098625,-0.6113097079784893,-1.030585547140046
metallic,-1.0188152642784196,-0.5580588151366408,-0.616364325490453,-0.579025431128912,-0.5956909892976652,-0.9059684681387463,-0.7964639777229603,-0.6888027519160702,-0.8714734716083907,-0.9669041564363061,-0.6463377309552656,-0.6511710119315259
fabric,-0.7786466924330697,-0.8060950626124004,-0.6792271383413713,-0.758540782766872,-0.7453529590571242,-0.7050770991531492,-0.6134602031835155,-0.6797674928266018,-0.7301449190958109,-0.6372622375372019,-0.39798376410654424,-0.3982515561727058
white colour,-0.7983510320522986,-0.3221951178228899,-0.3262285906294917,-0.32298506435185326,-0.43984286406767215,-0.6814302445282898,-0.5335945947116325,-0.8351369351685456,-0.6754730429810822,-0.5727065338714916,-0.6153454329787922,-0.6578599652319976
grainy,-0.8309952501519995,-0.6938431294861398,-0.45485827993280137,-0.428550236451841,-0.44981338875382426,-0.5988956951766538,-0.4643573017308391,-0.4761606888620886,-0.3719569653441501,-0.7249514338748415,-0.7048981379415735,-0.5259500827707497
crystalline,-0.7541624906096658,-0.7309768287810416,-0.6206072805565235,-0.527753483572597,-0.5757851133065115,-0.5730206849058177,-0.5421717770446204,-0.3732988863346187,-0.3047702802319747,-0.37339382886510775,-0.6552120152238927,-0.6512042184306139
"straw, fibrous",-0.6308652717689314,-0.47919540392713356,-0.47554981826021514,-0.5325699948003759,-0.5080661097490919,-0.32070851175351445,-0.46109302412930253,-0.32902553510351185,-0.6129674656050499,-0.3714531831785668,-0.5677156250051472,-0.27391071213691154
cloudy,-0.7519954749604216,-0.6732549378261581,-0.649498810020017,-0.4534050880614544,-0.6686203157496122,-0.5032031684520009,-0.4897196847115701,-0.5221954186836935,-0.7022026205016472,-0.38183960180961196,-0.44999878039183305,-0.5193114134830008
small,-0.5481420759082178,-0.41841292135808184,-0.4354711169296601,-0.29936636462526756,-0.3982449511183921,-0.31105854161533353,-0.31245882945754433,-0.19711226297216644,-0.24174813858828914,-0.35860355555905254,-0.602908637115348,-0.19948291048261324
"beige colour, tan colour",-0.42089426821809095,-0.421547800248663,-0.6224622084443798,-0.656098548550474,-0.6393870645442736,-0.30114909909004717,-0.6137439015919481,-0.4836606254326974,-0.5357008537676666,-0.5044426337251229,-0.6558314632414792,-0.6164197015622797
viscous,-0.4598928206553987,-0.5003392499494279,-0.4972410269288874,-0.45806834235864247,-0.4641531443170923,-0.45331704874857603,-0.4500679721970706,-0.4328562033660426,-0.3376948563401856,-0.3048800507874947,-0.3822105670977949,-0.22526504814582093
black colour,-0.21280898101352874,-0.32138391155891877,-0.0566011728932152,-0.3099053229529538,-0.2750143573486097,-0.44376939307944485,-0.2399712611549225,-0.2624600328405826,-0.3779739988702284,-0.31465271510252313,-0.3239237538327193,-0.2579228718348128
brick,-0.5073286014512439,-0.48055232765570244,-0.4307044165603082,-0.4625991661432842,-0.3653147702096968,-0.38813599651184316,-0.3581235514704004,-0.40335114913509607,-0.2758999873980199,-0.27707959283084693,-0.4182408256697072,-0.3897495835294209
swirly,-0.5934261716353761,-0.5763460974810308,-0.5954032444380455,-0.4928855696711194,-0.5639997474475857,-0.536140754251752,-0.4280280524351179,-0.5819084359215112,-0.5042876162801171,-0.5575066376786451,-0.40798360163751535,-0.42742218514096053
maroon colour,-0.2075007642020481,-0.38616526786978045,-0.4032830212766947,-0.42909887426781146,-0.41514959206881175,-0.1543408925787937,-0.23181533550751565,-0.24416189007474465,-0.41947376245033485,-0.3176751245489202,-0.5030884939541418,-0.42090077222265654
"lines, long, tubular, vertical",-0.4252905618365004,-0.2205230852363207,-0.4458493124245617,-0.45476160777039976,-0.3212142989366489,-0.26313866231259664,-0.3986582667966503,-0.3518694625534604,-0.41450987781090287,-0.3856654439231679,-0.4391698614985926,-0.2725846393610498
mesh,-0.4631975156644681,-0.22936419938167552,-0.3390549599693129,-0.19529573313051984,-0.0786462812285722,-0.21400470959868456,-0.30473007010505815,-0.14726707778344705,-0.24976212939347509,-0.28439846336279384,-0.33845163561006486,-0.09203592451226661
