dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
made of metal / artificial / hard,-1.4162006201902861,-1.3975035708553873,-1.2757128509374582,-1.2381471024364026,-1.110307369386907,-1.08901155164043,-1.028787155541532,-0.9721902496659505,-1.1720288595504522,-1.344687799624313,-1.140098542442932,-1.29135783958254
food-related / eating-related / kitchen-related,-0.41600932932944334,-0.35612652480960594,-0.35783074220509037,-0.31838185436538535,-0.4307155197223562,-0.3442725611607629,-0.38021281792255346,-0.5075986437751909,-0.2983349665081867,-0.21438173096218827,-0.5150141212801909,-0.4748852109668924
animal-related / organic,-0.3575368796279794,-0.2382177133370582,-0.24466622770109314,-0.12146758830877968,-0.1417159545685298,-0.013057983459482392,-0.10422631634223145,-0.3105321348194525,-0.07619533720329152,0.07270064476024363,-0.0283885501935337,-0.14219124765583646
clothing-related / fabric / covering,-0.41970059068208565,-0.3338207471992862,-0.39497054712615487,-0.32936538636753165,-0.24379305106212623,-0.19454571621599825,-0.14322667756068785,-0.1258990187164084,-0.2296574347343785,-0.09772908955540882,-0.14249197066043195,-0.22652885415718904
furniture-related / household-related / artifact,-0.5815200151628399,-0.5499978793051441,-0.46507117374121587,-0.5089820698088381,-0.35300667556937526,-0.35843768309510615,-0.28215799055356383,-0.21653413407515698,-0.5087582182857127,-0.48244776673217205,-0.2492636807192099,-0.4102974176799936
plant-related / green,-0.29349043430607336,-0.18263135282122,-0.1369811754482635,-0.1579946591622532,-0.0327641657315374,-0.18589368229324643,-0.2271398885228968,-0.22401414321749513,-0.053904261722034885,0.028503470397888142,-0.11832321312398153,-0.3203262309118602
outdoors-related,-0.47027580790912604,-0.396861602782959,-0.34636294881361485,-0.38542989344992273,-0.25827673696370534,-0.28279945628975045,-0.24566426404981967,-0.16085268853748658,-0.16927650197435873,-0.2558154756879645,-0.18555229213110835,-0.4230594052771153
transportation / motorized / dynamic,-0.3140143830784119,-0.199951630951414,-0.13642635882125687,-0.11982793289947047,-0.0663309225892803,-0.08093539313520526,0.06664400365408507,0.08672292659581582,0.15287214808538585,-0.017563685033168186,0.043356507092936036,-0.23404400084306487
wood-related / brownish,-0.41588327762496835,-0.4411406452880213,-0.36878773395325437,-0.4640897819375902,-0.35931931643925386,-0.40380963658456204,-0.44056507565673186,-0.3020213264715843,-0.3825099569225556,-0.37378478331998766,-0.38730055127366625,-0.42452291131752773
body part-related,-0.310137968316905,-0.22482569855442947,-0.262298237865235,-0.19428518661317806,-0.12657777385141067,-0.10566841606227029,0.050709504174835995,0.09255104106043754,-0.01414532835753013,0.1902407546087519,0.11336499220782681,-0.12418716536373564
colorful,-0.38161563508892216,-0.2858847891414662,-0.18777791150373968,-0.18348657199633034,-0.05652721817404571,-0.07736046366392069,-0.10651387782307276,-0.08493458970739232,-0.1362223305058119,-0.20813282581782167,-0.1307503615331158,-0.2389349554871545
valuable / special occasion-related,-0.47085847502891687,-0.39990650575582287,-0.3868036734530631,-0.4142294580664847,-0.2941135122201488,-0.3043079265327453,-0.3594203849663531,-0.25368658984037995,-0.3803971345663939,-0.19208028374217623,-0.3225661988653281,-0.3990823077212948
electronic / technology,-0.3772039504242106,-0.34481913201506953,-0.23426044156923287,-0.22152679017482724,-0.14849346599325242,-0.15159586007235615,-0.10886157769597671,-0.04143659469452832,-0.1869686613103807,-0.2257696768263986,-0.0943168466122688,-0.2701707136077942
sport-related / recreational activity-related,-0.4304064172902291,-0.3997797073007885,-0.3678438574038425,-0.37920311007883245,-0.3323746136152723,-0.35073472165812003,-0.3222456254112789,-0.265557600114263,-0.23466731665869078,-0.2765061660093986,-0.2673244138556117,-0.3073524612172931
disc-shaped / round,-0.4228209138147796,-0.39442138722221975,-0.3790076073876123,-0.3300752333496195,-0.319122204044459,-0.24610388887580137,-0.21471779736078234,-0.12797254142174763,-0.16853658869292332,-0.16326243524480044,-0.2324869473055733,-0.3782333313437958
tool-related,-0.38089041661696976,-0.3612589294349977,-0.2834684567368342,-0.28387866545667917,-0.2757476803879497,-0.2820701388296043,-0.24093302112372572,-0.16348871033664958,-0.11429150047914893,-0.2292084141541142,-0.22363884499585174,-0.19602977702645918
