dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
metallic/artificial,-1.7107505204261222,-1.6209729548520437,-1.5273829422021143,-1.4987804860564813,-1.417198336683152,-1.363669808778674,-1.30179052640496,-1.2856829968225463,-1.1884424279500534,-1.1122205365376963,-1.1749662681913553,-1.0480390582974133
food-related,-0.5495787494889393,-0.4081999342469309,-0.35647762018841034,-0.24186544064056026,-0.19140631488445337,-0.12223422622161051,-0.06577310319028817,-0.06251864912626615,0.014843117246419735,0.06157656397260092,0.07098795596976604,0.15435152726648727
animal-related,-0.5309269091263862,-0.31432573004580533,-0.27498364992241053,-0.18602009458873559,-0.09336945574443911,-0.058385117881649906,0.07638415756867045,0.19660558068193656,0.2690058404105201,0.33649986189094017,0.3444198079994659,0.3805494620637907
textile,-0.7283169772462665,-0.6349524193441816,-0.5844681104320204,-0.494462522466103,-0.4565145282844696,-0.42170740555569997,-0.31965377573888776,-0.2453655513791495,-0.13996088763208236,-0.007932242101730269,0.0021901458665026796,0.09701039151056368
plant-related,-0.3611060558832464,-0.2422726912745632,-0.21360320021756096,-0.1579182014667062,-0.12251193914682079,-0.06477999294414549,-0.044761780473844937,-0.02396994596731883,0.030767151142741533,0.10363279927858926,0.16700520670069996,0.20170899081585003
house-related/furnishing-related,-0.7634386284398009,-0.6149559335756472,-0.5074846566583198,-0.3976130559343283,-0.36311046149725956,-0.3282942930631698,-0.2838463989398057,-0.25026141051723627,-0.1420043806744864,-0.0710503343157125,-0.12192574403324707,-0.029005817862689076
valuable/precious,-0.8930447891771396,-0.7914399489891164,-0.7522830273690551,-0.720071883207092,-0.6935861234457343,-0.6396367648534129,-0.593405725719544,-0.5560916924151897,-0.4054017546820843,-0.29954057401738754,-0.2538884953717373,-0.15965551378359777
transportation-/movement-related,-0.4738960721853016,-0.35377804126097856,-0.23054929808834035,-0.18413232593015216,-0.1370246787761522,-0.09000734617564032,-0.014426925431833437,0.039819078760128246,0.17240966306201422,0.26585311252163635,0.2836676861783536,0.33956456490581377
body-/people-related,-0.522310080466666,-0.3543485085244247,-0.29014043392594613,-0.18991204619786806,-0.036852486324826295,0.029640198370604165,0.15268798508708514,0.23712279518777746,0.28276156833622546,0.3396708828177363,0.31037948380389646,0.32618361815873675
wood-related/brown,-0.6804897676241835,-0.623924872500851,-0.5753750823643529,-0.4941474724758661,-0.43236278705018694,-0.38638012745386763,-0.3982084509024366,-0.39744183685713597,-0.3600025999980958,-0.27954789892461296,-0.2241500880083236,-0.07750887624401481
