dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
made of metal / artificial / hard,-1.341306130324075,-1.290932026872551,-1.1978988535097481,-1.1650671247111233,-1.1546159710928379,-1.1988435051675692,-1.111364849616204,-1.0964735293031604,-1.0457797301478906,-0.9417698561822021,-0.841382438245668,-1.2904087479453863
food-related / eating-related / kitchen-related,-0.4215551243519675,-0.32100050741171215,-0.4534260179255807,-0.35399469917127235,-0.48944666215017385,-0.4382696621327411,-0.4274475369898503,-0.26228069327728876,-0.15938747635648776,-0.08169699953467457,-0.20487907234429614,-0.21597003314285468
animal-related / organic,-0.3167533469479433,-0.3000126521670756,-0.2437957315528878,-0.19784341639808378,-0.10128431315907771,-0.003119702135442992,-0.009661863337727006,0.05964150775656618,-0.08509277222182532,-0.11900357931575067,-0.34343456859192045,-0.21529540052947005
clothing-related / fabric / covering,-0.3755917388212884,-0.38817461426317346,-0.3639753170258937,-0.42174654592811534,-0.2730109823736453,-0.3307844218642124,-0.2305578290869743,-0.27522557383374946,-0.10373378064604544,-0.21072055661830658,-0.19240099340789252,-0.2592451316100497
furniture-related / household-related / artifact,-0.5119831225949871,-0.4470989033574684,-0.38118857731795996,-0.3588837328416199,-0.3148137536601967,-0.3995890415622201,-0.32467688717609255,-0.2713813667840037,-0.21189399996848635,-0.2322364291688208,-0.1404207445708059,-0.3549974599960395
plant-related / green,-0.265436409417922,-0.26482064340375366,-0.22387773272956402,-0.1489908494476595,-0.09449579689657495,-0.043640988625668786,-0.22950995141769925,-0.2102393955187558,-0.10297919241646514,-0.2611850017666322,-0.17252840683819826,-0.2693110659992428
outdoors-related,-0.5234873155555793,-0.5080295457436423,-0.3755599807954535,-0.31960525120345795,-0.19857527112003615,-0.1699726896715852,-0.13612793542929036,-0.13612054258273543,-0.3484437244951053,-0.36066607905746273,-0.10148889744969436,-0.39773417709166337
transportation / motorized / dynamic,-0.29223468353870574,-0.2576138088908455,-0.17464146805089742,-0.05513316137192592,-0.035344517741847215,-0.06747610050305486,0.0016019544379034523,0.04989154242393001,0.024819228241110936,0.10428280204377405,0.05637211657269192,-0.19268599854434654
wood-related / brownish,-0.42104688415167857,-0.34198589999545304,-0.4194699161060709,-0.4126158588825155,-0.399425078231465,-0.3363675060604572,-0.2672592423063682,-0.2965457741342392,-0.30939489545776544,-0.35002914535688023,-0.1949532959572282,-0.30742838180790777
body part-related,-0.25740369708573496,-0.28018582647057033,-0.25811274907738135,-0.30037682869529836,-0.0962062448113079,-0.24716515949716733,-0.10339737190222875,-0.1175373019789212,-0.15463928223566104,-0.119491497453317,0.015652359844008368,-0.17656420748019142
colorful,-0.40642875168846104,-0.20497691977931787,-0.2130966587974128,-0.25513726183016505,-0.2846250833934576,-0.24610222914537494,-0.26405779108124383,-0.24598613877158026,-0.17159637285861495,-0.09176538795770783,-0.27173379435572653,-0.15286715806461193
valuable / special occasion-related,-0.45185354540428735,-0.40644755506137176,-0.38420745554926716,-0.42294483174152697,-0.44237110016151115,-0.41187233058235284,-0.33735332735143087,-0.26798688054642894,-0.28422333071425276,-0.25964112123024363,-0.16534106714290053,-0.23782276273172687
electronic / technology,-0.31325430622564254,-0.2756811382381885,-0.24775766495567098,-0.1927670277038318,-0.2219717769104783,-0.24972897775342862,-0.18712575085102534,-0.1497450530864921,-0.13240803745232688,-0.022597590038163196,-0.05081964471363376,-0.17133194074725222
sport-related / recreational activity-related,-0.4144695318949141,-0.3847401171217526,-0.37221198643474707,-0.3691292372455175,-0.34805476765431287,-0.33237469903990147,-0.3491541295620082,-0.3382040229515353,-0.31058523059291976,-0.262616553085915,-0.2623374949083457,-0.26441506790047664
disc-shaped / round,-0.40467107117486556,-0.3774765657312209,-0.3910058877702123,-0.36294329110733625,-0.3761342248376143,-0.3430938830712278,-0.351941200743934,-0.3306572324468997,-0.2672891793861938,-0.2558328946570809,-0.21038235091647373,0.003048062772776472
tool-related,-0.34751015538311636,-0.30798203439142435,-0.34045879153738245,-0.30740000575053106,-0.29336049553388355,-0.28449429012177263,-0.2552297723053243,-0.2464851940936026,-0.20817015345738965,-0.12234526078096919,-0.17226706786140245,-0.21093001145525303
many small things / course pattern,-0.38465329507587276,-0.32904037359806226,-0.3411687485853627,-0.22146643814478773,-0.3049272475913851,-0.3158729555893942,-0.22770098810339578,-0.16124829233973514,-0.11674388574408034,-0.19422100530157516,-0.16527540821746167,-0.20390917609549541
paper-related / thin / flat / text-related,-0.36488049795242605,-0.2918613073742402,-0.2909620189318851,-0.2744927976039655,-0.26465393144029337,-0.2597330217835605,-0.18340564161415607,-0.19585787164334056,-0.22207052211759182,-0.12223036892481165,-0.11355557703758623,-0.11921572589447815
fluid-related / drink-related,-0.3104244483593199,-0.30109291801920146,-0.2926793796273339,-0.2834848543058781,-0.28616666967829474,-0.264197797913297,-0.2665281985194423,-0.1997665895658356,-0.20024247731434186,-0.1541999185515348,-0.09945578131933686,-0.11452963142153272
long / thin,-0.3513921680670229,-0.34158167319610366,-0.32135413032264193,-0.2771149462087612,-0.21524037103868454,-0.23664016916568364,-0.2709398457145311,-0.26572837855046094,-0.24311564535135122,-0.2284132033226549,-0.2248945953069601,-0.266479050409407
water-related / blue,-0.24365141111233646,-0.24600417193307056,-0.22979690088946048,-0.2221064427276429,-0.22000021189849073,-0.1746822291390322,-0.1537314232513256,-0.12211227944585512,-0.18440726238825933,-0.0945285712980497,-0.12471703306673398,-0.21159415745712362
powdery / fine-scale pattern,-0.283805449018099,-0.29833073224922146,-0.2676533001549899,-0.2146065125281187,-0.24642994035246923,-0.1885809909344085,-0.17204363258465372,-0.16697122642301498,-0.1295212803754533,-0.1768875637654066,-0.1577880093988091,-0.1261850629030441
red,-0.09657742383925316,-0.13332568492693597,-0.11266766203041367,-0.1352807675660972,-0.1361273068613491,-0.2168560449315622,-0.17526556291618656,-0.1961234870085835,-0.2090670831566135,-0.16567574665150864,-0.2609238220869079,-0.23186454990971783
feminine (stereotypically) / decorative,-0.31711836637296087,-0.2947292277191569,-0.27678046491538977,-0.30329082315482325,-0.28992299390563314,-0.2782768287238302,-0.30542059969486735,-0.26496488593270007,-0.22283794301607318,-0.2262733711659659,-0.23284597049276345,-0.22999698453334383
bathroom-related / sanitary,-0.26235374159056013,-0.23900277662560043,-0.26332599144885105,-0.31331866923216833,-0.28599323407997335,-0.3021931065700192,-0.30932956731910144,-0.3070538894445891,-0.2531789434110725,-0.2468425065153752,-0.2053473522522744,-0.26321771671866556
black / noble,-0.2818508136778879,-0.28540782292516353,-0.2905138290480207,-0.3130694931754572,-0.3024961005939466,-0.3301177679738323,-0.29317893390648364,-0.2993686452467812,-0.26597953224221627,-0.24993444989109914,-0.2544045043790497,-0.24337248823856483
weapon / danger-related / violence,-0.25941508530593804,-0.25539157039068616,-0.24177542184656575,-0.23729207784507955,-0.21452116734970805,-0.22550736240375024,-0.20552615048050593,-0.18372414027719386,-0.18185294588724954,-0.16344634807199165,-0.14226062067581835,-0.21698733379511292
musical instrument-related / noise-related,-0.21520463443706972,-0.2220130078827638,-0.23293518302858596,-0.2175241750638519,-0.21264499754606048,-0.22573908406594612,-0.17913560556139552,-0.19357017574947255,-0.18060388725503795,-0.16662037498512783,-0.1391472267717806,-0.19294815219952777
sky-related / flying-related / floating-related,-0.1369368995859075,-0.18323783898476775,-0.15892368209962782,-0.16807328416091716,-0.060719628105474266,-0.027027090482055982,-0.02069763380820966,0.020906743185814758,-0.1381424591863285,-0.03604563707613839,-0.10019974103040341,-0.15944404014698033
spherical / ellipsoid / rounded / voluminous,-0.23289500565381638,-0.203688378317483,-0.24478486375547637,-0.22149866341917157,-0.21658184423946314,-0.24209752523599337,-0.21651724343951262,-0.19795613964725467,-0.1750429511127891,-0.1528180929459293,-0.1510642031691387,-0.04632809982694153
repetitive,-0.2777793976324683,-0.2840886796709061,-0.22126621702313987,-0.1653903142934845,-0.20343527122046723,-0.14645786925807047,-0.20682659683804872,-0.1936815520282802,-0.19944738158899433,-0.22034309528455687,-0.1546153577659568,-0.20330889162634147
flat / patterned,-0.26096220651350577,-0.21394457112166343,-0.17952100971937268,-0.20043375600672486,-0.1758883624932539,-0.18456352235516982,-0.12028450440654881,-0.1437411635186281,-0.15854112288689404,-0.1918589464219389,-0.12116379936596777,-0.1514592416121321
white,-0.21175430382091198,-0.17518919425048063,-0.1790464518455288,-0.18556146340025892,-0.16916452178688224,-0.1707644582336756,-0.20660072821593345,-0.2118105070914682,-0.2135970921290915,-0.2021991534647425,-0.2078574471360921,-0.17082099470742507
thin / flat,-0.2528897374715857,-0.20067584027863816,-0.21735345545468054,-0.22063002672196563,-0.21526412354317936,-0.19914067693252058,-0.2335943580629909,-0.2286923169938484,-0.19061754891507765,-0.1933280382906264,-0.1840700829697699,-0.17766886119270797
disgusting / bugs,-0.1821339826437529,-0.1920963747777047,-0.18534962629092155,-0.16359091611160115,-0.1415021155486953,-0.13887609544971946,-0.07658896584300967,-0.07322234709991027,-0.03444984603186785,-0.020262035055810035,-0.025576308540356196,-0.14927760452968264
