dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
metallic/artificial,-1.5888084474689044,-1.474299446013943,-1.4056020277929062,-1.3491069295253086,-1.3447094623294995,-1.3605045309478077,-1.3050381996832479,-1.3100605206054343,-1.2553613035231734,-1.163945979401459,-1.0447472458903486,-1.4745327503797476
food-related,-0.5266423695525864,-0.41825874362128745,-0.5517658322734236,-0.42738650712747117,-0.5842738531539651,-0.540569929191481,-0.5084071330916624,-0.3414307561292871,-0.26171860503692956,-0.1798224036985938,-0.31937992769846635,-0.2419468457579168
animal-related,-0.4171830762069144,-0.37340650486796934,-0.3069658001206028,-0.2652573316382958,-0.14476147460023303,-0.05415906803944015,-0.06220128259492985,-0.020986181782221225,-0.17636800921544493,-0.21248258995816638,-0.4906064722744976,-0.2671729178574922
textile,-0.5546338134717894,-0.5567934805125998,-0.5364864107732703,-0.5735040027739309,-0.44969764792151334,-0.4783365207272181,-0.3862986064506535,-0.44237498971362754,-0.252094206537415,-0.34883142383798527,-0.3661510989785284,-0.33566367227626137
plant-related,-0.4015501758845317,-0.4313013373857151,-0.40528854356905897,-0.29396052441873133,-0.24035368264868184,-0.17682789636584606,-0.3595746298208613,-0.3295741196354396,-0.231089280845173,-0.4075446369382816,-0.2951467214536161,-0.29833786534826645
house-related/furnishing-related,-0.6945753901405225,-0.5799603938720845,-0.5052190137148327,-0.4937848299149805,-0.38727134564967947,-0.49542913078161477,-0.3996119350557483,-0.3749147492128222,-0.3628296497849621,-0.3144658476291846,-0.2512917573332716,-0.3953631090220353
valuable/precious,-0.7390947547458584,-0.6971398853914934,-0.6624993435317994,-0.6917743267846821,-0.7421355401437797,-0.686178423506008,-0.6132991914497388,-0.5172429105668677,-0.5109186289971592,-0.5216046059516621,-0.45549480507179574,-0.4614935243602276
transportation-/movement-related,-0.44342736415268624,-0.38589308416049395,-0.272982483195215,-0.137983064391346,-0.13149331415855792,-0.1527722614706719,-0.07510612819090845,-0.027760893818384647,-0.06464627046661442,0.016346595576674505,0.004875811325750989,-0.22480184041309048
body-/people-related,-0.42215520173542265,-0.38184499240784553,-0.3739200410249415,-0.3971286171941255,-0.1631769528434026,-0.3299250452325704,-0.22387345385550428,-0.23773745277923308,-0.28383327467049124,-0.2653396772901735,-0.17060578987349317,-0.17918637256787218
wood-related/brown,-0.6064142296617823,-0.5066613283767416,-0.597153694392067,-0.5744107186109944,-0.5802151940631488,-0.4966869377460734,-0.40578839669200795,-0.4028746580924887,-0.43404099673724694,-0.46098204388557207,-0.28246592143048344,-0.434862733905923
electronics/technology,-0.4936633276895739,-0.4515288874484038,-0.37224539974733406,-0.3208178754656623,-0.35834312621491793,-0.406516605239609,-0.3167721304794049,-0.25441239704231533,-0.22897058341210896,-0.10792189272977604,-0.17019903887311694,-0.19699642630018332
colorful/playful,-0.5724582860827412,-0.3368019315337165,-0.341141213134319,-0.34904374913770764,-0.39367819517866676,-0.37996862295812517,-0.3494356374505809,-0.359630679311167,-0.2477751879707586,-0.21057173553928754,-0.4163828888998853,-0.24289875836948105
outdoors,-0.6733520294161508,-0.6157832268233681,-0.4713044806650353,-0.4293137201528905,-0.21726265090080532,-0.17964668225338287,-0.21617061159489825,-0.2518407409911769,-0.5620739804137636,-0.5545095204559627,-0.3292437415123368,-0.45338661277406445
circular/round,-0.6226461110289623,-0.5719575437696969,-0.6037860626840139,-0.56954925940249,-0.5439625719374679,-0.47529013919086394,-0.4915937896100695,-0.4423052865335806,-0.32916801286923514,-0.34347244050108605,-0.32528438572609586,-0.11440160639140684
paper-related/flat,-0.6089142579085185,-0.5173275318796031,-0.5181841610459454,-0.47437200386620204,-0.4625591783700307,-0.4541038446960035,-0.3389966677464529,-0.3701860450124679,-0.37955902136190756,-0.2826592582741916,-0.2717333753404705,-0.2608736895738295
sports-/playing-related,-0.5744756098808501,-0.5249398126863034,-0.5042029001328365,-0.49201667028536566,-0.5014104625167508,-0.5012953439214702,-0.4643081757917318,-0.4534465646988177,-0.44708261197320387,-0.362790549196897,-0.4042259144724294,-0.3421142538907582
tools/handheld/elongated,-0.5321172831930205,-0.4357909166868654,-0.49567488477044974,-0.4892930597077263,-0.4242993727879838,-0.4033746136333707,-0.3762010031768819,-0.3952963039138211,-0.3303817133267932,-0.20272725871895658,-0.26121913967887544,-0.3925562341619988
fluid-related/drink-related,-0.43489273105617676,-0.4116003006088469,-0.4071434171122099,-0.3792342199797909,-0.3941550818744963,-0.3608730911923437,-0.3465864636286602,-0.2706359794212696,-0.2683622839756976,-0.2328480016836505,-0.1478212711121285,-0.11802339314841337
water-related,-0.3831043730355965,-0.3770488162494341,-0.34348692577260254,-0.3425653745460393,-0.3395427480759967,-0.2626550823742855,-0.22474481532160362,-0.2041075402891377,-0.24967787441357903,-0.1880374027781624,-0.20419875228747353,-0.21116831084465248
oriented/many things,-0.6373400682678754,-0.5074674211404129,-0.5168641237857676,-0.4173805285699219,-0.47099044453689864,-0.5062087258643613,-0.39124805958164655,-0.41255231044394836,-0.36766222963257267,-0.4193557146937956,-0.29136362621616674,-0.37680905684870547
powdery/earth-related,-0.5577142498389362,-0.5419077504709351,-0.47876280008400296,-0.4421844743324743,-0.45074186164530383,-0.35946863956960495,-0.35399667492908526,-0.3077008239270973,-0.344536240076325,-0.3744847670038689,-0.27148525904938836,-0.3175762433791527
white,-0.4668595101344417,-0.4016148902358012,-0.377259945705805,-0.37630075213543934,-0.33070051350705,-0.40050849933304256,-0.44331220476563615,-0.42593317977071976,-0.4276793573481943,-0.42609001411666325,-0.4110072568700571,-0.377244342842473
coarse pattern/many things,-0.45279117553525383,-0.38659698860114355,-0.3769500820777154,-0.25434320535586896,-0.3670850316229508,-0.36990689657378995,-0.2182685716413162,-0.19034278049729703,-0.14627499326885118,-0.22143666851679655,-0.18835188061433628,-0.1084541401443273
red,-0.25853645020073523,-0.28254102606531695,-0.22411102086107926,-0.26245157403685737,-0.2280203869586388,-0.3167019039775554,-0.2577961045915753,-0.2938135217425444,-0.27371847723201204,-0.242846087290147,-0.35157432353366924,-0.36890851329962526
long/thin,-0.5283298570975759,-0.4507277179607141,-0.46200524664765585,-0.4098219300911141,-0.3296019697232575,-0.3384829024368001,-0.313037432577117,-0.34123855838521,-0.3112251784892883,-0.2585558543821047,-0.2530824498072255,-0.43314090616391443
weapon-/danger-related,-0.4858916622528353,-0.4522919154596694,-0.46214904908222176,-0.44937008169200143,-0.4194629461115207,-0.4209949666525574,-0.3724627591045795,-0.3527242196054581,-0.3812941936497942,-0.36868900287775785,-0.27059498368999657,-0.3079800963650692
black,-0.4455783832725324,-0.437432885044863,-0.4096720566469041,-0.3917747189852876,-0.3836884262189453,-0.43073827622421,-0.36163675526094696,-0.36791704571103256,-0.35844043908902945,-0.32819169157606387,-0.436063832972754,-0.4096238211288694
household,-0.5548110599357143,-0.49932987680301344,-0.49098799128677295,-0.49435310122176035,-0.4973407359529327,-0.47553388224434734,-0.48126951401368867,-0.4369406234371467,-0.4004333704634788,-0.3766389317349701,-0.27361392835721143,-0.30020435078552743
