dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
made of metal / artificial / hard,0.04187321925502108,0.20981058871647074,0.23474213172476333,0.33033211798319917,0.38460282898245046,0.4040142256591912,0.5359648088626752,0.6644403352066262,0.7165565957824143,0.7419620617110289,0.8006061927466321,0.7205326825753176
food-related / eating-related / kitchen-related,0.12483872652227856,0.2680995085322131,0.28031605782441893,0.34086514603558615,0.42335252079459873,0.46077270213450594,0.5863983987072043,0.6518182103576006,0.7052778596839696,0.7826800384068258,0.8311212325035102,0.7232612054070648
animal-related / organic,0.03421246375170783,0.136646238372491,0.20271806130764003,0.3299042784056997,0.4378351689008333,0.4890080796779961,0.6162613580593883,0.7172449269426018,0.7900335553208155,0.8176390975775873,0.8647127616993726,0.6419393890714937
clothing-related / fabric / covering,0.017398298439394555,0.07380542088365227,0.09689400178635232,0.14244281289361804,0.20956132431334307,0.2172586604907233,0.37231089218989244,0.4399468100778522,0.5282017698349494,0.5961111564591342,0.6981983821384316,0.6564976136035274
furniture-related / household-related / artifact,0.026460138393336163,0.12993777057516065,0.19151876978131466,0.28594317311998474,0.3459923433226463,0.38419749283344296,0.44539026450996755,0.5306415037604351,0.6058438878802597,0.6027054171155048,0.6773149155446074,0.5774714722416091
plant-related / green,0.046676781895756636,0.24064838061288563,0.37838935473609214,0.4206782470500908,0.4285225022141762,0.4636220397338421,0.5329358413643908,0.5565972015970695,0.5906505266543142,0.6396672003688306,0.6945870045633387,0.4858402908724373
outdoors-related,0.11400937862929816,0.17919209002134295,0.2025587835531807,0.2609618927068823,0.3730950963638944,0.385492156763377,0.4869479672478745,0.5089681233987582,0.5724768963355613,0.561129662549249,0.6135175104546096,0.5300799599860684
transportation / motorized / dynamic,0.09622075738017388,0.164598444808286,0.18486823995678858,0.2740336221734566,0.33127482880606807,0.333288137770932,0.4140690249932185,0.5304844676747541,0.5803264149050766,0.6365886711832679,0.6770991307018078,0.4649596643815854
wood-related / brownish,0.06024815638645098,0.11062072452831384,0.12026584075473368,0.17665691398251937,0.19891738066105358,0.22701018393294858,0.29546089554192856,0.30344948634935565,0.3585263536748582,0.35099520408091023,0.4009349020255354,0.5461672969634559
body part-related,0.036608355973829165,0.08312759757392985,0.09448867459599042,0.1487623788814303,0.2740635450555994,0.29253099239609426,0.5174121243131476,0.6001689148259253,0.6935133001500882,0.7171293146941189,0.7562025640307163,0.6135979433979791
colorful,0.11150490398394186,0.2703414892202517,0.2750816803029251,0.3303249136442865,0.3126508832072076,0.3004363698948759,0.35087607887091765,0.4170867505330206,0.41988794220776116,0.5671097004103072,0.5724039391086965,0.572540382006717
valuable / special occasion-related,0.017800418181666333,0.06752441238578322,0.09399833406772151,0.11587513613499478,0.16425753196476134,0.17479946698269977,0.2513300344647834,0.316160614332584,0.3717450721586374,0.44899399753619185,0.559004559710998,0.5097286091961263
electronic / technology,0.02386689838295919,0.14616860489660088,0.15326948751014546,0.20288108092884516,0.2404730011368923,0.2503411866519196,0.28085167873636063,0.3285824308745606,0.3919670480738884,0.47529612276361877,0.5410889885819112,0.5175732631557131
sport-related / recreational activity-related,0.011732000937679565,0.04543798955528533,0.045515150161307694,0.0703018471841036,0.08252930545416848,0.11060960503571804,0.12708169468981634,0.13980582528081842,0.18817528756616875,0.25852897105677963,0.4057218339645692,0.43574299218707835
disc-shaped / round,-0.0002502988406802853,-0.0009392205914022789,0.011628948715092235,0.04648607362598056,0.06496027235975699,0.07023789099490485,0.09647461376813704,0.15454359033465015,0.17882745463564675,0.1780955812308589,0.4367152940650848,0.5280290301629729
tool-related,0.006100319097996243,0.03648206059450554,0.07374922648629756,0.0920082438211588,0.11021555752377132,0.11393129961011317,0.1577952243507943,0.2205267733032239,0.2663258030317912,0.3182254388095864,0.44311251198843316,0.6460209358475677
many small things / course pattern,0.08888593028967817,0.10390449113696165,0.1108259095257913,0.15374707334435,0.26657756715336434,0.255670872593716,0.29548194769563274,0.38656815165872516,0.5032141599687906,0.5088270390140608,0.5424492720729108,0.5542599515291902
paper-related / thin / flat / text-related,-0.00540256420535834,0.06303589342274507,0.06691656058985518,0.12778126944421542,0.18986972711730643,0.19325836042607414,0.2723311218062031,0.2998796471929116,0.36826299164287746,0.3616007622305457,0.4855062014698246,0.4932066399978716
fluid-related / drink-related,0.011765071302453967,0.018620459537003864,0.04175240780885148,0.05821005226921483,0.09791454058215887,0.09909533122183278,0.1938987286588506,0.26808711543907815,0.315191947540026,0.3797118043361324,0.46950220621731176,0.5987244979146027
long / thin,0.01297601270084725,0.032855508661305155,0.0666019886547371,0.09178681504665687,0.15461726209789917,0.16856198218703244,0.18460805973926042,0.22379782687742777,0.2345880890309805,0.25134157218856645,0.3634975928827088,0.5409240400883832
water-related / blue,0.05069768391304452,0.088620991130411,0.07636159793288366,0.09411528954429427,0.11375500661479276,0.12375759473342152,0.1608257696195936,0.19347838200023293,0.25613448654977555,0.3341925001047008,0.46352600383373055,0.35529564161092086
powdery / fine-scale pattern,0.034661257776104626,0.10317887617520982,0.12011891967582833,0.18337283543926508,0.19387910205251813,0.20953182478636034,0.27100398269835513,0.30030686141497054,0.29987444919270456,0.31822608359786553,0.3972431268372195,0.41117723191924094
red,0.09100346842734353,0.28555257117306787,0.3022513666302845,0.3043839251748828,0.24738737109215891,0.24236632509291323,0.24312248881241283,0.2027257873864764,0.16494959500926587,0.14438111129526154,0.15542479258547948,0.318325357453323
feminine (stereotypically) / decorative,0.004419078863013182,0.0585920240752581,0.05851896601319795,0.08739070895541501,0.0928912767160972,0.0924756796236148,0.12636692660259918,0.18428298456277337,0.19687916442671138,0.24041958116136186,0.33523559525458047,0.2992683238631759
bathroom-related / sanitary,0.07384034048505173,0.09840043509501994,0.09427645105097748,0.09772167457761771,0.11294796103023197,0.11674433051154776,0.10291750702134939,0.1302274726675422,0.14838793057041466,0.1637793259482404,0.2501605436813348,0.319541315067394
black / noble,0.05845786442830636,0.0896225282395744,0.09280322628264082,0.10309470992422631,0.09915945118053726,0.09161252587428592,0.12751443956772146,0.1269754217661252,0.14778250830122797,0.14685415271229652,0.22263050488719482,0.2898417251967621
weapon / danger-related / violence,0.0017730610666291113,0.020478232796525497,0.023296283092615,0.0374237886104557,0.055282537963554645,0.054790263413225904,0.05312523259050295,0.09114851083132247,0.12138243677241056,0.15342924850949136,0.19626356638435716,0.31101989620055415
