dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
mineral,-1.291724632550498,-1.31660012475285,-1.330104395911555,-1.2630751839933274,-1.4966288437121675,-1.5625800896099742,-1.2935533529116197,-1.2067681000099206,-1.3998966903258716,-1.4789167635678133,-1.6513904217264126,-1.5901349479722646
wood,-1.0753850467646386,-1.1272187011669494,-1.0365526018924922,-1.1215461400126285,-0.7429348373212505,-0.5789094807211139,-1.0943749558415705,-0.47255368928081665,-0.4576934376216588,-0.5953485263373697,-0.7840410929894761,-0.8944593007191406
metallic,-0.8546006214926476,-0.7881757604098039,-0.5875033455953669,-0.5668465449599731,-0.9967280931391724,-0.9632877418381938,-0.4968454586465165,-0.5049349519794188,-1.0250103129555432,-0.9517829372937048,-0.950727778035277,-0.8294017854118898
fabric,-0.8375248689766104,-0.7134036577510501,-0.4956824058641296,-0.5789412766286355,-0.5613858838084125,-0.47027196840671603,-0.4664791620692901,-0.63849733844879,-0.5853214361715375,-0.512288923210827,-0.2730490820419993,-0.2475838457127062
white colour,-0.8872319547667533,-0.8897114263619592,-0.8214060040877444,-0.6526534244303208,-0.7388132671410146,-0.7508663024967728,-0.5961505793052719,-0.7148169792459171,-0.7599663008860507,-0.6418368361541029,-0.503631350934169,-0.8465471780576865
grainy,-0.6564828437898433,-0.7723799854761042,-0.6457678643976852,-0.7430765573424876,-0.7496605753778942,-0.7620757688822699,-0.472344417106501,-0.4404940156557122,-0.4746784782028992,-0.571762390328276,-0.6623553009007266,-0.40680185035253014
crystalline,-0.8133609264397679,-0.5978254028708123,-0.5858026757495169,-0.5978040642729752,-0.6126333076601416,-0.6135145180280905,-0.507846242287481,-0.656267698465326,-0.42192220392301505,-0.5643879326884356,-0.5257706232854347,-0.681271611548057
"straw, fibrous",-0.5748455448179106,-0.4458523080490824,-0.41862261086971286,-0.3904708254694502,-0.356946146005499,-0.42569177741876607,-0.48635159517250215,-0.4641387405745301,-0.40484854431857764,-0.4287012760115423,-0.6387276640971327,-0.35440446271629256
cloudy,-0.7240942539378874,-0.5796191027304514,-0.7061099969473805,-0.5169593473418417,-0.5985664661841446,-0.6436075940250903,-0.6298659520377476,-0.4424903817215977,-0.740071382801051,-0.8647400094032294,-0.3941614029474245,-0.675884006639115
small,-0.458529409804606,-0.4130363230510321,-0.39348150083049926,-0.3388922568319903,-0.22575673652670036,-0.361242250121772,-0.49927574889987225,-0.43496822133096513,-0.3589559235897266,-0.26403601062559323,-0.54607199008635,-0.44011253532999994
"beige colour, tan colour",-0.3858967068025776,-0.4729495191138682,-0.685058225935264,-0.7157176863069059,-0.349663261047934,-0.338890665662279,-0.6197226372249771,-0.6027558098888581,-0.07721925697162346,-0.16192562808055078,-0.5237231163822593,-0.6733508212488317
viscous,-0.5639645989703461,-0.43055538447151576,-0.4192744507977859,-0.3738529429361417,-0.3682413297056564,-0.35810565496986957,-0.36544040879976225,-0.4612234741471313,-0.4330399506415321,-0.4364240787515199,-0.3765620555561926,-0.47698779718498363
black colour,-0.19675874222563072,-0.16501699563993943,-0.20576203908109214,-0.1187393344915646,-0.2753821258018492,-0.18128244945898264,-0.08552336990648879,-0.07936339850906826,-0.3255098032282222,-0.4222662696368862,-0.3639771834012908,-0.27557387764089003
brick,-0.5252825046126206,-0.5088254897735183,-0.49987332224199066,-0.40740962508161394,-0.3336720208987074,-0.331016379035042,-0.30371370565689704,-0.24689412879070094,-0.4179116855077758,-0.11792426135887513,-0.49114190892427123,-0.5085390980095854
swirly,-0.6360676587541456,-0.5573550112828853,-0.42059594796281297,-0.3947188410906033,-0.5507884884766527,-0.46155268167492625,-0.4918916237938473,-0.3729370396478471,-0.5482093470876261,-0.45987286704187214,-0.35163203728702697,-0.44007250786889296
maroon colour,-0.029014926235698013,0.001966643134258428,-0.25530837856409727,-0.2970800376852101,-0.06832869104606587,-0.1756863703875451,-0.5157933284733711,-0.04253200287063463,-0.06577518369707436,0.05498212520726009,-0.2398144191695395,-0.3936017476667355
