dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
mineral,-9.235441559328473,-5.76435750094001,-4.2511815483888356,-4.168192543554466,-4.02389127830715,-4.278210032396355,-3.7636776098686475,-4.1125692488435455,-4.343494963852781,-4.800558684177308,-6.843189942518239,-9.07174196754092
wood,-6.278325417902998,-3.5112833594153194,-2.8941416567353326,-2.881035681781832,-2.9795495852566525,-2.942718770447892,-2.727419251483292,-2.947937271694923,-3.0988736303073647,-3.408871516816668,-4.990684256476133,-6.922540768514904
metallic,-5.69032154409911,-3.041727651953262,-2.599192470653291,-2.563072718553628,-2.5136977630488215,-2.613921329224262,-2.49550487428842,-2.81183522080375,-2.8020212684018513,-3.151253364261211,-4.362163579674492,-5.872026162689957
fabric,-4.695319002123896,-2.9178839582030767,-2.2402866145347278,-2.176965282394863,-2.23593192595771,-2.0537645085680873,-1.6981280386132314,-1.7894487853648995,-1.8773588914860433,-2.055304473640012,-3.2222216601264657,-4.498226286721523
white colour,-4.397443812086142,-2.62320141584598,-1.9303506127276204,-1.9722902158988238,-2.007193589851123,-2.0855587479310977,-1.8781044313813609,-2.088634178853542,-2.2450583788505667,-2.5536234187324443,-4.110346064098724,-5.270662623428776
grainy,-4.89748461246102,-2.620331322456651,-2.1183638572614742,-2.141758685788702,-2.0995616795649967,-2.090352793336501,-1.9645766746331201,-2.074329352030659,-2.2142011553368723,-2.461280729137295,-3.522861334308679,-4.578545378013707
crystalline,-5.200868284564028,-2.7037083309314935,-2.188195129553995,-1.9955012581558558,-1.8850850511977049,-1.8523832697123623,-1.7116548925655186,-1.8108652243502132,-1.8920012979269467,-2.0515847305324795,-3.0747641184996377,-4.498127081866149
"straw, fibrous",-3.948855482054408,-2.0259198246371253,-1.806196365389344,-1.6955113536366961,-1.4608564479603618,-1.474741902318967,-1.1892998716760905,-1.3751703899051666,-1.3996184093871995,-1.7747142171753163,-2.7810481338774258,-3.784141767475501
cloudy,-4.337620572539759,-2.9380585957705057,-2.1731692278186867,-1.9883046337178318,-1.7493765201971114,-1.9104997837917992,-1.696070013534019,-1.9754674050350776,-2.0312531297075536,-2.0285356425667365,-3.1497169331944246,-4.196400016420319
small,-3.480158386338158,-2.036706196269518,-1.5420977041011859,-1.528411055794777,-1.2952951683136464,-1.283559718390848,-1.126979860324294,-1.2462720988299756,-1.4145579759687381,-1.6803776429189234,-2.480543941040966,-3.4681787527128485
