dimension,V1,V2,V4,IT
mineral,-64.19077609686735,-10.197064192643746,-6.479106295844859,-9.007875549966052
wood,-53.18376610339544,-8.585141509688881,-4.479615074598651,-6.582306292519658
metallic,-38.23453282205511,-6.898234024272501,-4.095320453241791,-5.835791923401397
fabric,-37.51633183617378,-6.081951867603813,-2.8537815496499537,-4.125812364988527
white colour,-44.1897806218041,-6.0065257569152655,-3.280917691765384,-5.284669291684946
grainy,-47.46529801818668,-6.387286003218349,-3.199470381228841,-5.365711194586941
crystalline,-35.778434416174996,-5.855474025139123,-3.1529821143406425,-3.950925986247344
"straw, fibrous",-28.86360007448891,-3.8738113953267472,-2.0197134510879478,-3.834680304624862
cloudy,-37.83119553865468,-5.740146494390043,-2.82169344488292,-4.564468390100326
small,-29.834576990529694,-4.709067441664999,-2.1375868690944104,-3.3229863200743646
"beige colour, tan colour",-29.150763685797635,-5.292275485975549,-2.514543255135106,-4.286539530226361
viscous,-25.277120613933327,-3.90755734002929,-2.4424951108031543,-3.2908822427772755
black colour,-20.950942328900076,-2.768689281819415,-1.90846080871016,-2.7026638614727747
brick,-21.073159144059943,-4.409631488743818,-1.940696000599309,-2.88497055891803
swirly,-31.599286629050994,-4.208410168647311,-2.4983992747851893,-2.7958657697811207
maroon colour,-21.930649352722778,-2.8528300117852243,-1.6583765922241542,-2.5359138584554914
"lines, long, tubular, vertical",-18.921878077607214,-3.359778981907846,-1.4677181750186805,-2.348812897460562
mesh,-20.33142198032535,-3.2525457682343104,-1.5563402099533126,-2.806027063984893
yellow colour,-19.687470171419406,-2.8986895630822413,-1.5491928001682727,-2.697034226982013
multi-coloured,-17.263409495485586,-2.8969536245776832,-1.5279394628874798,-2.2982430160616274
thin,-19.66142694141775,-3.848687387101669,-1.857343652137807,-2.301111825633158
bulbous,-25.57366537086999,-4.0039576520653,-2.064065721189586,-2.624958749005411
green colour,-13.230235134210032,-1.6133633000163097,-1.0693227125525722,-1.5912751291927183
blue colour,-17.076322220428597,-2.8128366407742003,-1.5480299789361998,-2.2595351594349835
shell,-12.712419714678957,-3.1722997623436235,-2.1190998384104374,-2.383690514338892
"gemstone, smooth",-14.828240676952104,-3.112713343242798,-1.5505378536794656,-2.2487051640902043
sheet,-14.516763246240243,-3.4790183368062326,-1.8538689015713867,-2.2208185153331503
hair,-18.88429933815129,-3.7565495988401,-1.8435553866400132,-2.509955531347222
spongy,-16.856204637380838,-3.2165711032507156,-1.965194396932493,-2.4365915337770048
golden,-20.28597726788487,-3.6249894509096983,-1.9840815009399506,-2.5793778116867774
red colour,-12.667292776717034,-1.887672626644314,-0.9250112999432105,-1.5628689634588349
"round, smooth",-12.99069032872006,-2.5099208790203593,-1.095630780166592,-1.8524979281108913
cream colour,-18.6191239963068,-2.529188851857063,-1.7953647078760944,-2.5516592675553547
bumpy,-21.69889095808385,-2.91625184849094,-1.7042754616094227,-2.4678760898707828
hot,-9.287170477815682,-2.255149367611992,-1.0499218398507915,-1.1022516178405115
turquoise colour,-11.433077453264188,-2.3292539949886466,-1.3414988518580846,-1.5033617230513991
