dimension,V1,V2,V4,IT
mineral,-88.37512189812988,-81.76048798678804,-50.199121917152645,-22.001185405067776
wood,-79.54640788529788,-60.6744000312252,-39.226785637792304,-17.259377134735328
metallic,-52.35066352600489,-46.30815700220172,-34.1627394329629,-15.264676370147434
fabric,-52.66332141670413,-43.13962990444895,-27.529039991745275,-12.75658850228662
white colour,-53.10653108826776,-50.22714808517038,-30.145028543702914,-12.72542655010309
grainy,-54.60222796436167,-55.69218395275312,-28.996948077704385,-12.093618605573909
crystalline,-51.955111335627265,-42.14020130144888,-26.699707495509678,-11.381847430636366
"straw, fibrous",-37.1658289934472,-31.133423932264932,-22.970710429679336,-9.41402618775408
cloudy,-44.97358508373127,-43.94837128253466,-27.358983310930107,-10.654698781995373
small,-38.855680300310524,-37.00844339177478,-21.670874809199624,-8.403458014095378
"beige colour, tan colour",-45.03824937016955,-37.0467463389156,-23.14677219345344,-10.74164502202879
viscous,-28.73833377697408,-30.485111572050894,-19.02806002080951,-7.854877044938025
black colour,-26.09853831748491,-25.774517226324924,-17.483901888708306,-7.657184087648371
brick,-31.070476205411673,-27.409869392306042,-16.68689792486014,-7.568501754791772
swirly,-40.712747079813134,-39.50127692034053,-21.163451763692887,-11.0911955194731
maroon colour,-30.754087491648146,-24.937570787956833,-15.740542000689736,-6.101956815268697
"lines, long, tubular, vertical",-28.550917281757258,-22.793681306817714,-14.576372054827164,-6.15972218183957
mesh,-25.224408951131846,-27.338111283328306,-16.01286284497869,-6.82213835935035
yellow colour,-27.25125111799714,-25.66887727312301,-15.433893622141888,-6.34841561881766
multi-coloured,-22.308066276535893,-22.419211027335496,-11.771512569955526,-5.634384590813831
thin,-27.2560081160096,-20.155019293112197,-14.092806841616182,-7.201688408021582
bulbous,-30.128896506171436,-27.376277665759545,-15.703739839073293,-5.993830250128392
green colour,-17.904912655059608,-15.628356062434534,-8.967624271316476,-3.935335360699203
blue colour,-23.37602987343115,-21.63295111522552,-12.75543317873454,-6.090403732802956
shell,-19.367017260291316,-20.212366593935688,-11.381272867691955,-6.093200979453755
"gemstone, smooth",-20.68173144600615,-20.20185347232254,-12.601765605736494,-5.928238310598229
sheet,-19.7194019874617,-17.227370482019047,-11.721779189649132,-5.614090401805716
hair,-24.25045492186318,-23.47219808665061,-14.937837173956403,-6.938980143860812
spongy,-23.513856849580847,-22.48451417566257,-14.925344635128294,-6.106207174554709
golden,-25.069252374961767,-19.056738857658434,-15.280235813472611,-6.506430948452297
red colour,-13.027280061421683,-14.311323352058016,-9.030889843703761,-3.61597585954937
"round, smooth",-15.125167206469623,-16.98610817440732,-10.843672185708938,-5.699790919603651
cream colour,-19.834520959393675,-18.53128175551407,-11.361391460606512,-6.096828786057996
bumpy,-24.661467104194955,-20.01277549801258,-10.995377517586949,-5.130215256230359
hot,-11.618506933519333,-11.159575279736664,-7.758734448786438,-3.157123087772618
turquoise colour,-17.675631657391698,-16.19065800194783,-10.188786143835557,-4.144219753397495
