dimension,alex_conv_0,alex_conv_1,alex_conv_2,alex_conv_3,alex_conv_4,alex_fc_0,alex_fc_1,alex_fc_2
made of metal / artificial / hard,-1.314559925624426,-1.3322106138745204,-1.1400952424816242,-1.3665405883625619,-1.3373328559625652,-1.1593378009735638,-1.3388051953323852,-0.9694808559262715
food-related / eating-related / kitchen-related,-0.5218775281338779,-0.28943503670523163,-0.4193159777856419,-0.2295161508429675,-0.19586923159495884,-0.2734124546814254,-0.15868994976758244,0.035334481367525705
animal-related / organic,-0.342058998174275,-0.27590647417807856,-0.2396141687167792,-0.04623292525707323,-0.17599788334971977,-0.24563913601983378,-0.22143635341265755,-0.3951782046268626
clothing-related / fabric / covering,-0.3736189280020292,-0.4039311306634985,-0.3549773243493408,-0.30431399526803316,-0.25524678329692163,-0.21830476003800436,-0.20318408691942746,-0.2210307017340165
furniture-related / household-related / artifact,-0.5340383584123212,-0.4953542112201803,-0.43333836582567664,-0.5202119089998323,-0.3301028519645828,-0.22958536304674038,-0.3103124859099571,-0.26808794588114626
plant-related / green,-0.36750252323446597,-0.28450787352396256,-0.25095338595179606,0.019657129731387335,-0.043953375712982634,-0.17803915887096622,-0.16941289085091382,-0.19753172555184317
outdoors-related,-0.46794475344367314,-0.4760411962556963,-0.4567193920297008,-0.3978622382473098,-0.2581482250516334,-0.3747613317567613,-0.37438561058430553,-0.3698161987155819
transportation / motorized / dynamic,-0.2715544368327678,-0.2894986394921448,-0.22084125795775678,-0.26092579710001207,-0.19246303457296343,-0.2341055755557786,-0.26524117194327035,-0.03948757172753137
wood-related / brownish,-0.46597458081535215,-0.36626129726453116,-0.34144252577062195,-0.3377075540684229,-0.2666197221591191,-0.26606397048091535,-0.21126303230803334,-0.15167869537223821
body part-related,-0.3159989058214989,-0.2887260690753284,-0.2494342934652536,-0.1797690134773282,-0.1596362979835746,-0.09383333088947121,-0.10292456948452156,-0.08392840954499858
colorful,-0.4653913559254115,-0.4538164917731795,-0.4414615637006545,-0.30943714693001745,-0.2079220074660364,-0.32684045702726094,-0.08699505658730255,-0.1685262832796195
valuable / special occasion-related,-0.4685063315925768,-0.4489015053083363,-0.4294032512477086,-0.40701922773468824,-0.33851743646229204,-0.32631733727339607,-0.3158311937983802,-0.19756690707950875
