dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
metallic/artificial,0.0917951576647188,0.28727903460157467,0.3643502884600802,0.4443640944731485,0.5269887461058066,0.581360556763446,0.6253841359413179,0.6657960459542493,0.6817643375527986,0.7028229009784066,0.7084166840452095,0.5762764217837069
food-related,0.13284441722226636,0.3206499850548663,0.3921460168199198,0.518816090950357,0.5834539047100487,0.6244761163187218,0.6432644769098216,0.6554217665879285,0.6906014668564632,0.6949404074255237,0.716671650089411,0.6527286403761726
animal-related,0.09330262795404198,0.25162776902561235,0.36836818766965695,0.479838133494634,0.6080233706305915,0.6857629586300802,0.7493802277779644,0.763346512231426,0.7656836977436754,0.7654569903781904,0.7344931853506971,0.6269138440780748
textile,0.03086123296314991,0.13639388616092119,0.1436852574290839,0.2137665862444017,0.29989730120828517,0.3709775001183059,0.405981934774589,0.44565490786056494,0.45997411172715164,0.5153179111959885,0.573645338497037,0.4995187528446827
plant-related,0.20549700413140615,0.35489122441351506,0.4259810779889004,0.4913882058990212,0.5622837964946612,0.601280951700999,0.6182414689754033,0.6171071445011853,0.6229910666004181,0.6160591491501415,0.5821964566194301,0.43265709941595965
house-related/furnishing-related,0.05013690514584035,0.26782785290784705,0.3567088237473772,0.4128000508765748,0.47786270760153193,0.5334206101023674,0.5720863709234967,0.5921498931661093,0.5977128613309387,0.6163026274291918,0.6213289238868553,0.5262800230973921
valuable/precious,0.025682490076706754,0.1443066712576181,0.19118691814883837,0.22686380737368683,0.2442451289151566,0.25476148651812214,0.29051480876845215,0.35346889017473115,0.38470899014478444,0.417533630879392,0.43357233015256624,0.3776682879947669
transportation-/movement-related,0.08237151956616129,0.21946696863526993,0.28005828039349756,0.35071186777604235,0.4481350322386708,0.508356150174661,0.5786364204303498,0.6081312868500315,0.6143849009619813,0.627582111245031,0.6417833514229193,0.46216324366786277
body-/people-related,0.032265485801538984,0.16460859858241395,0.22323272266975513,0.3354192922640491,0.4873718282385776,0.5866502111883347,0.6518045961379132,0.6778948128489426,0.7006855286673102,0.6912210221890347,0.6366787038486195,0.5283552310516929
wood-related/brown,0.0937803762892826,0.1837734017932946,0.22240509885173054,0.2702921902359292,0.32679980424072264,0.3827882574419743,0.4275848991903388,0.4308211554711936,0.4827942513463852,0.5035006586084976,0.504235243022189,0.4468157504256205
electronics/technology,0.022362926355400603,0.14118136641406231,0.20873953722590255,0.30555401705543994,0.3536198256231976,0.37490790232705185,0.3866461067289938,0.4353582583353399,0.4508122802202521,0.47476292549363863,0.5634971310361775,0.5282537049111438
colorful/playful,0.268943823269173,0.36565197612917,0.42522402015818006,0.4951262712503285,0.5667013257201126,0.5719302400512611,0.5999230557022062,0.6091402922687603,0.5921975165123213,0.5958479034795268,0.546922222174748,0.4475246791394608
outdoors,0.18913235540353224,0.29173691186960693,0.3981022446151886,0.4835730035770297,0.5323426481725515,0.5743458839791666,0.590189541485218,0.5691458169855138,0.5980365757239152,0.5954216695575938,0.5606802674381823,0.4573838884846476
circular/round,-0.009385819141913387,0.044169442423377725,0.09215279295953738,0.22526438179642938,0.3263487811327668,0.4140148126030597,0.4814007376024012,0.4986802911003191,0.48243385898821367,0.47179777710139836,0.43779423408829,0.3397802448639966
paper-related/flat,0.02093287169607949,0.10373879693794374,0.2029404670210978,0.27564776131741575,0.30934389691079345,0.36481783174794113,0.4100868235921178,0.3917139237603714,0.40172555467285387,0.4469003812302291,0.4872759197659494,0.5180245036829105
sports-/playing-related,0.025773640279579624,0.08072548760677567,0.09150059329509563,0.10584709030132,0.09556916403623861,0.08998064875034129,0.05694138332822296,0.045791872371105824,0.08765971347696944,0.1523751917471079,0.2126348559481731,0.30054468983219496
tools/handheld/elongated,0.04366702284179691,0.11575568874809739,0.18047223367685183,0.23451051154525326,0.28424968335163514,0.33913545305028525,0.358671608480006,0.38412042508143396,0.4052944684879357,0.4709945742166981,0.5477832142114012,0.5223932039722836
fluid-related/drink-related,0.00777511599100289,0.06639325335738366,0.10763063101212145,0.1539463188268798,0.19311499862485892,0.24080191204489165,0.2978619425598792,0.3543286385677098,0.3817403428593499,0.3975854359155152,0.49331112023504864,0.4973464053038327
water-related,0.07468116740361963,0.0996194327441643,0.11136360493781539,0.11159605633161862,0.12860720498015876,0.16259147566570875,0.17116929326499875,0.2574778351426923,0.31203202462617574,0.3162093969588584,0.3943461074626914,0.22149415737051747
oriented/many things,0.08692189550384055,0.15826598856294838,0.2069668356387414,0.2421766942202217,0.3202696288862251,0.42466867066738434,0.4925403292563484,0.5335477136082644,0.5055450750999689,0.5171394599885151,0.43860480118236345,0.30616496686054784
powdery/earth-related,0.09392280346635284,0.20093330419731104,0.2447462466249789,0.2908641409215026,0.3301382811973589,0.37445580895583064,0.3623102311832519,0.36693425267499824,0.37614396729721855,0.37857927689328175,0.34949355126484205,0.26468272218516176
white,0.1154269194784403,0.18440389861915885,0.24795129743197286,0.3809672274387843,0.43652918682783726,0.4939019389648962,0.5232760307004811,0.5459827985409637,0.5076576351335214,0.4875856214491102,0.4343792551647777,0.2843972608798955
coarse pattern/many things,0.09028527704773925,0.2050418932022029,0.32487650318164707,0.4377127614808164,0.5032343297125706,0.5153316828862169,0.5278036543843656,0.5192770965354196,0.5197433618010048,0.5261556866295489,0.4427784162782703,0.37702145944011023
red,0.3849262796627988,0.5481575763850945,0.5901255938080932,0.6291177940548827,0.6434484550069406,0.6548132944595287,0.6879346622074283,0.6773806424389767,0.6493776922379286,0.6450892582882933,0.5588524621123663,0.40653005720926627
long/thin,0.035156027458103645,0.13991611224811318,0.18984053031418968,0.26431595529495655,0.3175473191878526,0.39007113981544217,0.456723535572941,0.46735522902584303,0.4866821211606661,0.5202481218414905,0.5018891266458916,0.43024078274964384
weapon-/danger-related,0.008881021337492911,0.04390399358690844,0.06189268385647306,0.06678032592458638,0.04351552755307264,0.03760266684581404,-0.002686604779204238,-0.03572770985312901,-0.08636779606426148,-0.07722107775372189,0.15848774760479345,0.2477903039869952
black,0.053445810653324766,0.2291327906565549,0.2808329766882516,0.3823753756419037,0.4179954392362365,0.4147809328252109,0.42361879109298195,0.45699077322552917,0.4500130595636125,0.4086216246113705,0.2934338121305271,0.0917293583786083
household,0.0069272337624817215,0.0710148651034418,0.09526207055827451,0.15207474379525499,0.15154563223291173,0.1586136083297306,0.16240275761258138,0.14488300391853526,0.122571426875425,0.20495271694472683,0.25297261712169594,0.2767585884049627
feminine (stereotypical),0.07978422648914618,0.12473968625672682,0.1298678369932088,0.1574818718961477,0.15591888125512332,0.11886262726208607,0.0790360649415156,0.08548044168960889,0.11283823470505472,0.10854495709840628,0.1307442973060391,0.18708338509371325
body part-related,0.0896624150697507,0.17264123824293143,0.20538962413498696,0.2819034707129904,0.41954889543600304,0.48900785175050565,0.5279645665387485,0.5016956883047424,0.538406422245742,0.5340231449407005,0.5106852275651337,0.5167690060977128
tubular,0.00020725296903334467,0.030479610063881335,0.11485280388342278,0.14392254475544208,0.1701024720255787,0.1734111220440201,0.2190282322603968,0.2262949134972615,0.26105628630480837,0.22271710009465895,0.2973919354877038,0.3091358751551019
music-/hearing-/hobby-related/loud,-0.0003961786525499278,0.037136927029376765,0.035588729171587175,0.037478547003692464,0.013660129800697418,-0.015463997423706743,-0.06246711333081789,-0.0649106934983259,-0.06380985732073419,-0.07752880063324041,0.27634989509346064,0.37058849046973874
grid-/grating-related,0.06265980078388889,0.15746014605161596,0.27820448779104423,0.35655634604295017,0.34891392463078197,0.3748634245436998,0.37900900407793037,0.38048842669995064,0.351840760952728,0.31494613926530535,0.2278171803022616,0.2007833102702128
repetitive/spiky,0.08470369789949805,0.19303527130248255,0.244010526408575,0.3073651347796731,0.33968538233702783,0.35446512935694596,0.3853707080006693,0.3372818423737718,0.3220223642061847,0.2520187335642283,0.2317579925869867,0.13090729443619786
construction-/craftsmanship-related,0.006759860096877679,0.06733059860504009,0.07718422784444279,0.09410029515002583,0.10578947716344378,0.06608495253455482,0.0367955624815931,0.0006320313211342077,0.02012232061880559,0.0654329847516999,0.13601879511504078,0.2453325358703764
spherical/voluminous,0.019132880010113262,0.060076517998795764,0.10949354217866591,0.1583460881443055,0.23943093198204934,0.2484279893881104,0.2750099467454996,0.31461235739165627,0.32895570232187743,0.3809552483871288,0.34194567353491456,0.2931719512315032
string-related/curved,-0.011870485043327106,0.013736923717647231,0.038853472472746176,0.03583372052281053,0.06585183687892648,0.07223346612376791,0.0966493329310888,0.15171748417676323,0.09342258573581863,0.1736220943387371,0.20877797211780613,0.2756975141828072
seating-/standing-/lying-related,-0.01086314296486024,0.04711959000778232,0.08860182087730373,0.12472773287236383,0.14543792653691312,0.13326470958144343,0.190409399039696,0.22480670628979726,0.27490591912868445,0.26914650945140506,0.3303621495362583,0.28915273515603235
flying-/sky-related,0.1742409138882468,0.19948525695428565,0.24872215830654165,0.30213510846503777,0.31615590757445855,0.34228168117219093,0.33442384046942086,0.3040358851389623,0.3038294633461176,0.3341862195554336,0.34660370423634523,0.20904954890415983
bug-related/non-mammalian/disgusting,0.019767307936466416,0.051362358860754465,0.07695841056542241,0.13195463201840718,0.14972681239772323,0.22107336016975332,0.26920686296787866,0.2969521584305761,0.3201097420257023,0.3030706885518768,0.38229109824851726,0.12165293432837254
transparent/shiny/crystalline,0.013576074584935482,0.049794933262259256,0.06570151029622939,0.09893539812165186,0.09678043117977353,0.08591224282163501,0.09248524964365512,0.08499878347611145,0.09526619564160377,0.08651022159425692,0.04713849462589326,0.1689733980654532
