dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
mineral,0.15537888388147011,0.4012851052857213,0.45260635574054103,0.5352002239204994,0.6146124347494973,0.6559855438536777,0.7027746496154235,0.7254675453689198,0.746710709709897,0.734828507449157,0.7662028615278584,0.7030222355227392
wood,0.3521161766800437,0.5561311117246148,0.5923419463720683,0.6255757710958767,0.6769309920083206,0.6789966043818827,0.7308377084372916,0.7647496252642749,0.7542818080311587,0.7520450736726605,0.7473646467749522,0.6984584924691081
metallic,0.26793870676740494,0.4049785467398007,0.44625197947256223,0.461538081130109,0.49747991985230744,0.5504483859866551,0.5734774632006808,0.6212359467041131,0.6150377374417187,0.6306486395166457,0.5599592690163078,0.4832248041506494
fabric,-0.18578371227158533,-0.29799549566555444,-0.22304012274969845,-0.02587068024531458,0.11847309013631717,0.39050683859185986,0.4066218244791582,0.45531113769943765,0.46493838709869184,0.4596089175466709,0.46013687676675613,0.3025276563768503
white colour,0.5363150123316146,0.7024657494695786,0.6958943615111831,0.688949871017486,0.7185140031000807,0.7308942819265665,0.7256159277764064,0.741834826046101,0.7225185224314095,0.7328885684441415,0.7247240832500321,0.6111766776812237
grainy,0.12011037827169169,0.3799267354798902,0.5393399124342808,0.5459041171571379,0.5507567670638578,0.6108747369475703,0.6315645550564909,0.6391309885599525,0.6463825619076071,0.6135461566354674,0.5845157846507347,0.48047198195815455
crystalline,-0.19756059568312545,0.0875493838934537,0.12471406537872812,0.2100844435408047,0.25631714829048774,0.37388510905955796,0.4739372757317509,0.541639435241715,0.5095000871680041,0.5386389384248191,0.4454058053857214,0.3761340246935386
"straw, fibrous",-0.13406815332201272,-0.18223893790054804,-0.03787246948280445,0.03405670896815448,0.10034293499180777,0.34751273202399435,0.23630471055922125,0.26843773226998513,0.19804792726827566,0.20224057044281912,0.1856225017345085,-0.022353147178519807
cloudy,-0.07020552999384895,-0.01649831733957847,0.04997499627781542,0.16896841053246575,0.2308106269598597,0.308936598092663,0.3531098585844309,0.4368961215559935,0.41616380602262615,0.40678256164175997,0.42596209643524174,0.26261934651211505
small,0.11296293284762941,0.20863180599443726,0.3461594798121582,0.46030645465069336,0.5201759621710842,0.5859263078896862,0.5771198661102439,0.563408621053256,0.600252806754513,0.559353034361676,0.4526033881416696,0.25799214658853054
"beige colour, tan colour",0.4093143556557771,0.5563218791318073,0.5961891243729867,0.5985927857201219,0.6105794719894824,0.5663220797318218,0.6187378133507992,0.6636388457964191,0.672025654812517,0.6048937105115543,0.5546306828641145,0.3056239009396468
viscous,-0.26259875678103495,-0.44355587745162667,-0.4680950237646605,-0.47769695426381836,-0.3135784519526382,-0.18146042697420847,-0.14377549577150925,-0.056537799755845754,0.023403298000231033,-0.04812876647594692,0.07303049313286179,-0.09378702145598912
black colour,0.21189038006875843,0.4327625989820719,0.4126551721152657,0.48930038555211486,0.4491876552590943,0.5937757582146881,0.5825886592026881,0.5922793244595768,0.4623062903507137,0.5180040626841728,0.3508939470311289,0.22917760890420316
brick,-0.31504489124850865,-0.3011413653692373,-0.2770466688344217,-0.3643931567617876,-0.25862219977557377,-0.06665554466169946,-0.07258449603602601,0.012815487888187815,-0.019310397985097837,0.05524766707643815,0.0986716776496432,0.19909020336931862
swirly,-0.14956187283702954,-0.1106441128602564,0.08301893113664216,-0.03557762419038528,0.0292135259810097,0.23295107770102091,0.30464680280589856,0.38563004103091797,0.3171220413887272,0.23698516703703168,0.15005362239878586,0.06887073068446778
maroon colour,0.1154167229429531,0.0004342313322895031,-0.39641977003694706,0.06032127742741762,0.15637328418427746,0.20775185505538066,0.17102440094118507,0.35054828058046683,0.23222899594017474,0.1554429920564602,0.024854013590711453,-0.28930307576379466
"lines, long, tubular, vertical",-0.14960190094379575,-0.06959492424826857,-0.04123560374574088,-0.02086446442202249,-0.040214730220427805,0.11025941549557094,0.22154682420676722,0.3838752461701474,0.32291735898855245,0.3551892994206209,0.1844912539871499,0.19300113370248262
mesh,-0.054579086009560726,0.08314457465065797,0.2903173568874876,0.42979320680576294,0.40724780892270324,0.45274584477000285,0.45535259042323945,0.5064846926432802,0.4801095875374147,0.523505356077916,0.44512997077469557,0.26823095106477435
