dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
paper-related / thin / flat / text-related,-0.354264760095224,-0.3098103691220311,-0.30507799782488987,-0.2780166114265272,-0.27764207990462286,-0.29185453525190974,-0.19776504115016436,-0.20323400511486733,-0.23191598702828298,-0.13816497947041495,-0.16831402749768887,-0.23132250679213695
fluid-related / drink-related,-0.2996318107152034,-0.2882389404203627,-0.2914403727451036,-0.27945621172998303,-0.28664207050909085,-0.25022175065767516,-0.2738731800558396,-0.1996153434093937,-0.19114191244627854,-0.15806530596446233,-0.10726784519816435,-0.17693495535946502
long / thin,-0.35429428288041187,-0.33931889381915625,-0.3225341929561698,-0.27942848172569557,-0.22654016202611338,-0.2648184383729144,-0.24359787522707865,-0.2806496282611506,-0.23209378187296603,-0.18350004991801594,-0.21443821031500665,-0.46867865802352315
water-related / blue,-0.23775014438641384,-0.2410075261207516,-0.22178829167918357,-0.2277460983498505,-0.23411487320108026,-0.18858815776310878,-0.1648790708914194,-0.14234886683020997,-0.18007625023688312,-0.10599248106315984,-0.1741416761772847,-0.15319768335613415
powdery / fine-scale pattern,-0.28498284449841216,-0.29563816687520394,-0.2573854995912084,-0.2191534938597952,-0.26663295988637126,-0.21435082426865737,-0.22866097551078912,-0.2104112572787511,-0.1672882230314856,-0.19080748180588714,-0.18526846580559164,-0.24964258112201576
red,-0.13829892803564636,-0.14932331027561285,-0.12216730737440429,-0.14223768008597215,-0.11185428482774706,-0.18297899424033237,-0.1527653053135627,-0.16953963241412096,-0.16282049934355292,-0.14169701810343693,-0.26724715221442974,-0.3769194894245138
feminine (stereotypically) / decorative,-0.3014966233210201,-0.2838880336091474,-0.26712554810311695,-0.30555508102378726,-0.2990296044557206,-0.2965966395530273,-0.3285158255146645,-0.30285872483342624,-0.2517661694310527,-0.24566582818757032,-0.2980866432854623,-0.38759660685507513
bathroom-related / sanitary,-0.24836967482012984,-0.2280764920190972,-0.2691769596499296,-0.3138849298055828,-0.2825639148759336,-0.3297485131104205,-0.3437277871500737,-0.3525336830182888,-0.312590599948366,-0.2736912190434302,-0.24528625663278958,-0.3681494776185745
black / noble,-0.2818836195800105,-0.2995416870119192,-0.297652695863462,-0.3113776463043969,-0.3096391000401717,-0.341316527885025,-0.3129406737498093,-0.3108270060561351,-0.29577492581566145,-0.24056070767481352,-0.3147981050953321,-0.37813789447781465
weapon / danger-related / violence,-0.2485186206722534,-0.24247305058414703,-0.24549671674550533,-0.2410533513361306,-0.22250414588802214,-0.251005542393832,-0.23714240870860936,-0.2171619071065105,-0.22643124098430722,-0.20894360240221954,-0.16902719836731372,-0.32254942248746166
