dimension,V1,V2,V4,IT
mineral,-2.784660659264289,-1.6237035665755806,-0.17926476096742716,0.5376252462073483
wood,-1.1704164156578107,-0.7274898604029025,-0.18386842305248896,0.4993760888834986
metallic,-3.1289011609140163,-2.016657440281563,-0.6815587112997801,0.23851800100625142
fabric,-6.468048496956919,-1.7883387074995345,-1.194357127828742,0.27421123578552575
white colour,-1.4500242686646994,-1.4348841887521102,-0.2984500346684775,0.22762907677365607
grainy,-2.9088146581067456,-1.4956173099826353,-0.11432003030152105,0.4980675919595471
crystalline,-3.7386920136497377,-2.725245863005038,-0.9392381126421128,0.2259578262037557
"straw, fibrous",-3.4608106913795798,-3.026660619586097,-0.9184189300608949,0.13606826617940426
cloudy,-5.131315356257073,-2.5828497764292155,-1.1676144267991564,0.0900446367360026
small,-4.006353765672277,-2.056037720873666,-0.7675330801913227,0.4439349938292856
"beige colour, tan colour",-1.7688225093777032,-1.9269133741503994,-0.4683532497046352,0.07466665654675708
viscous,-3.8008972010682216,-2.749748176608243,-1.235542964488411,-0.14946371427395122
black colour,-2.3217374634207752,-1.404339145222354,-0.9699352397542214,-0.12633888566796703
brick,-8.19080169877125,-4.0036584700270454,-1.7345072854293893,-0.06796397132712673
swirly,-6.023035376737079,-2.82707754052744,-1.3389655837424277,-0.22422812418206228
maroon colour,-2.1168845654759005,-1.5518356150062704,-0.6081096692491761,0.009525361391047205
"lines, long, tubular, vertical",-4.516054673406025,-2.2230757953501894,-0.1354008851107622,0.36470297100423255
mesh,-4.372740108538819,-3.267432924397215,-1.1985164581550283,0.21898688665826183
yellow colour,-1.5990639319568483,-1.71791024070949,-0.6860557519992592,0.28458155453664624
multi-coloured,-2.9831938831101503,-1.2228110082241783,-0.9420763509238641,0.23677563497361354
thin,-6.368410628271002,-2.7700624702912844,-2.172333697845595,-0.9333625867063067
bulbous,-5.826824244532169,-2.898266187005211,-2.0761541754802737,-0.056967910047463155
green colour,-1.1661368761048134,-1.2071508601486713,-0.2716009321878703,0.13944908706430803
blue colour,-2.240646299983604,-2.200786907984743,-2.4483775971417034,-0.03010415987086157
shell,-4.8795444427113965,-2.3503742975801343,-1.5660242490810776,-0.6203595588856492
"gemstone, smooth",-6.335103544825445,-3.1026001765106335,-1.7774609802981653,0.06868290226456264
sheet,-7.185603406865967,-3.618076203579485,-1.7317893560855557,-0.2540618682666642
hair,-5.744879351219667,-4.743791570331021,-2.4353691864910783,-0.666607871578353
spongy,-6.849144852578998,-5.1126282595039445,-1.87710942094782,-0.6632676935433777
golden,-5.851487879754995,-2.7440690849935407,-2.3703834294725734,-0.5567863125236672
red colour,-2.6507998536571367,-1.9983634017365417,-0.7306122571701545,0.005031870294611163
"round, smooth",-7.794233739015457,-4.675063546652843,-1.606746660238802,-0.2299390888694235
cream colour,-4.520053682885599,-3.442487832101457,-2.410343057978987,-0.7831275180291106
bumpy,-4.356501881998233,-3.1504629003397735,-2.3661151275077517,-0.672944491908791
hot,-5.374212749323826,-3.108630057050365,-2.2752141932358536,-0.4998647535656229
turquoise colour,-4.755448221386674,-4.34542798216176,-2.2355194956138855,-0.4301019280909326
