dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
made of metal / artificial / hard,-1.6452320011258093,-1.5020771218454465,-1.4171554960470134,-1.3364349503433122,-1.2725428203198978,-1.1845602148129024,-1.1319665003275339,-1.0845178479890083,-1.071997394926366,-1.0651900178809743,-1.1383170171281263,-1.3226239513221807
food-related / eating-related / kitchen-related,-0.47422738597525393,-0.3097833694502292,-0.22907865176336717,-0.15829596054357298,-0.08640460097256697,-0.02777444309556798,-0.0014092584993063983,0.027000370547061836,0.06145851867413388,0.07892745621751673,0.08085550430597743,-0.041379157142998224
animal-related / organic,-0.4197736705226147,-0.23455087562571286,-0.10086003086567619,0.00529536867966196,0.11519844280155622,0.1935069869824455,0.2554121468736036,0.28611683524837916,0.2914306201928091,0.28930925146198716,0.2444550712332597,0.1009163605145269
clothing-related / fabric / covering,-0.5407731987629658,-0.44589516840766596,-0.40399902401933785,-0.30262490514054075,-0.23798046737279366,-0.14162654502890493,-0.05757562179495146,-0.013153447295328746,0.011337483540626692,0.03968043934844312,0.04693763583554911,-0.11370479478834206
furniture-related / household-related / artifact,-0.6498438338590222,-0.4411266907638156,-0.3512842999736894,-0.3060543873138044,-0.2553681058521091,-0.19004335918696302,-0.14468018228714574,-0.1211658281363539,-0.08641434566104245,-0.08185511834918047,-0.11202874090151993,-0.3005349134676423
plant-related / green,-0.18467849170347184,-0.055950012104883706,0.016028342235371862,0.061519811737301366,0.12829388372263828,0.16562280102280935,0.20233948634365895,0.20795262470571763,0.21570857932210274,0.20793609402373847,0.12820645105264827,-0.13705746568373844
outdoors-related,-0.5637696864723778,-0.4587961457594607,-0.40332820299286576,-0.30879771190300365,-0.256140129612489,-0.18693162486128823,-0.1275899813988648,-0.09217815656470973,-0.08354688903537744,-0.08173152757887614,-0.12388034749768395,-0.29381807496858503
transportation / motorized / dynamic,-0.33385378919246755,-0.18740075464990769,-0.14013427194462635,-0.05131325155611077,0.015043073119181849,0.08263207304267961,0.1643521023799791,0.20498742984147322,0.22832320752732427,0.23074315799719036,0.169975924719033,-0.06509117057984248
wood-related / brownish,-0.5538305393847565,-0.43789965704586,-0.3948401936138901,-0.3425287095773264,-0.29146728733446814,-0.22801070644416144,-0.1392407485854763,-0.11951276745072481,-0.07352950037234285,-0.051816962105157405,-0.12913074624597276,-0.26698742523762364
body part-related,-0.38615301730522433,-0.2570098314496756,-0.2012517768734441,-0.04808389837445004,0.07664735259320876,0.17668235956323353,0.2546105822475975,0.2964443871932315,0.32091666840611743,0.30549381508481277,0.20359591154698775,0.05941920842683446
colorful,-0.3409667541075838,-0.21647204328536396,-0.1894423627090751,-0.11500015669575614,-0.07038642676769635,-0.03869685132446676,-0.00839340456326565,0.030804362413113795,0.030073682171085303,0.04482696847887935,-0.054444526121858905,-0.27642060322514395
valuable / special occasion-related,-0.588372099775138,-0.4949611151034119,-0.44806091911209944,-0.4206057774089431,-0.3850819184403169,-0.34285982953442207,-0.2692969220639987,-0.21396102506773573,-0.19061828991357777,-0.15649916859312363,-0.17815192407337577,-0.3674598578939021
electronic / technology,-0.44638111360942156,-0.36133189321910586,-0.23997038324326914,-0.18758672923377762,-0.1512765682293018,-0.09478485054749597,-0.04940130750350913,-0.01292710584346568,0.01149114939539475,0.03255333792646653,0.08666532130303806,-0.008731949705931719
sport-related / recreational activity-related,-0.5742783109109402,-0.48482866412630754,-0.5266013822697406,-0.48848136186979163,-0.4579023483650049,-0.4105458679747962,-0.3712199869719628,-0.33628453400115754,-0.28039639537615435,-0.2421311436178597,-0.1905991583937623,-0.2566255687997694
disc-shaped / round,-0.5812554116634261,-0.5163113064785196,-0.4369203019950405,-0.2773745272635284,-0.19881124792244287,-0.09963044346886751,-0.03275080720196377,0.0018412592384597914,-0.0041928683244867315,0.01002876028721078,-0.06272906491129837,-0.32278324901087907
tool-related,-0.48619136149636977,-0.42109472212856125,-0.3109147212874488,-0.2545938370847134,-0.2583838320992351,-0.16243073817422848,-0.10291711492257138,-0.05725721196625866,-0.013980740674015557,0.04043275900772214,0.10665327712783801,-0.007420764054727691
many small things / course pattern,-0.48572216690846104,-0.3777522284785515,-0.26622928712037996,-0.1733129778044975,-0.12366747701218594,-0.061350565689297865,-0.010490714912128274,0.018859749180436203,0.0348738130275128,0.039261605410905176,-0.05657627894122097,-0.31217622436063897
paper-related / thin / flat / text-related,-0.47976626343269957,-0.40061691685306067,-0.3119601871489186,-0.26625659684171743,-0.22525525237050625,-0.138977959530298,-0.08668739373166257,-0.05985668940962441,-0.03697137862326638,-0.01862958609284071,0.029765481826661166,0.000711204905330276
fluid-related / drink-related,-0.4689097672282643,-0.3836135310120503,-0.3304276961402368,-0.24966608421185676,-0.21319077192585678,-0.14948759941989254,-0.07569649688596924,0.0028056545093202434,0.04939767328401157,0.08828571820205822,0.11908831592644586,0.04789224433628103
long / thin,-0.5533944537256377,-0.3982661579745823,-0.305143106338587,-0.25828808729358976,-0.2116833220667349,-0.13029308674302342,-0.05505802390710901,-0.031876145947417056,-0.0032484950358242504,0.03661662972937807,0.04568226872840764,-0.11575679714474729
water-related / blue,-0.3795554408640316,-0.327417705376319,-0.2969913618582569,-0.28553322019069616,-0.22608396068925996,-0.1890968393589687,-0.13143764554175408,-0.07341828080815804,-0.03842018660519986,-0.024435227486860445,0.00845688426862723,-0.20693621713367416
powdery / fine-scale pattern,-0.4085697869355984,-0.2740409789578191,-0.23643872303851632,-0.1890743967423354,-0.14943168721130573,-0.12335757258900504,-0.12267250234073113,-0.09373124822918433,-0.05447160141453189,-0.0495269629283539,-0.07658289476556868,-0.1790532207385227
red,-0.0023121565915928954,0.13123317087696706,0.15749557501120404,0.17661458956343,0.1886099302867389,0.20955147305948119,0.2518204274838699,0.24347518209284158,0.23716093938781901,0.20960212017072166,0.1409680114201426,-0.2592109810622538
feminine (stereotypically) / decorative,-0.42756363516917406,-0.383974850141358,-0.346682652680113,-0.29661436626010595,-0.2546387810444204,-0.24488574336087643,-0.21454572992216825,-0.19117178206801522,-0.17391624975497266,-0.1984430898174867,-0.19785840513782826,-0.27864548928968547
bathroom-related / sanitary,-0.4178890179395853,-0.34665718049692895,-0.3333420208888871,-0.30948396812476053,-0.31046693336566933,-0.29868259435150724,-0.25811809164635324,-0.26947004213321746,-0.25636977417002704,-0.22373429890085061,-0.15947998089469162,-0.14450669349151513
black / noble,-0.3713647466073744,-0.3165813572016669,-0.29973630798562656,-0.24979880535058707,-0.24297489007034745,-0.20886867910477291,-0.19874673276771948,-0.1904157580878294,-0.18365314144018252,-0.18814752733629225,-0.22245551961309284,-0.34624697241112945
weapon / danger-related / violence,-0.44048615959019255,-0.37938786641354083,-0.3670762151927467,-0.34285384030154,-0.3367616701890981,-0.2943552719254674,-0.28604400589057954,-0.2598554622391054,-0.25972437032093665,-0.22800891533486478,-0.14591698783057216,-0.1890037926756325
musical instrument-related / noise-related,-0.36031269887969675,-0.3415369353293296,-0.34423663907626856,-0.3142039273937287,-0.2906449599952443,-0.2601076771390862,-0.24802969485822968,-0.2501858112886375,-0.22582601501152033,-0.201817660379791,0.09647545460656548,0.025376863033787944
sky-related / flying-related / floating-related,-0.1928213133118779,-0.14079051819819366,-0.10794548358423617,-0.06163737167098926,-0.01462393783857574,0.018811655239238667,0.028465662232278643,0.04077012964669324,0.030258671355647748,0.04944287444430817,0.057701452837538136,-0.190244753607834
spherical / ellipsoid / rounded / voluminous,-0.37800906773071485,-0.337221006830674,-0.24316666634789685,-0.16849896878451953,-0.1277972596485799,-0.0946908765046992,-0.029195000893772027,0.007603884558608498,0.011184530399850678,0.06258053105300854,0.050699560671286115,-0.11544540591679797
repetitive,-0.3846788628532114,-0.27036261122720706,-0.2294822557242997,-0.19009657392568458,-0.18456481436777006,-0.16578562885044534,-0.11717364373247396,-0.12231425876587276,-0.13408550372796513,-0.12479198996977803,-0.1869291283115202,-0.30830600584982437
flat / patterned,-0.38341095806109804,-0.30359137634330935,-0.2327820022764613,-0.18526604624345966,-0.15492293180331518,-0.11451565315320478,-0.07328717441577526,-0.07282018539785828,-0.08739283592770608,-0.06855156497659176,-0.07700505666254465,-0.1924292502028313
white,-0.2742025350445081,-0.22344463426849348,-0.20894411727719353,-0.15487573539126487,-0.08905971759811404,-0.04147204334919441,0.01449243163818803,0.047604539162166004,0.02780581473920296,0.016904213564405968,-0.061664480980285985,-0.2131303698672331
thin / flat,-0.39643643584207,-0.31081456221803916,-0.2899485895952467,-0.25996399164078565,-0.22198166250969775,-0.16339363770465898,-0.14287725789718908,-0.12742272352427975,-0.12008085566725679,-0.11124552615864225,-0.1068899657001734,-0.1299402124938529
disgusting / bugs,-0.33029247474156165,-0.27150942264147404,-0.2476376111903822,-0.22792623754369257,-0.1560284555771163,-0.07499856281783579,-0.021230761968961787,0.03404550453414412,0.03170053892508318,0.03631022818084029,0.06296898099421533,-0.19182612161024082
string-related,-0.3862621495914049,-0.3979335002222446,-0.35033848292176484,-0.35044230026119494,-0.2897363269315696,-0.22374076945273758,-0.16899322929548366,-0.1205051940290156,-0.11022031027041046,-0.06527403718900393,-0.05969260879302052,0.006627105437451597
arms/legs/skin-related,-0.3137015565691108,-0.28759671134072873,-0.22528036742536406,-0.20847725298346642,-0.16868798877541935,-0.14914300600185304,-0.07250102342452158,-0.0741857590286934,-0.06095764988265695,-0.014571524332095187,-0.007398476134998777,0.013939620844943379
shiny / transparent,-0.39089941813907125,-0.3339245322967388,-0.33728275148664855,-0.28123732396838785,-0.2686241462850738,-0.2664480951906798,-0.24262419862066764,-0.21935448931467416,-0.2151410568688854,-0.19619471902612085,-0.14099408089919763,-0.1931977647775851
construction-related / physical work-related,-0.44480198568789686,-0.4075800931949034,-0.3775568381519121,-0.340359394072395,-0.32014613293075445,-0.29550034445648143,-0.2682642203291423,-0.2525471353239732,-0.23714422849803274,-0.20823378970957718,-0.20507077163653986,-0.21405211314715955
fire-related / heat-related,-0.34470204325837894,-0.3321961784973009,-0.31162619938751024,-0.2689771763836317,-0.2385544101820516,-0.2366003494657758,-0.17678156278687385,-0.15250212716801537,-0.17237366475339533,-0.06173353765004208,-0.0018256719927658427,-0.04554845680412867
head-related / face-related,-0.32623950793519185,-0.26336313087238805,-0.24764513835434676,-0.2237242918821316,-0.20397165730683486,-0.13883229432241428,-0.0968135349583823,-0.023790148210607986,-0.008281530097487666,0.06036513963261991,0.021818094643927033,-0.08035378649920721
beams-related,-0.3399027333924707,-0.2364489310967921,-0.18661809136006124,-0.11492389595179509,-0.10409589546684828,-0.060604066262729184,-0.06076223026751726,-0.026226704732924766,-0.024962173479923244,-0.03897909810123257,-0.07599249231965644,-0.1892805760655445
seating-related / put things on top,-0.3611257301407227,-0.28290707727393016,-0.25521063655845655,-0.21270560703853558,-0.20314924299508608,-0.1726475562791483,-0.12312461479030734,-0.09402597890116415,-0.06164796512526727,-0.03829335538546563,-0.10125935939664421,-0.13228928150500718
container-related / hollow,-0.3947309888388886,-0.3688000119819119,-0.3403518979048974,-0.3057174593283769,-0.3078217159537624,-0.3013428922737409,-0.2955624547773572,-0.2519541185303522,-0.23363923014615517,-0.17573748777258125,-0.13913642401949455,-0.16855742913110983
child-related / toy-related,-0.3358542469485277,-0.28631001877025297,-0.27810249012667065,-0.275053897183418,-0.2670868464929479,-0.28472613517986245,-0.26594799388482415,-0.24732758833824842,-0.2733518021928276,-0.2006741867087818,-0.1785891475008765,-0.23596653869759154
medicine-related,-0.3307092155222586,-0.2817495157761658,-0.3120706522584169,-0.28571380722457973,-0.27964721378773305,-0.27597801326997695,-0.24325331145481588,-0.24472820990196276,-0.21443532117914232,-0.19868286583919836,-0.18950133069073294,-0.15884887221542
has grating,-0.2969356203764941,-0.2179887648816181,-0.0970010133872874,-0.12066550066431114,-0.11798494159876727,-0.09939260631778879,-0.0918091431097281,-0.06249306770656626,-0.06182309335320468,-0.08692234137540567,-0.12586851539453625,-0.1547327705219279
handicraft-related,-0.38927614914016995,-0.3674711449282304,-0.34038091716313534,-0.3391099648820044,-0.30895604070212146,-0.3090283037850685,-0.28258354172560995,-0.2904669245189815,-0.27499904595617597,-0.27787822812871354,-0.2832033055805512,-0.2835871956457172
cylindrical / conical,-0.2872500032250882,-0.32135095042720363,-0.32976522884652715,-0.3150697822612858,-0.3262833005101631,-0.3258094933671607,-0.3138221803354304,-0.2861852227584776,-0.2927446617023337,-0.27122594342817496,-0.2705738998802063,-0.31204216287076614
