dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
made of metal / artificial / hard,0.1127306967937967,0.21707204388968687,0.27390532826693753,0.3733108259402524,0.42969789354519905,0.47731896026687604,0.5316582406031803,0.5866720377056818,0.6786726083423218,0.7561932778062268,0.8087291057457261,0.8414453410069394
food-related / eating-related / kitchen-related,0.15543193904607705,0.2657107497269694,0.30701694340721614,0.43341289552559337,0.5083732334781353,0.5735372671509517,0.6131792195575688,0.6316244217845064,0.7072811492774463,0.768381349196838,0.8349912965354994,0.8788960313913063
animal-related / organic,0.07507039668680689,0.18660480714741134,0.24927854576064717,0.3426810140177488,0.4143689838716206,0.4620175314597274,0.5864188015286541,0.6992224777071041,0.7776651277224189,0.8576609276584308,0.8943751639878658,0.9083879482718338
clothing-related / fabric / covering,0.011057011302875685,0.08374911251203747,0.11668476337636433,0.16950678010141268,0.23335173398467082,0.25806366760647087,0.347738168248078,0.4243270752961374,0.5224674975246343,0.6589017481652337,0.7236398468866041,0.7688468389226432
furniture-related / household-related / artifact,0.0742342189667158,0.1934463631134022,0.2628295880554557,0.37269850484094724,0.3870884189903699,0.42646867825284424,0.46197941740208154,0.4796725143092983,0.5636579742525063,0.6756702880036844,0.7007218215070494,0.7391653855239686
plant-related / green,0.2870115213493289,0.3783850028025652,0.4003998774971988,0.46221464647107824,0.49001316947619433,0.5434270279830918,0.5498222817490432,0.5742565699520973,0.62061905458157,0.6810755207336473,0.7428482518786763,0.7742835086150379
outdoors-related,0.15937430447532286,0.19186804598724394,0.23578334724226563,0.29974100831457184,0.344105792455175,0.39137488446681135,0.44728049890030047,0.5075358736824148,0.5698290395375112,0.6333492486913677,0.6658048936542843,0.6927484357241734
transportation / motorized / dynamic,0.08194698348435273,0.14967489489796448,0.23718522437451708,0.29074176690164233,0.33425222332851445,0.3769900354505194,0.4261921838282466,0.4998898225238877,0.6455943844957716,0.7300901542295792,0.7763913975072918,0.7987213721321653
wood-related / brownish,0.06402195002543513,0.12867954882092209,0.16284226838268928,0.2261223847094727,0.24969185045211595,0.28484392988132684,0.292958513923518,0.3035265987938277,0.3215841841399481,0.3882909596130193,0.4551400412233685,0.5740958967471963
body part-related,0.03328451344691692,0.12186651915971658,0.1760313528382785,0.28019368828040314,0.41111084419249533,0.46844650430806734,0.5897654082579027,0.6739484548213268,0.7268433419175523,0.7954050726810256,0.7966936095937244,0.801764045521131
colorful,0.26763024913988953,0.3377385552465746,0.35077073752552856,0.39221931277581845,0.4057041960592568,0.44577820016779557,0.49392899338262,0.5343701837331016,0.5578721151443446,0.619112616167694,0.6179501722934055,0.6568896569860434
valuable / special occasion-related,0.028057147755206034,0.10179333556599668,0.13524085411088965,0.1685525663826253,0.17202384870390963,0.19690481832045367,0.21563386535882043,0.2742434351985811,0.4011978759721112,0.5359026222318414,0.6032518943393643,0.6439437946503579
electronic / technology,0.03245816364061137,0.11626452002943274,0.1710187957754826,0.23990136157383007,0.28426229525151825,0.3162687175969452,0.325884306765713,0.3760205758200277,0.4476758810585729,0.5466045221651863,0.6568230599786093,0.6974985627103025
sport-related / recreational activity-related,-0.0257432238075866,0.014631360023220009,0.03501982655527247,0.044465466098771465,0.04406423717829859,0.05042181215932197,0.060466479792738184,0.06081607040104385,0.12451582568682143,0.29317706082780093,0.5322505494823859,0.5956278118073406
disc-shaped / round,-0.006915861729642747,0.01593186495927428,0.039775457275161144,0.0817204448807286,0.13136247014684974,0.21088014664062799,0.27972289847106774,0.3485027698914772,0.3622410616374466,0.42167613375797847,0.4669740156352707,0.5336204746987455
tool-related,0.04218472997432897,0.0678590976903358,0.10176858137396202,0.17314243549193473,0.2022348650704445,0.20388435579236722,0.21975630443758193,0.28664715738689833,0.371335818989558,0.449792799510489,0.6022005691654118,0.6632180829492047
many small things / course pattern,0.11739996387181384,0.13776427350496176,0.16487069351436903,0.2661100163191372,0.3060135632560893,0.38665163022211424,0.41699730787104994,0.4816454863275667,0.5321319207440296,0.5974588525504927,0.5971025623755667,0.6054957928351582
paper-related / thin / flat / text-related,0.007435266304879595,0.05978930552171711,0.09924757345880203,0.20260363041692847,0.22279368641104275,0.2492081802207518,0.2981604822950947,0.37004205954818226,0.43287390543237264,0.48922686476344346,0.512200694466834,0.5822401323820755
fluid-related / drink-related,0.01619275797397147,0.030533779302860997,0.06381916733834506,0.09888372551266167,0.11535665402877923,0.18187398162739926,0.23934524549198288,0.2911634090128813,0.3911618855910862,0.46027341628657387,0.5831828373029482,0.6329122368602419
long / thin,0.02050612220097723,0.0516881858566006,0.11731728068898813,0.20932954083922292,0.2247245851138314,0.2326174657199088,0.263416558658874,0.3086875870589404,0.37713705108791257,0.3887789201535761,0.4090521662885835,0.5006915334817097
water-related / blue,0.04985779107030188,0.07019244319326025,0.08065743329195521,0.08984253885739933,0.0819030822678738,0.08542749613435494,0.1357075412488093,0.1607071976721317,0.29397211675892015,0.4500539229886871,0.564497954193979,0.6327934780573251
powdery / fine-scale pattern,0.02060962878492726,0.10882199345337136,0.17235009371498392,0.20928487934982395,0.20513967725101773,0.22381424831967384,0.2399035478043629,0.26958056031695005,0.30828300811108045,0.3366986847400784,0.38634445695860725,0.42054062950798965
red,0.2952579505029556,0.3788879037434982,0.39977398335381914,0.4543115105410919,0.4495736496508965,0.4767285607803931,0.4652236466826102,0.4396057682713785,0.4222339518275988,0.37242292996821247,0.19460372428499575,0.5051393031591973
feminine (stereotypically) / decorative,0.02518998620821462,0.05756619938184297,0.07361590045306456,0.09254092416173412,0.08913416134736778,0.1053322321153676,0.14455484974221874,0.14515198811142965,0.1775946866411617,0.2478564884908369,0.341484973675083,0.4296143377330166
bathroom-related / sanitary,0.08359267528323298,0.09158945469715637,0.09349441823176394,0.10176906077769118,0.10948746662443978,0.10838796320850785,0.08673216061176255,0.08877269552233819,0.10516144645675926,0.16528277380398124,0.33342122607622837,0.34586499149709504
black / noble,0.04970909665567239,0.11124837108918398,0.11645690519444099,0.14596780767244893,0.13818898006670438,0.1631485321959662,0.199184736250103,0.17460734800799538,0.1943654463531382,0.22544445988859896,0.29804275740100517,0.35159727640294586
weapon / danger-related / violence,-0.004274791323440474,0.006032611984918201,0.026687986933014808,0.04129199554212232,0.05945225860006535,0.03328376588910973,0.03184386091123648,0.01637641562294746,0.03137435779365712,0.10164962417588183,0.34565238750595506,0.4584550132205864
