dimension,alex_conv_0,alex_conv_1,alex_conv_2,alex_conv_3,alex_conv_4,alex_fc_0,alex_fc_1,alex_fc_2
metallic/artificial,0.0863727024070675,0.2283548170511779,0.32009577439385317,0.4192602692775922,0.4811753655793565,0.5066496122452138,0.5318147084927429,0.6121621885541307
food-related,0.15606566220842716,0.31166901138776265,0.3794100076444849,0.5074946810107849,0.58217773182216,0.627708176380924,0.6209530299958936,0.6763223131383599
animal-related,0.053430504444415716,0.19434337440597327,0.24389189404632633,0.4319934412075253,0.5413043833453031,0.6444637780468085,0.6226595979164312,0.6964566322904033
textile,0.03673903483723766,0.056622183212912326,0.12214655058259546,0.16770003405502348,0.2618823205070461,0.30572332498578464,0.30653145623657546,0.41112220563942226
plant-related,0.15281718881032766,0.3291935478148545,0.4005707141946919,0.43574344711947005,0.5228777551445873,0.493053859670345,0.48587627746409756,0.5644943070630253
house-related/furnishing-related,0.03239197079433098,0.1471704048967039,0.2616269373693908,0.3284658658305594,0.4250752217061393,0.4487076756825291,0.45735689047394273,0.5380661935194386
valuable/precious,0.021638441030802324,0.11014412140825816,0.16278193688594317,0.21587805471575075,0.2916332503044171,0.30780590557150733,0.339413033707451,0.37736017654462695
transportation-/movement-related,0.04545399202446062,0.14691023556060473,0.2788624518123352,0.3578496429284313,0.44117238450981056,0.50792460640009,0.4694488246861123,0.5652808960615108
body-/people-related,-0.008340771101343958,0.06050094137552268,0.10545961990551973,0.2505202619842917,0.3598038403377694,0.4467060937632463,0.42773358615433954,0.532963293598399
wood-related/brown,0.022943499249566103,0.10538015080169445,0.21619341018539417,0.26544733423341843,0.331951009882138,0.3710760452047118,0.3844011089830934,0.4213529587232778
electronics/technology,0.03285416634040672,0.09523562497306842,0.20854268821953154,0.28227451249281754,0.3581260338795608,0.4124684285019803,0.39029551543349195,0.493069292592462
colorful/playful,0.0074150315642504076,0.385635460772907,0.5023911573178075,0.5498937365873688,0.5549940854981912,0.5832295775640719,0.5712967934980049,0.6223218772387364
outdoors,0.10357394496708908,0.23756352129370142,0.32419915171171904,0.3969918564335373,0.47072050810987076,0.47192820394918195,0.4321938438745806,0.5525663515324754
circular/round,-0.011845250016390252,-0.03235458211954182,0.031455008267965226,0.25627083751249796,0.41499729422783493,0.45906139202519664,0.45813643978262036,0.49426875762941724
paper-related/flat,0.025492031141113904,0.04506706781269728,0.1378253401845153,0.2163774540734083,0.2713147777950504,0.3038950813764437,0.32359701542333363,0.3849188187164642
sports-/playing-related,-0.030675485260451198,-0.026193962690636795,0.009491877103863367,0.04442714856620604,0.05751865187102301,0.05619101954045351,0.08014963645415922,0.12108130317895452
tools/handheld/elongated,0.010649870863458555,0.0876323879885274,0.13435643917451306,0.21106607592747806,0.2586859877579311,0.3199424968733891,0.3221199619465251,0.3968976098618676
fluid-related/drink-related,-0.006388472133866174,0.01760502061627648,0.07318560277430766,0.14154937084916938,0.24757251517149975,0.3653451442391071,0.3716073207164244,0.4400837809408492
water-related,0.029884670373835708,0.012318785538352339,0.04144185132675928,0.10336610764479595,0.14864877287959533,0.18852969456425267,0.14393275184388746,0.3049007178418669
oriented/many things,-0.013900132073806148,0.06970682541014406,0.20504368405886836,0.28003284193333705,0.34174111041311317,0.37457061386378604,0.4116304124561407,0.42615149985429035
powdery/earth-related,-0.015994698527627128,0.11974675619818939,0.19616013406761684,0.23608843657277795,0.2423989751156664,0.2650921258900748,0.27162941909571414,0.3331766228367929
white,0.22847004589758274,0.2631322763518252,0.23007429775055024,0.2636501094262619,0.3501827751883004,0.4023455323268169,0.407300324111265,0.45428980038673056
coarse pattern/many things,0.010054756211189153,0.13415323502666648,0.27436852503478487,0.3535713380309843,0.4140008863915316,0.45985540110436973,0.4774352171473682,0.5253493242594379
red,0.28795380106760426,0.5589569931051275,0.5524938747585845,0.5586300486891735,0.5778687601061347,0.6265251676486482,0.5929968275939517,0.61844313371173
long/thin,-0.0068522551801284744,0.032098959936861696,0.1915320630029129,0.26930557119450477,0.3277158414920386,0.4173623948671864,0.4301173235135235,0.4889869520939031
weapon-/danger-related,-0.01753051296331415,-0.032914835469048,0.009702851975077665,0.039215712720792086,0.06796676027281243,0.08183514286751294,0.07912316514110326,0.09746234286887141
black,0.16837551322048036,0.2897708069588993,0.3177835707521666,0.31208976819274575,0.3453807274260371,0.39898355458468643,0.4050346422554112,0.41354212759152686
household,0.009619699395055758,0.00128735343775237,0.04989426052240503,0.10122637208082286,0.19190159408061275,0.23406093465802208,0.22975554414480676,0.2600327003039171
