dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
made of metal / artificial / hard,0.10823981917993808,0.18757569436444577,0.21988263607155611,0.32765266407976124,0.37339726601510737,0.4147503119008694,0.5034897900456208,0.5659479610823386,0.6656945673376622,0.7640725419325484,0.8117123206424626,0.8457453087759212
food-related / eating-related / kitchen-related,0.1415715125261352,0.2164955788269951,0.21091236168898964,0.3583737072936546,0.43955373871332415,0.49505146597348293,0.5882582870763611,0.6160006028261368,0.7024022382543011,0.7808970712248943,0.8423813915721324,0.882825353392143
animal-related / organic,0.05781304641567597,0.13628284719787986,0.15505249869239934,0.2805734547705381,0.36430557939234,0.3875930667049856,0.5151489471086066,0.6524291331831211,0.7551639375916894,0.8650894977454684,0.9000005031648743,0.9136750495214851
clothing-related / fabric / covering,0.026116986837652068,0.10096907101768826,0.06703721346834501,0.16612821125491284,0.17852048971423795,0.20212494458730834,0.3236025461309131,0.40571238422496614,0.5180546005943163,0.6904429776384141,0.7514641934775483,0.7908677145138471
furniture-related / household-related / artifact,0.0632655075434373,0.1940853538396945,0.17677962771237443,0.26735907848484297,0.3652660746391073,0.40363799860714356,0.45371346289553227,0.4828959990787117,0.5858302671709932,0.6906952537035961,0.7118841475027724,0.7551736221076532
plant-related / green,0.2679852543905352,0.3353590804291311,0.32647971531400577,0.40028293170885654,0.45363596203777645,0.4986848993993912,0.528762499190407,0.5435077272676574,0.5951143795495857,0.681479298091624,0.7597667059694991,0.7935118457390624
outdoors-related,0.17461255575114887,0.18131489315349614,0.19015517533007464,0.27504174173676843,0.3319489911587181,0.36384018634222615,0.42448978974342266,0.48403449757071515,0.5592634107754707,0.6361650198311806,0.6798889028437199,0.7008523233838259
transportation / motorized / dynamic,0.09904415597696647,0.13468021601285063,0.20721970539037982,0.2665642501532888,0.30624056308273995,0.32344125383881306,0.4052631827119928,0.46808983061722975,0.630875479020423,0.7505366909983326,0.7898958274175614,0.8173866782241641
wood-related / brownish,0.07504739444533692,0.1069102795996385,0.12161196815707931,0.1874747460665852,0.22468837784410312,0.25275241957384753,0.2707679859452593,0.2993143441707532,0.30922471588057454,0.3847756450083022,0.475042213748639,0.602695938381667
body part-related,0.03627162951938745,0.10496340964497575,0.07530052510362806,0.21820453907865434,0.32975665435433976,0.33383585150935113,0.5688057819763446,0.6659465757151836,0.7490128473149382,0.8046749865508017,0.8180556467301434,0.8160565916527325
colorful,0.26078997366419765,0.2778300551967898,0.24994842319554544,0.32518389281227655,0.3347407033794434,0.3871727076203081,0.43364752938537743,0.49427958436766306,0.5196453199513712,0.6200108103862891,0.634577209305554,0.660969557971792
valuable / special occasion-related,0.017758393608594325,0.10703436389908572,0.06439610488872094,0.14626712481236004,0.17154018243548874,0.18036607211508726,0.2010502647145609,0.24342317467874286,0.3895703950619078,0.5378598263885461,0.620024879601971,0.665157951409907
electronic / technology,0.025435996744286204,0.10107360755467898,0.12420667579946487,0.20175546199066285,0.23554932490407543,0.2886126304996375,0.29822574177477557,0.34658843645887283,0.4537853449873154,0.5498208405777758,0.6781994313374189,0.723406511684836
sport-related / recreational activity-related,0.01685025204298629,0.040170176019521775,0.05386049330916853,0.09069781781227804,0.0996933287853764,0.09594552328662198,0.12566550872381077,0.13167277738322902,0.20953740267347232,0.37061617821050985,0.5949016947143584,0.6530836730293168
disc-shaped / round,0.00427886243212483,0.015411010301396577,0.0008818083564469115,0.05973714508435635,0.07190299642381004,0.1358401598477481,0.2071395470165147,0.2835611638428016,0.30282287927492546,0.37309144061243293,0.4795465066067356,0.5485965131740025
tool-related,0.036112628957921666,0.06400119560745032,0.06479535801792136,0.11800361708479423,0.16281185334874848,0.17745064997667992,0.20185384050641675,0.2558446411176829,0.3427044318843755,0.44135710550213314,0.607017895823121,0.6671434295373495
many small things / course pattern,0.11271174940914341,0.1202345214720989,0.09672886466812214,0.1735653677752056,0.26005229485175974,0.335238951539799,0.3895082900091099,0.459800480907148,0.5203203575591118,0.6044186548468032,0.608789778779506,0.6167282644242782
paper-related / thin / flat / text-related,0.017407808979391315,0.036369380841634324,0.043100941555739625,0.15657523818927532,0.2119702401924669,0.23523599229219672,0.2663725558667329,0.3597059671079943,0.4578392504476305,0.5475770941335685,0.5856388319016617,0.63884887367232
fluid-related / drink-related,0.011418487306736558,0.02417283824639782,0.03135976842601007,0.06485441230153277,0.0742612618581786,0.10020651441296535,0.18131731953807706,0.23719729177388782,0.35085240144795937,0.47641107410396333,0.6014893859823796,0.6607848816984125
long / thin,0.029790045504286544,0.05136688740235873,0.07566276381342618,0.14825643665598942,0.1699729639325659,0.1910723427300326,0.20038332145568816,0.25000513279376346,0.30979426962276635,0.38520896584954056,0.4304348741102041,0.5190077354178717
water-related / blue,0.06986445984395939,0.07533376373787637,0.07437365385147376,0.0968226710881358,0.11612338487686469,0.12849621880581186,0.13917400093068366,0.17164258287602208,0.2723274515156744,0.45881342239074363,0.5983302052189209,0.6622772673732333
powdery / fine-scale pattern,0.020512711873662104,0.10311244607568593,0.10520324213442644,0.20079032036607602,0.2291739932898823,0.2291245197394961,0.24251417279605192,0.2676318279984624,0.29904225056120526,0.36533552004355463,0.4113422463489571,0.46765366140049747
red,0.2780978978859756,0.2929007926920215,0.24290555684277326,0.26749190740734596,0.29689397945845486,0.38494863873908625,0.4114680086457324,0.4017575849133129,0.33955280875215,0.3328084484115983,0.19730825813817898,0.5134172084294395
feminine (stereotypically) / decorative,0.042167593946081716,0.05139085582940617,0.053347505393082195,0.08468332555962521,0.07795772684243629,0.10310384337094036,0.09947450167607597,0.12240169630264941,0.19112854048145878,0.27719539412174676,0.3824572711850839,0.4646593963383815
bathroom-related / sanitary,0.09418298054461682,0.09145722921995192,0.08701134249082076,0.10444121342161705,0.12079072827710258,0.11796163259900594,0.1252123454999884,0.13091247706023046,0.14506975629571928,0.21900784603840873,0.38140246656181565,0.40026031783631044
black / noble,0.06409950432425227,0.10694920680236852,0.07527402807119643,0.10683527324831255,0.09923883943698453,0.10529436734317243,0.14793575257944191,0.13957407389233134,0.18928414907079716,0.24509390429670896,0.3237606793092772,0.3863229255129592
weapon / danger-related / violence,0.015113437088158155,0.011519770161928844,0.02109394940870324,0.04857318634654095,0.0661646509308319,0.06988194088568545,0.07585771434610078,0.0895234586574174,0.10786424358255298,0.1584131494314105,0.40155870715037023,0.515165923823416
musical instrument-related / noise-related,0.008341510891227921,0.029437400229098354,0.03371796105738234,0.04136751934819116,0.06164433774383571,0.05985515966398314,0.054297273562542214,0.06758016347520801,0.07881772658718933,0.14340174894828228,0.4518198538284117,0.5801747146147338
sky-related / flying-related / floating-related,0.14479735130336457,0.14468297882815218,0.12032501767475268,0.1964450418378315,0.28127335099364537,0.26954642513603566,0.32361803570882597,0.3375071606571637,0.37484945177267415,0.45796291184594806,0.5151105091266711,0.5305851202893416
spherical / ellipsoid / rounded / voluminous,0.020708440077543022,0.03262693432935404,0.03398618244074214,0.04778319728510072,0.053255691960664264,0.058729379381026736,0.08295108504889115,0.11747731124615335,0.16622098878273806,0.2452608721558247,0.31995363681224065,0.41146306170549407
repetitive,0.03317616505800258,0.0842207796535922,0.07049047757925542,0.1531624794599471,0.17594727366106788,0.19307335308209894,0.18120875937095038,0.18195085445662662,0.18424337886925257,0.2518257026657207,0.23219921663822052,0.3262956083497849
flat / patterned,0.041048044569972575,0.05126407972895086,0.050956030466235425,0.10800992352316585,0.11956574515861362,0.15275091017572706,0.16068708269071275,0.19072965699211053,0.2089739715559601,0.25415292740503503,0.2594462568918813,0.295587757067876
white,0.055575625263635464,0.06395254596874733,0.06624467305069881,0.0830980520392246,0.10533177703112884,0.10705982935191727,0.16074101546640807,0.14477208849285694,0.16459005035686614,0.19600749527915262,0.16616882243732456,0.29381634740267715
thin / flat,0.028130341558616045,0.0331111516669218,0.0334720512544302,0.06593645318006869,0.08037425685935473,0.07616979885427166,0.1178326862362048,0.1037824365116955,0.12323762154436191,0.18344004210551745,0.204711639567134,0.28116247496903957
disgusting / bugs,0.014590693531850163,0.020506500183285925,0.01922529530726569,0.052363465383901575,0.07357475813513603,0.08115849997512625,0.10490423997740816,0.1453953054695719,0.2395403872641384,0.4380690889985488,0.5840199582289312,0.6173979349187142
string-related,-0.002146730069091607,-0.005832837911992739,-0.0018561451940355411,0.024908737225070254,0.017446694042442923,0.038178238559145705,0.03558834089556229,0.04989125440948583,0.06996779972983247,0.19633429472438957,0.3568446266918177,0.4013126036622946
